,Unnamed: 0,BusStopCode,Description,Latitude,Longitude,RoadName,planning_area,X,Y
459,459,13021,Aft Min Of Foreign Affairs,1.30633973,103.8143067,Holland Rd,Tanglin,25884.15364,32073.93623
460,460,13029,Bef Tyersall Ave,1.306717833,103.8145186,Holland Rd,Tanglin,25907.73646,32115.74474
461,461,13031,Opp Chatsworth Rd,1.299129722,103.8170739,Tanglin Rd,Tanglin,26192.11227,31276.68849
462,462,13039,Bef Chatsworth Rd,1.299815727,103.8174427,Tanglin Rd,Tanglin,26233.1569,31352.54313
463,463,13041,Aft Rochalie Dr,1.302428343,103.8196763,Tanglin Rd,Tanglin,26481.73813,31641.4313
464,464,13049,Bef Rochalie Dr,1.302616713,103.8204507,Tanglin Rd,Tanglin,26567.92193,31662.25983
465,465,13051,Opp Valley Pt,1.293343059,103.8263656,River Valley Rd,Tanglin,27226.19375,30636.82437
466,466,13059,Valley Pt,1.293282736,103.8266349,River Valley Rd,Tanglin,27256.16449,30630.15409
467,467,13062,STELLAR RV,1.294766744,103.8285327,River Valley Rd,Tanglin,27467.37347,30794.24756
468,468,13063,RV SUITES,1.295346928,103.8296431,River Valley Rd,Tanglin,27590.95138,30858.40111
469,469,13069,RV RESIDENCES,1.29488,103.8288081,River Valley Rd,Tanglin,27498.02311,30806.77077
470,470,13071,Riva Lodge,1.296361993,103.8322513,River Valley Rd,River Valley,27881.22122,30970.64149
471,471,13079,The Cosmopolitan,1.296122133,103.8322921,River Valley Rd,Singapore River,27885.76189,30944.119
472,472,13081,St. Thomas Wk,1.295911389,103.8362428,River Valley Rd,River Valley,28325.44006,30920.81618
473,473,13089,Opp St. Thomas Wk,1.295751111,103.8360411,River Valley Rd,River Valley,28302.99264,30903.09344
474,474,13091,AFT KIM YAM RD,1.295931389,103.8393781,River Valley Rd,River Valley,28674.37138,30923.02829
475,475,13099,BEF KIM YAM RD,1.295780242,103.8396127,River Valley Rd,River Valley,28700.48034,30906.3153
476,476,13101,Opp Mohd Sultan Rd,1.294141627,103.8423121,River Valley Rd,River Valley,29000.90049,30725.12661
477,477,13109,UE Sq/Bef Mohd Sultan Rd,1.293509444,103.8427242,River Valley Rd,Museum,29046.76389,30655.22324
478,478,13119,Opp Great World City,1.293626774,103.8328385,Kim Seng Rd,Singapore River,27946.57135,30668.19506
479,479,13121,Opp Great World City,1.294092217,103.8308378,Zion Rd,Singapore River,27723.91088,30719.66147
480,480,13139,The Trillium,1.295042619,103.8320553,Kim Seng Rd,Singapore River,27859.40808,30824.75192
481,481,13141,Aft Zion Full Gospel Ch,1.297636828,103.8299799,Hoot Kiam Rd,Tanglin,27628.4346,31111.60639
482,482,13159,Bef Zion Full Gospel Ch,1.297960115,103.8305318,Irwell Bank Rd,River Valley,27689.85622,31147.35373
483,483,13169,Grange 80 Condo,1.299103052,103.8283929,Grange Rd,River Valley,27451.81589,31273.73417
484,484,13171,Gramercy Pk,1.299068091,103.826507,Grange Rd,Tanglin,27241.93205,31269.86886
485,485,13179,Cliveden At Grange,1.2992575,103.8266525,Grange Rd,River Valley,27258.12496,31290.81268
486,486,13181,Aft One Tree Hill,1.300232237,103.8240347,Grange Rd,Tanglin,26966.78761,31398.595
487,487,13189,Bef One Tree Hill,1.300381667,103.8241475,Grange Rd,River Valley,26979.3413,31415.11815
488,488,13191,Bef Orchard Blvd,1.302461,103.8297819,Paterson Rd,River Valley,27606.39971,31645.0385
489,489,13199,Aft Orchard Blvd,1.302127,103.829875,Paterson Rd,River Valley,27616.76084,31608.10649
490,490,13201,British High Comm,1.304536223,103.8220956,Tanglin Rd,Tanglin,26750.98531,31874.50849
491,491,13209,Opp British High Comm,1.304031071,103.8220561,Tanglin Rd,Tanglin,26746.58907,31818.6514
492,492,13211,Aft Unity St,1.292416994,103.841096,Mohd Sultan Rd,Singapore River,28865.55974,30534.42514
493,493,14009,HarbourFront Int,1.267035026,103.8190147,Seah Im Rd,Bukit Merah,26408.08613,27727.82143
494,494,14011,Bef Mt Faber Lodge,1.267954444,103.8255261,Kg Bahru Rd,Bukit Merah,27132.75614,27829.48282
495,495,14019,Opp Mt Faber Lodge,1.268488925,103.8257172,Kg Bahru Rd,Bukit Merah,27154.02429,27888.5829
496,496,14021,The Pearl @ Mt Faber,1.271329722,103.8247836,Lower Delta Rd,Bukit Merah,27050.12275,28202.70385
497,497,14029,Blk 105,1.272473333,103.8241878,Lower Delta Rd,Bukit Merah,26983.81527,28329.15866
498,498,14031,St. Theresa's Convent,1.276242778,103.8230603,Lower Delta Rd,Bukit Merah,26858.33495,28745.96486
499,499,14039,Opp St. Theresa's Convent,1.276636379,103.8234583,Lower Delta Rd,Bukit Merah,26902.62935,28789.48705
500,500,14041,Blk 54,1.273272781,103.8124708,Henderson Rd,Bukit Merah,25679.80496,28417.56507
501,501,14049,Opp Blk 55,1.273241668,103.8130423,Henderson Rd,Bukit Merah,25743.40843,28414.12425
502,502,14051,Aft Telok Blangah Hts,1.275815,103.8150756,Henderson Rd,Bukit Merah,25969.70086,28698.66831
503,503,14059,Bef Telok Blangah Hts,1.275374851,103.8151437,Henderson Rd,Bukit Merah,25977.27951,28649.99885
504,504,14061,Opp Former Railway Stn,1.272312698,103.8386204,Keppel Rd,Bukit Merah,28590.05144,28311.39527
505,505,14069,Former Railway Stn,1.272538056,103.8364069,Keppel Rd,Bukit Merah,28343.70606,28336.31379
506,506,14071,Keppel Workshop,1.272203424,103.8339026,Keppel Rd,Bukit Merah,28064.99696,28299.31172
507,507,14081,Tg Pagar DP Blk F5,1.270896111,103.8308919,Keppel Rd,Bukit Merah,27729.92929,28154.75594
508,508,14089,Opp Tg Pagar DP Blk F5,1.27046005,103.8297928,Keppel Rd,Bukit Merah,27607.60787,28106.53871
509,509,14101,Opp Keppel DP Blk 517,1.268375,103.8282581,Keppel Rd,Bukit Merah,27436.80711,27875.98497
510,510,14109,Keppel DP Blk 517,1.268046016,103.8272249,Keppel Rd,Bukit Merah,27321.81972,27839.60787
511,511,14119,Opp VivoCity,1.265923609,103.8222828,Telok Blangah Rd,Bukit Merah,26771.80048,27604.92492
512,512,14121,Aft HarbourFront Stn,1.2659135,103.8192566,Telok Blangah Rd,Bukit Merah,26435.0071,27603.80875
513,513,14129,Harbourfront Stn Exit A,1.266078691,103.8197788,Telok Blangah Rd,Bukit Merah,26493.12414,27622.0744
514,514,14131,Caribbean at Keppel Bay,1.267401303,103.8167544,Telok Blangah Rd,Bukit Merah,26156.53204,27768.32395
515,515,14139,Bef Seah Im Rd,1.268635277,103.8154695,Telok Blangah Rd,Bukit Merah,26013.53332,27904.77136
516,516,14141,HarbourFront Stn/Vivocity,1.265524215,103.8221133,Telok Blangah Rd,Bukit Merah,26752.93621,27560.76208
517,517,14151,Opp Chr Community Chapel,1.269647659,103.8129359,Telok Blangah Rd,Bukit Merah,25731.5638,28016.71741
518,518,14159,Bef Chr Community Chapel,1.269940464,103.8131542,Telok Blangah Rd,Bukit Merah,25755.85917,28049.09408
519,519,14161,Telok Blangah Stn,1.270758665,103.8100991,Telok Blangah Rd,Bukit Merah,25415.85076,28139.56937
520,520,14169,Opp Telok Blangah Stn,1.271185504,103.8094181,Telok Blangah Rd,Bukit Merah,25340.06114,28186.76771
521,521,14171,Opp Yeo's Bldg,1.271459598,103.8065486,Telok Blangah Rd,Bukit Merah,25020.70823,28217.07875
522,522,14179,Yeo's Bldg,1.271884546,103.8063,Telok Blangah Rd,Bukit Merah,24993.04146,28264.06759
523,523,14189,Aft Alexandra Rd,1.272693033,103.8039836,Telok Blangah Rd,Bukit Merah,24735.24508,28353.46872
524,524,14191,Blk 105 CP,1.281218333,103.8121144,Depot Rd,Bukit Merah,25640.14768,29296.14349
525,525,14199,Blk 118,1.281316767,103.8127506,Depot Rd,Bukit Merah,25710.95164,29307.02724
526,526,14201,Blk 110,1.281673073,103.8091468,Depot Rd,Bukit Merah,25309.87844,29346.42922
527,527,14209,Aft Hewlett Packard,1.281763977,103.8095887,Depot Rd,Bukit Merah,25359.0584,29356.48046
528,528,14211,ISS Intl Sch,1.281611684,103.8052188,Depot Rd,Bukit Merah,24872.72403,29339.64561
529,529,14219,Opp Blk 114,1.282186479,103.8068496,Depot Rd,Bukit Merah,25054.21942,29403.20154
530,530,14221,Opp St. Teresa's Ch,1.273593322,103.8289337,Kg Bahru Rd,Bukit Merah,27511.99724,28452.99986
531,531,14229,St. Teresa's Ch,1.273706702,103.8285789,Kg Bahru Rd,Bukit Merah,27472.5108,28465.5369
532,532,14231,Keppel DP Blk 519,1.27101,103.8266722,Kg Bahru Rd,Bukit Merah,27260.30925,28167.35002
533,533,14239,Opp Keppel DP Blk 519,1.271781382,103.8271424,Kg Bahru Rd,Bukit Merah,27312.63909,28252.64532
534,534,14241,Opp Blk 1,1.279143531,103.8168725,Henderson Rd,Bukit Merah,26169.68397,29066.71871
535,535,14249,Blk 1,1.279474057,103.8173299,Henderson Rd,Bukit Merah,26220.58913,29103.26625
536,536,14259,Blk 11,1.277845011,103.8186582,Telok Blangah Cres,Bukit Merah,26368.41716,28923.13388
537,537,14269,Blk 10,1.277584806,103.8199945,Telok Blangah Cres,Bukit Merah,26517.13651,28894.36094
538,538,14271,Al-Amin Mque,1.275681943,103.8191485,Telok Blangah Way,Bukit Merah,26422.98231,28683.95269
539,539,14279,Blk 25,1.275915523,103.8192089,Telok Blangah Way,Bukit Merah,26429.70449,28709.78072
540,540,14281,Safra Mt Faber,1.276996716,103.8180438,Telok Blangah Way,Bukit Merah,26300.0388,28829.3342
541,541,14291,Blk 27,1.274684408,103.8213265,Telok Blangah Way,Bukit Merah,26665.37596,28573.6492
542,542,14299,Opp Blk 27,1.274888204,103.8212713,Telok Blangah Way,Bukit Merah,26659.23274,28596.18393
543,543,14309,Blk 41,1.271289,103.8230259,Telok Blangah Rise,Bukit Merah,26854.50431,28198.20173
544,544,14319,Blk 28,1.273406852,103.8207183,Telok Blangah Rise,Bukit Merah,26597.6874,28432.38399
545,545,14329,Blk 67,1.274349615,103.8094537,Telok Blangah St 32,Bukit Merah,25344.02638,28536.63872
546,546,14331,Opp Blk 70B,1.276946111,103.8110681,Telok Blangah Hts,Bukit Merah,25523.69891,28823.74423
547,547,14339,Blk 70A,1.276660655,103.811245,Telok Blangah Hts,Bukit Merah,25543.3862,28792.17981
548,548,14341,Opp Blk 59,1.275933889,103.8134739,Telok Blangah Hts,Bukit Merah,25791.44443,28711.81576
549,549,14349,Blk 59,1.275790298,103.8133981,Telok Blangah Hts,Bukit Merah,25783.00837,28695.93827
550,550,14351,Aft Blk 48,1.27275,103.8103611,Telok Blangah Dr,Bukit Merah,25445.0113,28359.76064
551,551,14359,Blk 50,1.272890556,103.8103503,Telok Blangah Dr,Bukit Merah,25443.80948,28375.30261
552,552,14369,The Interlace,1.281536358,103.8036593,Depot Rd,Bukit Merah,24699.1643,29331.3184
553,553,14379,Blk 40,1.272438333,103.8237936,Lower Delta Rd,Bukit Merah,26939.94386,28325.2887
554,554,14381,Blk 109,1.274130142,103.8255429,Bt Purmei Ave,Bukit Merah,27134.62791,28512.35953
555,555,14389,Opp Blk 109,1.274281605,103.825009,Bt Purmei Ave,Bukit Merah,27075.20909,28529.10771
556,556,14391,Opp Blk 85,1.27791,103.8085861,Telok Blangah Hts,Bukit Merah,25247.4731,28930.32862
557,557,14399,Blk 85,1.27763662,103.8085855,Telok Blangah Hts,Bukit Merah,25247.40603,28900.09968
558,558,14471,Blk 114,1.282011691,103.8066498,Depot Rd,Bukit Merah,25031.98311,29383.87462
559,559,14489,Blk 36 Mkt/FC,1.272185207,103.8217011,Telok Blangah Rise,Bukit Merah,26707.06475,28297.30029
560,560,14491,Opp Telok Blangah Mkt/FC,1.272788056,103.8079489,Telok Blangah Dr,Bukit Merah,25176.55225,28363.97119
561,561,14499,Telok Blangah Mkt/FC,1.272913056,103.8078211,Telok Blangah Dr,Bukit Merah,25162.32924,28377.79319
562,562,14501,OPP BLK 91A,1.276872161,103.8064808,Telok Blangah St 31,Bukit Merah,25013.16885,28815.5721
563,563,14509,BLK 92B,1.275651111,103.8068061,Telok Blangah St 31,Bukit Merah,25049.37076,28680.55431
564,564,14519,Resorts World Sentosa,1.253521934,103.8257032,Sentosa Gateway,Southern Islands,27152.46135,26233.61065
565,565,14521,Village Hotel,1.256432,103.820911,Artillery Ave,Southern Islands,26619.12442,26555.39269
566,566,14529,Opp Village Hotel,1.253226,103.821217,Artillery Ave,Southern Islands,26653.17841,26200.88968
567,567,14539,Beach Station Bus Terminal,1.251427,103.818545,Beach View,Southern Islands,26355.80227,26001.96713
568,568,15041,Aft PSA Bldg,1.274632,103.801892,Alexandra Rd,Bukit Merah,24502.46887,28567.87244
569,569,15049,Bef PSA Bldg,1.274590541,103.8021634,Alexandra Rd,Queenstown,24532.67351,28563.28775
570,570,15051,Alexandra Pt,1.276978,103.8023815,Alexandra Rd,Queenstown,24556.9495,28827.28036
571,571,15059,Opp Alexandra Pt,1.276861944,103.8027011,Alexandra Rd,Bukit Merah,24592.51828,28814.44706
572,572,15071,Opp Lor Sarhad,1.281424722,103.7870142,Sth Buona Vista Rd,Queenstown,22846.69998,29319.00174
573,573,15079,Aft Lor Sarhad,1.280778937,103.7868278,Sth Buona Vista Rd,Queenstown,22825.95388,29247.59453
574,574,15091,Opp Natl Leadership Inst,1.28290732,103.7878111,Sth Buona Vista Rd,Queenstown,22935.39139,29482.93823
575,575,15099,Natl Leadership Inst,1.283056201,103.7878935,Sth Buona Vista Rd,Queenstown,22944.56212,29499.40056
576,576,15101,Opp LP 31,1.286176111,103.7856208,Sth Buona Vista Rd,Queenstown,22691.63568,29844.38882
577,577,15109,LP 30,1.285919709,103.7858107,Sth Buona Vista Rd,Queenstown,22712.76944,29816.03681
578,578,15111,Sci Pk 2/The Galen,1.286762778,103.7848417,Sth Buona Vista Rd,Queenstown,22604.92957,29909.26108
579,579,15119,Opp Sci Pk 2/The Galen,1.287038027,103.7850111,Sth Buona Vista Rd,Queenstown,22623.78295,29939.69635
580,580,15121,Sci Pk 2/The Gemini,1.288941421,103.7837304,Sth Buona Vista Rd,Queenstown,22481.25585,30150.16665
581,581,15129,Opp Sci Pk 2/The Gemini,1.289164678,103.7840187,Sth Buona Vista Rd,Queenstown,22513.34169,30174.85264
582,582,15131,Kent Ridge Stn,1.292543437,103.784489,Sth Buona Vista Rd,Queenstown,22565.68927,30548.4575
583,583,15139,Kent Ridge Stn Exit B,1.29241,103.784585,Sth Buona Vista Rd,Queenstown,22576.37296,30533.70251
584,584,15141,Labrador Pk Stn,1.272758605,103.8009595,Pasir Panjang Rd,Queenstown,24398.68634,28360.72336
585,585,15149,Labrador Pk Stn/PSA Bldg,1.273418719,103.8005555,Pasir Panjang Rd,Queenstown,24353.72521,28433.71593
586,586,15151,Opp Mapletree Biz City,1.273891929,103.7982221,Pasir Panjang Rd,Queenstown,24094.0367,28486.04448
587,587,15159,Mapletree Business City,1.274263038,103.7983935,Pasir Panjang Rd,Queenstown,24113.11274,28527.07954
588,588,15161,Pasir Panjang Ctr,1.274438062,103.7966606,Pasir Panjang Rd,Queenstown,23920.25482,28546.43547
589,589,15169,Harbourside Ind Bldg 2,1.274814993,103.7967399,Pasir Panjang Rd,Queenstown,23929.08088,28588.11443
590,590,15181,Opp Ascent,1.291084964,103.7854136,Science Pk Dr,Queenstown,22668.58626,30387.18506
591,591,15189,Ascent,1.290797795,103.7855026,Science Pk Dr,Queenstown,22678.4906,30355.4312
592,592,15191,Pasir Panjang Stn/Fc,1.27581227,103.7926357,Pasir Panjang Rd,Queenstown,23472.31739,28698.39504
593,593,15199,Opp Currency Hse,1.276042409,103.793184,Pasir Panjang Rd,Queenstown,23533.33925,28723.84167
594,594,15201,Aft Pasir Panjang Stn,1.276808191,103.7897086,Pasir Panjang Rd,Queenstown,23146.55612,28808.52421
595,595,15209,Bef Pasir Panjang Stn,1.277065619,103.7902343,Pasir Panjang Rd,Queenstown,23205.06284,28836.98828
596,596,15211,Opp Pasir View Pk,1.277924421,103.7864281,Pasir Panjang Rd,Queenstown,22781.46473,28931.95761
597,597,15219,Pasir View Pk,1.278181141,103.7870103,Pasir Panjang Rd,Queenstown,22846.25946,28960.34322
598,598,15221,Aft Sth Buona Vista Rd,1.279499235,103.7854896,Pasir Panjang Rd,Queenstown,22677.02041,29106.09439
599,599,15229,Bef Sth Buona Vista Rd,1.27937639,103.7857273,Pasir Panjang Rd,Queenstown,22703.47426,29092.51033
600,600,16009,Kent Ridge Ter,1.294253411,103.7698832,Clementi Rd,Queenstown,20940.19393,30737.57365
601,601,16011,Opp Haw Par Villa Stn,1.282777664,103.7818693,Pasir Panjang Rd,Queenstown,22274.1174,29468.61407
602,602,16019,Haw Par Villa Stn,1.282780786,103.7821761,Pasir Panjang Rd,Queenstown,22308.26174,29468.9586
603,603,16021,Opp Gloria Mansion,1.286257931,103.7798103,Pasir Panjang Rd,Queenstown,22044.97559,29853.44888
604,604,16029,Gloria Mansion,1.286084722,103.7802214,Pasir Panjang Rd,Queenstown,22090.7272,29834.29536
605,605,16031,Opp S'pore Science Pk II,1.28800629,103.7784648,Pasir Panjang Rd,Queenstown,21895.2368,30046.77666
606,606,16039,S'pore Science Pk II,1.287990202,103.7787203,Pasir Panjang Rd,Queenstown,21923.67176,30044.99712
607,607,16041,OPP LUXE VILLE,1.289308651,103.776601,Pasir Panjang Rd,Queenstown,21687.81471,30190.78963
608,608,16049,WHITEHAVEN,1.289106964,103.7773895,Pasir Panjang Rd,Queenstown,21775.5676,30168.48617
609,609,16051,The Crystal Tabernacle Ch,1.290148616,103.7742604,Pasir Panjang Rd,Queenstown,21427.32785,30283.67459
610,610,16059,Jamiyah Halfway Hse,1.289672662,103.7759414,Pasir Panjang Rd,Queenstown,21614.40771,30231.04175
611,611,16061,Opp Heng Mui Keng Terr,1.290462572,103.7735617,Pasir Panjang Rd,Queenstown,21349.56928,30318.39206
612,612,16069,Heng Mui Keng Terr,1.290829722,103.7731167,Pasir Panjang Rd,Queenstown,21300.04552,30358.9908
613,613,16071,Opp Pasir Panjang PO,1.291299408,103.7711722,Pasir Panjang Rd,Queenstown,21083.64048,30410.9315
614,614,16079,Bef Pasir Panjang PO,1.291382649,103.7712984,Pasir Panjang Rd,Queenstown,21097.68569,30420.13552
615,615,16081,Aft Palm Green Condo,1.291957778,103.7686614,Pasir Panjang Rd,Queenstown,20804.21169,30483.73767
616,616,16089,Aft Clementi Rd,1.292011383,103.7690842,Pasir Panjang Rd,Queenstown,20851.26587,30489.66384
617,617,16091,Opp SIT Dover,1.299275,103.779369,AYE,Queenstown,21995.89316,31292.81089
618,618,16099,SIT Dover,1.3006125,103.7781514,AYE,Queenstown,21860.38833,31440.70774
619,619,16101,Inst Of Micro-Electronics,1.289238319,103.7796924,Science Pk Rd,Queenstown,22031.86124,30183.00522
620,620,16109,The Alpha,1.289111693,103.7795084,Science Pk Rd,Queenstown,22011.38329,30169.00399
621,621,16111,Aries,1.28700982,103.7828311,Science Pk Rd,Queenstown,22381.16713,29936.58206
622,622,16119,Teletech Pk,1.286976507,103.7826055,Science Pk Rd,Queenstown,22356.05966,29932.89898
623,623,16121,Galen,1.2865113,103.7834514,Science Pk Rd,Queenstown,22450.20025,29881.45692
624,624,16131,Opp Kent Ridge Ter,1.294876391,103.769352,Clementi Rd,Clementi,20881.0777,30806.4611
625,625,16139,Bef Kent Ridge Ter,1.295379444,103.7697486,Clementi Rd,Queenstown,20925.21724,30862.08503
626,626,16141,Tentera Diraja Mque,1.297868335,103.7695952,Clementi Rd,Queenstown,20908.15208,31137.29436
627,627,16149,NUS Fac Of Architecture,1.297818334,103.7699403,Clementi Rd,Queenstown,20946.55853,31131.76454
628,628,16151,The Japanese Pr Sch,1.300761389,103.7699356,Clementi Rd,Queenstown,20946.04363,31457.19261
629,629,16159,NUS Fac Of Engrg,1.300603334,103.7701703,Clementi Rd,Queenstown,20972.1632,31439.71504
630,630,16161,Nus Museums,1.301075,103.7736942,Kent Ridge Cres,Queenstown,21364.34303,31491.85992
631,631,16169,NUS Raffles Hall,1.300983333,103.7727042,Kent Ridge Cres,Queenstown,21254.16465,31481.72648
632,632,16171,Yusof Ishak Hse,1.298901502,103.7743823,Kent Ridge Cres,Queenstown,21440.91679,31251.52378
633,633,16179,Opp Yusof Ishak Hse,1.298981642,103.7741773,Kent Ridge Cres,Queenstown,21418.10231,31260.38579
634,634,16181,Ctrl Lib,1.296565724,103.7725425,Kent Ridge Cres,Queenstown,21236.15714,30993.2502
635,635,16189,Information Technology,1.297361,103.772848,Kent Ridge Cres,Queenstown,21270.15872,31081.18695
636,636,16191,Opp NUS Fac Of Architect,1.296143074,103.7703702,Kent Ridge Cres,Queenstown,20994.39801,30946.52162
637,637,16199,NUS Fac Of Design & Env,1.296393036,103.7707292,Kent Ridge Cres,Queenstown,21034.35226,30974.16015
638,638,16201,Barossa Gdns,1.281300632,103.7841076,Pasir Panjang Rd,Queenstown,22523.21875,29305.28654
639,639,16209,HORIZON RESIDENCES,1.281590928,103.7840065,Pasir Panjang Rd,Queenstown,22511.96776,29337.3862
640,640,16211,Wharves Bldg,1.279418611,103.7835758,West Coast Highway,Queenstown,22464.02968,29097.18345
641,641,16219,Opp Wharves Bldg,1.280158333,103.7836236,West Coast Highway,Queenstown,22469.35103,29178.97801
642,642,16221,Opp Haw Par Villa Stn,1.282975855,103.7811842,West Coast Highway,Queenstown,22197.87182,29490.53055
643,643,16229,Haw Par Villa Stn,1.283009073,103.7815996,West Coast Highway,Queenstown,22244.10251,29494.20269
644,644,16231,Wholesale Ctr,1.286359473,103.7785293,West Coast Highway,Queenstown,21902.41119,29864.6799
645,645,16239,Opp Wholesale Ctr,1.286435278,103.7789344,West Coast Highway,Queenstown,21947.49563,29873.06106
646,646,16241,Bef West Coast Pk,1.289103056,103.7735261,West Coast Highway,Queenstown,21345.60377,30168.06381
647,647,16249,Bef Wholesale Ctr,1.289282771,103.7740068,West Coast Highway,Queenstown,21399.10209,30187.93453
648,648,16891,Opp Blk 420A,1.309821867,103.7681614,Clementi Ave 1,Clementi,20748.61698,32459.0593
649,649,16991,Opp Nan Hua High Sch,1.307779298,103.7698858,Clementi Ave 1,Clementi,20940.52089,32233.19747
650,650,17009,Clementi Int,1.314915729,103.7641223,Clementi Ave 3,Clementi,20299.11839,33022.32484
651,651,17011,Opp Varsity Pk,1.293869008,103.7668819,West Coast Rd,Clementi,20606.17408,30695.07687
652,652,17019,Varsity Pk,1.293797479,103.7670518,West Coast Rd,Clementi,20625.08228,30687.16707
653,653,17021,Waseda S Snr High Sch,1.296737026,103.766912,West Coast Rd,Clementi,20609.53226,31012.20764
654,654,17029,Opp Waseda S Snr High Sch,1.296945701,103.767103,West Coast Rd,Clementi,20630.78949,31035.28131
655,655,17031,Kent Ridge Sec Sch,1.301723058,103.7656763,West Coast Rd,Clementi,20472.02443,31563.54139
656,656,17039,Opp Kent Ridge Sec Sch,1.301531646,103.7660643,West Coast Rd,Clementi,20515.20478,31542.37487
657,657,17041,Blk 726 Clementi West Mkt,1.304210157,103.7645595,West Coast Rd,Clementi,20347.74211,31838.55555
658,658,17049,Blk 601,1.304706382,103.7645982,West Coast Rd,Clementi,20352.05056,31893.42548
659,659,17051,Opp Regent Pk,1.3172641,103.7624015,Clementi Ave 6,Clementi,20107.61716,33282.00121
660,660,17059,Regent Pk,1.316943333,103.7617011,Clementi Ave 6,Clementi,20029.66837,33246.53464
661,661,17061,Blk 701,1.307758348,103.7618051,West Coast Rd,Clementi,20041.21353,32230.9051
662,662,17069,Opp Blk 701,1.307766372,103.7621407,West Coast Rd,Clementi,20078.56274,32231.79129
663,663,17071,Blk 513,1.308917819,103.7604443,West Coast Rd,Clementi,19889.77277,32359.1179
664,664,17079,Blk 512,1.309683042,103.7599936,West Coast Rd,Clementi,19839.61651,32443.73385
665,665,17081,Aft West Coast Highway,1.299503056,103.7645789,West Coast Link,Clementi,20349.88696,31318.06814
666,666,17091,Aft Clementi Ave 1,1.309048052,103.7715778,Clementi Rd,Queenstown,21128.8283,32373.48514
667,667,17099,YALE-NUS COLLEGE,1.30783047,103.7716527,Clementi Rd,Queenstown,21137.16067,32238.85091
668,668,17101,Blk 352,1.314874732,103.771792,Clementi Rd,Queenstown,21152.68262,33017.76925
669,669,17109,Opp Blk 352,1.315527141,103.7721831,Clementi Rd,Queenstown,21196.21007,33089.90825
670,670,17111,Blk 343,1.317798098,103.7712464,Clementi Rd,Clementi,21091.9706,33341.02173
671,671,17119,Opp Blk 343,1.31728447,103.7719327,Clementi Rd,Queenstown,21168.34774,33284.22546
672,672,17121,Blk 610,1.304764103,103.7694454,AYE,Clementi,20891.49997,31899.79376
673,673,17129,Aft NUS High Sch,1.305141367,103.7698584,AYE,Clementi,20937.46416,31941.50853
674,674,17131,Clementi Flyover,1.308041389,103.7659111,AYE,Clementi,20498.17428,32262.18969
675,675,17139,Aft Clementi Swim Cplx,1.309033047,103.76587,AYE,Clementi,20493.60318,32371.84233
676,676,17141,Clementi Stadium,1.310995,103.7635,AYE,Clementi,20229.85024,32588.79238
677,677,17149,Blk 426,1.311715151,103.7634618,AYE,Clementi,20225.60116,32668.42316
678,678,17151,Blk 410,1.311695194,103.7696099,C'wealth Ave West,Clementi,20909.82678,32666.19815
679,679,17159,Blk 365,1.311975556,103.7698144,C'wealth Ave West,Clementi,20932.58649,32697.19858
680,680,17161,Blk 455,1.312409936,103.7668548,C'wealth Ave West,Clementi,20603.21218,32745.23868
681,681,17169,Blk 329,1.312845278,103.7667967,C'wealth Ave West,Clementi,20596.74748,32793.37676
682,682,17171,Clementi Stn Exit A,1.314973993,103.765027,C'wealth Ave West,Clementi,20399.80304,33028.7646
683,683,17179,Clementi Stn Exit B,1.315281916,103.76536,C'wealth Ave West,Clementi,20436.86369,33062.81216
684,684,17181,Opp Blk 317,1.317495708,103.7638855,C'wealth Ave West,Clementi,20272.77276,33307.6066
685,685,17189,Blk 317,1.317905022,103.7640641,C'wealth Ave West,Clementi,20292.65047,33352.86592
686,686,17191,NUS High Sch,1.305669444,103.7698914,Clementi Rd,Clementi,20941.13823,31999.90051
687,687,17201,Blk 308,1.320557151,103.7673489,Clementi Ave 4,Clementi,20658.22468,33646.11499
688,688,17211,Bet Blks 315/318,1.318288061,103.7658972,Clementi Ave 4,Clementi,20496.6579,33395.21484
689,689,17219,Blk 376,1.3182,103.7661586,Clementi Ave 4,Clementi,20525.74892,33385.47671
690,690,17221,Blk 377,1.317356313,103.7679002,Clementi Ave 5,Clementi,20719.56966,33292.18091
691,691,17229,Blk 335,1.317284025,103.7682421,Clementi Ave 5,Clementi,20757.61962,33284.18668
692,692,17239,NTUC Fairprice,1.312440556,103.7658489,Clementi Ave 3,Clementi,20491.2651,32748.62748
693,693,17241,Blk 334,1.315191148,103.769055,Clementi Ave 2,Clementi,20848.08158,33052.7646
694,694,17249,Blk 355,1.315171111,103.7693364,Clementi Ave 2,Clementi,20879.39865,33050.5482
695,695,17251,Blk 460,1.31148,103.76744,Clementi Ave 2,Clementi,20668.33671,32642.40934
696,696,17259,Opp Blk 460,1.310927982,103.7674607,Clementi Ave 2,Clementi,20670.63882,32581.36993
697,697,17269,Blk 730,1.305135632,103.7627418,Clementi West St 2,Clementi,20145.45146,31940.89549
698,698,17279,Blk 723,1.302924943,103.7631929,Clementi West St 2,Clementi,20195.64797,31696.4473
699,699,17289,West Coast CC,1.302324942,103.7647147,Clementi West St 2,Clementi,20365.00878,31630.09757
700,700,17291,West Coast Pk,1.290351405,103.7696983,West Coast Highway,Queenstown,20919.60535,30306.11021
701,701,17299,Opp West Coast Pk,1.290605556,103.7700506,West Coast Highway,Queenstown,20958.81405,30334.21195
