"long.f","lat.f","between.f","closeness.f","eigen.f","degree.f","BusStopCode","planning_area","Description","RoadName","subzone_name","district","combined.f"
103.6448005,1.322383257,0.009,0,0,0.125,"26161","Tuas","3NC S'pore","Tuas Ave 11","Tuas Bay","West Region",4.28995814873739
103.6471214,1.3201325,0.008,0,0,0.125,"26171","Tuas","Richee Engrg","Tuas Ave 11","Tuas Bay","West Region",4.28772226791811
103.6319295,1.326952915,0.004,0.905,0,0.125,"26201","Tuas","Opp MSD","Tuas West Dr","Tuas Promenade","West Region",5.95465758257609
103.6317533,1.32692,0.004,0.914,0,0.125,"26209","Tuas","MSD","Tuas West Dr","Tuas Promenade","West Region",5.96923034172735
103.6368387,1.290966108,0.079,0.875,0,0.125,"26211","Tuas","Framo S'pore Pte Ltd","Tuas Sth Ave 9","Tuas View","West Region",6.06984636510741
103.6370023,1.293249778,0.079,0.877,0,0.25,"26221","Tuas","Opp YLS Steel","Tuas Sth Ave 9","Tuas View","West Region",6.3248542681952
103.6308499,1.320511398,0,0,0,0,"26241","Tuas","Aft Tuas Sth Ave 2","Tuas Sth Ave 3","Tuas Promenade","West Region",4
103.6312183,1.320473708,0,0,0,0.125,"26249","Tuas","Bef Tuas Sth Ave 2","Tuas Sth Ave 3","Tuas View","West Region",4.26977573509628
103.6297268,1.317447843,0.001,0,0,0.125,"26251","Tuas","Bef Tuas Sth Ave 2","Tuas Sth Ave 3","Tuas Promenade","West Region",4.27202489239919
103.6301108,1.317516394,0,0,0,0.125,"26259","Tuas","Aft Tuas Sth Ave 2","Tuas Sth Ave 3","Tuas View","West Region",4.26977573509628
103.6287122,1.314709069,0.003,0,0,0.125,"26261","Tuas","Aft Tuas Sth Ave 4","Tuas Sth Ave 3","Tuas Promenade","West Region",4.27651816967952
103.628955,1.314358333,0,0,0,0.125,"26269","Tuas","Bef Tuas Sth Ave 4","Tuas Sth Ave 3","Tuas View","West Region",4.26977573509628
103.6278419,1.311334252,0,0,0,0.125,"26279","Tuas","Aft Tuas Sth Ave 4","Tuas Sth Ave 3","Tuas View","West Region",4.26977573509628
103.6268207,1.308545754,0,0,0,0.125,"26289","Tuas","Aft Tuas Sth St 2","Tuas Sth Ave 3","Tuas View","West Region",4.26977573509628
103.6255635,1.305109544,0,0,0,0,"26299","Tuas","Bef Tuas Sth Ave 6","Tuas Sth Ave 3","Tuas View","West Region",4
103.6297812,1.302288265,0.008,0,0,0.125,"26311","Tuas","Aft Tuas Sth Ave 6","Tuas Sth Ave 5","Tuas View","West Region",4.28772226791811
103.6311689,1.306039533,0.006,0,0,0.125,"26321","Tuas","Bef Tuas Sth St 2","Tuas Sth Ave 5","Tuas View","West Region",4.28324558562883
103.6321343,1.308699576,0.005,0,0,0.125,"26331","Tuas","RS Components","Tuas Sth Ave 5","Tuas View","West Region",4.28100477208059
103.6299385,1.311939692,0.004,0,0,0.125,"26349","Tuas","Tuas Technology Pk","Tuas Sth Ave 4","Tuas View","West Region",4.27876230214418
103.6230858,1.298469994,0,0.872,0,0.125,"26369","Tuas","See Hup Seng","Tuas Sth Ave 3","Tuas View","West Region",5.89200896333823
103.6219215,1.293873807,0.001,0.872,0,0.125,"26379","Tuas","Yong Nam","Tuas Sth Ave 3","Tuas View","West Region",5.89425812064114
103.6245338,1.290550809,0.003,0.872,0,0.125,"26389","Tuas","Bef Tuas Sth Ave 5","Tuas Sth Ave 3","Tuas View","West Region",5.89875139792146
103.6274603,1.28949499,0.004,0.872,0,0.125,"26399","Tuas","Aft Tuas View Cres","Tuas Sth Ave 3","Tuas View","West Region",5.90099553038612
103.6301987,1.289129093,0.005,0.871,0,0.125,"26409","Tuas","Multico","Tuas Sth Ave 3","Tuas View","West Region",5.90160618703667
103.6330196,1.288919373,0.079,0.871,0,0.125,"26419","Tuas","Aft Tuas View Circuit","Tuas Sth Ave 3","Tuas View","West Region",6.06332114109286
103.6358691,1.2886975,0.079,0.873,0,0.125,"26429","Tuas","Bef Tuas Sth Ave 9","Tuas Sth Ave 3","Tuas View","West Region",6.06658442924278
103.6361912,1.29448159,0.013,0,0,0.125,"26431","Tuas","Aft Tuas Sth Ave 9","Tuas Sth Ave 8","Tuas View","West Region",4.29888540891629
103.6329657,1.295689275,0.011,0,0,0.125,"26441","Tuas","Bef Tuas Sth Ave 7","Tuas Sth Ave 8","Tuas View","West Region",4.2944250196237
103.6297779,1.296897702,0.01,0,0,0.125,"26451","Tuas","Bef Tuas Sth Ave 5","Tuas Sth Ave 8","Tuas View","West Region",4.29219239732578
103.6287678,1.299464722,0.009,0,0,0.125,"26461","Tuas","Aft Tuas Sth Ave 8","Tuas Sth Ave 5","Tuas View","West Region",4.28995814873739
103.6861094,1.355863346,0.02,0.923,0,0.125,"27011","Western Water Catchment","Blk 55","Nanyang Cres","Western Water Catchment","West Region",6.01946093361226
103.6819292,1.353241389,0.02,0.927,0,0.125,"27021","Western Water Catchment","Hall 15","Nanyang Cres","Western Water Catchment","West Region",6.02591767404343
103.6805175,1.351868157,0.02,0.93,0,0.125,"27031","Western Water Catchment","Hall 12","Nanyang Cres","Western Water Catchment","West Region",6.0307568675881
103.6786425,1.350719362,0.02,0.932,0,0.125,"27041","Western Water Catchment","CP 7","Nanyang Cres","Western Water Catchment","West Region",6.033981400524
103.6766581,1.348453333,0.02,0.934,0,0.125,"27051","Western Water Catchment","NIE Lib","Nanyang Cres","Western Water Catchment","West Region",6.03720465952782
103.6838708,1.349847221,0.014,0.932,0,0.125,"27061","Western Water Catchment","Opp Blk 41","Nanyang Dr","Western Water Catchment","West Region",6.02064818963847
103.6841844,1.350089722,0.02,0.938,0,0.125,"27069","Western Water Catchment","Blk 41","Nanyang Dr","Western Water Catchment","West Region",6.04364736578043
103.6845277,1.355075335,0.02,0.925,0,0.125,"27071","Western Water Catchment","Nanyang Crescent Hall","Nanyang Cres","Western Water Catchment","West Region",6.02268994522619
103.703885,1.34911,0.207,0.946,0,0.125,"27091","Jurong West","Opp Blk 271 CP","Jln Bahar","Yunnan","West Region",6.44845156554928
103.70361,1.350236894,0.253,0.956,0,0.125,"27099","Jurong West","Blk 271 CP","Jln Bahar","Wenya","West Region",6.55529449682043
103.7011164,1.352594722,0.207,0.948,0,0.25,"27101","Jurong West","Opp Westwood Sec Sch","Jln Bahar","Yunnan","West Region",6.70341329359488
103.7008231,1.353094722,0.253,0.953,0,0.125,"27109","Jurong West","Westwood Sec Sch","Jln Bahar","Wenya","West Region",6.55047991496964
103.6952128,1.356823056,0.094,0.92,0,0.25,"27121","Western Water Catchment","Bef Nanyang Ave","Jln Bahar","Western Water Catchment","West Region",6.42649459937455
103.6951604,1.357332172,0.099,0.951,0,0.125,"27129","Western Water Catchment","Opp Nanyang Ave","Jln Bahar","Western Water Catchment","West Region",6.2352407366629
103.6885297,1.34194,0.01,0.941,0,0.25,"27131","Jurong West","Blk 932","Jurong West St 91","Yunnan","West Region",6.27796938557259
103.6889815,1.342027461,0.007,0.945,0,0.125,"27139","Jurong West","Blk 934","Jurong West St 91","Yunnan","West Region",6.02594827474878
103.6877997,1.339675467,0.01,0.943,0,0.25,"27141","Jurong West","Blk 920","Jurong West St 91","Yunnan","West Region",6.28118694284639
103.688758,1.339065251,0.007,0.941,0,0.125,"27149","Jurong West","Juying Pr Sch","Jurong West St 91","Yunnan","West Region",6.01951442042393
103.6900514,1.340337778,0.006,0.945,0,0.125,"27159","Jurong West","Blk 924","Jurong West St 92","Yunnan","West Region",6.0237091114893
103.6942446,1.356931032,0.02,0.949,0,0.125,"27169","Western Water Catchment","Bef Jln Bahar","Nanyang Ave","Western Water Catchment","West Region",6.06133874762688
103.6916825,1.356045651,0.02,0.919,0,0.125,"27171","Western Water Catchment","Bef Lor Danau","Nanyang Ave","Western Water Catchment","West Region",6.01299905177243
103.6917826,1.356184182,0.02,0.947,0,0.125,"27179","Western Water Catchment","Aft Lor Danau","Nanyang Ave","Western Water Catchment","West Region",6.05812496363768
103.6890362,1.355875888,0.02,0.921,0,0.125,"27181","Western Water Catchment","PUB Sub-Stn","Nanyang Ave","Western Water Catchment","West Region",6.01623063664845
103.6890392,1.356072042,0.02,0.945,0,0.125,"27189","Western Water Catchment","Opp PUB Sub-Stn","Nanyang Ave","Western Water Catchment","West Region",6.05490992434528
103.6868575,1.354342168,0.02,0.942,0,0.125,"27199","Western Water Catchment","Hall 11","Nanyang Ave","Western Water Catchment","West Region",6.05008500633952
103.6856923,1.351507017,0.02,0.94,0,0.125,"27209","Western Water Catchment","Hall 8","Nanyang Ave","Western Water Catchment","West Region",6.04686681802759
103.6805007,1.347931407,0.014,0.934,0,0.125,"27211","Western Water Catchment","Lee Wee Nam Lib","Nanyang Dr","Western Water Catchment","West Region",6.02387144864229
103.6802524,1.347932695,0.02,0.936,0,0.125,"27219","Western Water Catchment","Blk 2","Nanyang Dr","Western Water Catchment","West Region",6.04042664711209
103.6785176,1.346231517,0.014,0.937,0,0.125,"27221","Western Water Catchment","Sch Of CEE","Nanyang Dr","Western Water Catchment","West Region",6.0287039540191
103.6792227,1.342079724,0.014,0.939,0,0.125,"27231","Western Water Catchment","Sch Of Comm And Info","Nanyang Dr","Western Water Catchment","West Region",6.03192403916555
103.6808938,1.339987266,0.014,0.941,0,0.125,"27241","Western Water Catchment","Hall 7","Nanyang Dr","Western Water Catchment","West Region",6.03514285913491
103.6842061,1.341622696,0.014,0.943,0,0.125,"27251","Western Water Catchment","Yunnan Gdn","Nanyang Dr","Western Water Catchment","West Region",6.0383604164087
103.6863209,1.343320114,0.014,0.945,0,0.125,"27261","Western Water Catchment","Hall 4","Nanyang Dr","Western Water Catchment","West Region",6.04157671345975
103.6913205,1.34199989,0.01,0.939,0,0.125,"27271","Jurong West","Blk 962","Jurong West St 91","Yunnan","West Region",6.02300324889205
103.6911929,1.34210239,0.014,0.947,0,0.25,"27279","Jurong West","Blk 953","Jurong West St 91","Yunnan","West Region",6.29653906946334
103.6878056,1.345655,0.014,0.926,0,0.125,"27281","Western Water Catchment","Hall 1","Lien Ying Chow Dr","Western Water Catchment","West Region",6.01097075893965
103.6864993,1.347722674,0.014,0.928,0,0.125,"27291","Western Water Catchment","Opp Hall 6","Lien Ying Chow Dr","Western Water Catchment","West Region",6.01419784731312
103.6943978,1.34045285,0.033,0.947,0,0.375,"27301","Jurong West","Blk 978","Pioneer Rd Nth","Yunnan","West Region",6.57707211538535
103.6942654,1.341070469,0.03,0.95,0,0.25,"27309","Jurong West","Blk 705","Pioneer Rd Nth","Yunnan","West Region",6.3367895622048
103.6853929,1.349022111,0.014,0.93,0,0.125,"27311","Western Water Catchment","Hall 2","Lien Ying Chow Dr","Western Water Catchment","West Region",6.01742365670257
103.6917308,1.344039444,0.014,0.924,0,0.125,"27321","Jurong West","Blk 949","Pioneer Rd Nth","Yunnan","West Region",6.00774238904264
103.691865,1.3440425,0.014,0.947,0,0.125,"27329","Jurong West","Blk 840","Pioneer Rd Nth","Yunnan","West Region",6.04479175275216
103.6994114,1.345373056,0.003,0.945,0,0.125,"27331","Jurong West","West Grove Pr Sch","Jurong West St 72","Yunnan","West Region",6.01698169553999
103.6977882,1.346637034,0.003,0.947,0,0.125,"27341","Jurong West","Blk 729","Jurong West St 72","Yunnan","West Region",6.0201967348324
103.6978181,1.346808056,0.006,0.952,0,0.125,"27349","Jurong West","Blk 745","Jurong West St 72","Yunnan","West Region",6.03495626241129
103.6961317,1.34423201,0.012,0.949,0,0.25,"27351","Jurong West","Blk 715","Jurong West Ave 5","Yunnan","West Region",6.29529568738607
103.6960137,1.34441435,0.01,0.95,0,0.375,"27359","Jurong West","Blk 817","Jurong West Ave 5","Yunnan","West Region",6.53094190880028
103.6945224,1.342944904,0.003,0.947,0,0.25,"27361","Jurong West","Blk 710","Jurong West Ave 5","Yunnan","West Region",6.27194405154358
103.694104,1.342853733,0.01,0.948,0,0.25,"27369","Jurong West","Blk 834","Jurong West Ave 5","Yunnan","West Region",6.28922532794421
103.7009944,1.347513843,0.016,0.945,0,0.125,"27371","Jurong West","Opp Blk 755","Jurong West St 75","Yunnan","West Region",6.04602746783648
103.7008739,1.348050421,0.014,0.953,0,0.125,"27379","Jurong West","Blk 755","Jurong West St 75","Yunnan","West Region",6.05442934858888
103.6986383,1.34814783,0.017,0.947,0,0.375,"27381","Jurong West","Blk 749","Jurong West St 75","Yunnan","West Region",6.54171623459724
103.6981044,1.348451809,0.015,0.951,0,0.25,"27389","Jurong West","Gek Poh Shop Ctr","Jurong West St 75","Yunnan","West Region",6.30519156035526
103.696312,1.348427066,0.003,0.945,0,0.125,"27391","Jurong West","Blk 857","Jurong West St 82","Yunnan","West Region",6.01698169553999
103.6964037,1.348664698,0.004,0.949,0,0.125,"27399","Jurong West","Bet Blks 859/860","Jurong West St 82","Yunnan","West Region",6.02565465128626
103.694138,1.347366006,0.004,0.947,0,0.125,"27401","Jurong West","Opp Blk 821","Jurong West St 81","Yunnan","West Region",6.02244086729706
103.6941675,1.34719,0.003,0.947,0,0.125,"27409","Jurong West","Blk 821","Jurong West St 81","Yunnan","West Region",6.0201967348324
103.6927375,1.345908333,0.004,0.944,0,0.125,"27411","Jurong West","Blk 844A CP","Jurong West St 81","Yunnan","West Region",6.01761783685276
103.69282,1.345754722,0.003,0.949,0,0.25,"27419","Jurong West","Blk 827","Jurong West St 81","Yunnan","West Region",6.27515783553278
103.6953636,1.342834167,0.004,0.942,0,0.125,"27421","Jurong West","Blk 701","Jurong West St 71","Yunnan","West Region",6.01440090999889
103.6955581,1.342865,0.011,0.951,0,0.25,"27429","Jurong West","Blk 711","Jurong West St 71","Yunnan","West Region",6.29627721660979
103.6973463,1.349465273,0.007,0.95,0,0.25,"27431","Jurong West","Blk 762","Jurong West Ave 5","Yunnan","West Region",6.28573083676244
103.6971171,1.349410778,0.005,0.937,0,0.125,"27439","Jurong West","Blk 861","Jurong West Ave 5","Yunnan","West Region",6.0085955385004
103.7007933,1.350328688,0.008,0.947,0,0.25,"27441","Jurong West","Bet Blks 757/758","Jurong West Ave 5","Yunnan","West Region",6.28314814978217
103.701079,1.350532425,0.006,0.939,0,0.125,"27449","Jurong West","Aft Westwood Ave","Jurong West Ave 5","Yunnan","West Region",6.0140564371951
103.7041506,1.351286137,0.008,0.945,0,0.125,"27451","Jurong West","Bet Blks 272D/271A","Jurong West Ave 3","Wenya","West Region",6.02818579377858
103.7039904,1.3514507,0.006,0.941,0,0.125,"27459","Jurong West","Blk 273B","Jurong West Ave 3","Wenya","West Region",6.01727525716445
103.7051286,1.352933058,0.007,0.943,0,0.125,"27461","Jurong West","Opp Blk 276B","Jurong West Ave 3","Wenya","West Region",6.02273197769773
103.7048671,1.353071922,0.006,0.944,0,0.25,"27469","Jurong West","Blk 276B","Jurong West Ave 3","Wenya","West Region",6.2738484370486
103.7078248,1.352166558,0.006,0.941,0,0.125,"27471","Jurong West","Corporation Pr Sch","Jurong West St 23","Wenya","West Region",6.01727525716445
103.7081826,1.351892343,0.005,0.946,0,0.25,"27479","Jurong West","Opp Corporation Pr Sch","Jurong West St 23","Wenya","West Region",6.27482329136461
103.6916711,1.340971167,0.003,0.923,0,0.125,"27501","Jurong West","NTUC HEALTH NURSING HME","Jurong West St 93","Yunnan","West Region",5.98153270480697
103.6913582,1.340436472,0.007,0.939,0,0.125,"27509","Jurong West","Bef Yunnan Cres","Jurong West St 93","Yunnan","West Region",6.01629560045458
103.6931057,1.339252023,0.003,0.925,0,0.125,"27511","Jurong West","Blk 974","Jurong West St 93","Yunnan","West Region",5.98476171642091
103.692924,1.340042855,0.007,0.937,0,0.125,"27519","Jurong West","Opp Blk 974","Jurong West St 93","Yunnan","West Region",6.01307551530812
103.6940617,1.336808966,0.003,0.927,0,0.125,"27521","Jurong West","Blk 986 CP","Jurong West St 93","Yunnan","West Region",5.98798944523814
103.694063,1.336298048,0.007,0.934,0,0.125,"27529","Jurong West","Opp Blk 987A","Jurong West St 93","Yunnan","West Region",6.00824300993132
103.686973,1.340527952,0,0.941,0,0.125,"27531","Jurong West","Blk 918","Jurong West St 91","Yunnan","West Region",6.00380540663191
103.6868923,1.340716145,0.007,0.943,0,0.125,"27539","Jurong West","BEF XINGNAN PR SCH","Jurong West St 91","Yunnan","West Region",6.02273197769773
103.7415425,1.333408188,0.017,0.96,0,0.375,"28009","Jurong East","Jurong East Temp Int","Jurong Gateway Rd","Jurong Gateway","West Region",6.56258350089548
103.7591472,1.324258056,0.086,0.964,0,0.25,"28011","Clementi","BEF TOH TUCK AVE","C'wealth Ave West","Faber","West Region",6.48032594706781
103.7589433,1.324927205,0.029,0.962,0,0.125,"28019","Clementi","Aft Toh Tuck Ave","C'wealth Ave West","Toh Tuck","West Region",6.1020921876084
103.7554502,1.326158084,0.008,0.952,0,0.125,"28021","Clementi","OPP 8 @TRADEHUB 21","Boon Lay Way","Faber","West Region",6.03943294470056
103.7543603,1.326889982,0.011,0.96,0,0.125,"28029","Clementi","8 @ TRADEHUB 21","Boon Lay Way","Toh Tuck","West Region",6.05897085107482
103.751015,1.327901,0.008,0.954,0,0.125,"28031","Clementi","Bef The Synergy","Boon Lay Way","Faber","West Region",6.04264360111789
103.7514083,1.328075,0.011,0.958,0,0.125,"28039","Clementi","Aft Boon Lay Sub Stn","Boon Lay Way","Toh Tuck","West Region",6.05576392774501
103.7482837,1.3300835,0.008,0.957,0,0.25,"28041","Jurong East","The Synergy","Boon Lay Way","International Business Park","West Region",6.29920456550437
103.7481034,1.330699213,0.011,0.955,0,0.125,"28049","Jurong East","Opp The Synergy","Boon Lay Way","Toh Guan","West Region",6.05095121333961
103.74574,1.332289997,0.034,0.959,0,0.125,"28051","Jurong East","Big Box","Boon Lay Way","Jurong Gateway","West Region",6.10828210712448
103.7458072,1.332606389,0.016,0.959,0,0.375,"28059","Jurong East","Ng Teng Fong General Hosp","Boon Lay Way","Jurong Gateway","West Region",6.55875720716747
103.7425481,1.335963908,0.039,0.961,0,0.375,"28061","Jurong East","Jurong East Stn/Int","Boon Lay Way","Jurong Gateway","West Region",6.6127006946391
103.7425574,1.336442401,0.012,0.957,0,0.125,"28069","Jurong East","Blk 203","Boon Lay Way","Toh Guan","West Region",6.05639100240788
103.7390424,1.337650353,0.006,0.953,0,0.125,"28071","Jurong East","Blk 105","Boon Lay Way","Yuhua East","West Region",6.03656174661843
103.7386009,1.338399066,0.009,0.958,0,0.25,"28079","Jurong East","Blk 210","Boon Lay Way","Yuhua East","West Region",6.30304437356989
103.7366476,1.339508308,0.006,0.955,0,0.125,"28081","Jurong East","Blk 112","Boon Lay Way","Yuhua East","West Region",6.03977177934474
103.7363464,1.340163586,0.009,0.955,0,0.125,"28089","Jurong East","Bef Yuhua CC","Boon Lay Way","Yuhua East","West Region",6.04648434245331
103.7201249,1.344257956,0.2,0.952,0,0.375,"28091","Jurong West","Lakeside Stn","Boon Lay Way","Taman Jurong","West Region",6.93436068022144
103.7192983,1.344320099,0.123,0.952,0,0.375,"28099","Jurong West","Opp Lakeside Stn","Boon Lay Way","Hong Kah","West Region",6.77735498676956
103.7590562,1.333124368,0.082,0.967,0,0.25,"28101","Clementi","Opp SMRT Ulu Pandan Depot","Toh Tuck Ave","Toh Tuck","West Region",6.47662201914716
103.7593318,1.333273442,0.02,0.958,0,0.25,"28109","Clementi","SMRT Ulu Pandan Depot","Toh Tuck Ave","Toh Tuck","West Region",6.3275326233173
103.7358544,1.347828963,0.008,0.94,0,0.125,"28111","Others","Aft Bt Batok Rd","Jurong Rd","Tengah","West Region",6.02014268746089
103.7360553,1.347850605,0.007,0.958,0,0.125,"28119","Others","Bef Bt Batok Rd","Jurong Rd","Tengah","West Region",6.04682365700961
103.733396,1.350320655,0.008,0.942,0,0.125,"28121","Others","Opp Track 18","Jurong Rd","Tengah","West Region",6.02336087577282
103.7337431,1.350318839,0.007,0.956,0,0.125,"28129","Others","Aft Track 18","Jurong Rd","Tengah","West Region",6.0436154917287
103.7305039,1.352785657,0.008,0.945,0,0.125,"28131","Others","Bef Jurong Lodge 1B","Jurong Rd","Tengah","West Region",6.02818579377858
103.7304425,1.353113025,0.007,0.954,0,0.125,"28139","Others","Aft Track 22","Jurong Rd","Tengah","West Region",6.04040608208809
103.7285725,1.353997778,0.008,0.947,0,0.125,"28141","Others","Aft Track 22","Jurong Rd","Tengah","West Region",6.03140083307098
103.7291206,1.354059771,0.007,0.951,0,0.125,"28149","Others","Opp Jurong Lodge 1B","Jurong Rd","Tengah","West Region",6.0355896291632
103.7214746,1.355826007,0.008,0.949,0,0.125,"28151","Others","Bef Hong Kah Circle","Jurong Rd","Tengah","West Region",6.03461461706018
103.7213845,1.355987547,0.007,0.949,0,0.125,"28159","Others","Aft Hong Kah Circle","Jurong Rd","Tengah","West Region",6.03237709803038
103.7192784,1.356004212,0.008,0.951,0,0.125,"28161","Others","Bef Hong Kah Flyover","Jurong Rd","Tengah","West Region",6.037827148193
103.719496,1.356162022,0.007,0.947,0,0.125,"28169","Others","Aft Hong Kah Flyover","Jurong Rd","Tengah","West Region",6.02916331404118
103.758198,1.329966425,0.077,0.965,0,0.25,"28181","Clementi","Bef Toh Tuck Link","Toh Tuck Ave","Toh Tuck","West Region",6.46275519757814
103.758506,1.329921247,0.017,0.96,0,0.125,"28189","Clementi","Aft Toh Tuck Link","Toh Tuck Ave","Toh Tuck","West Region",6.07233276058392
103.7418505,1.332057062,0.003,0.957,0,0.125,"28201","Jurong East","Opp The JTC Summit","Jurong Gateway Rd","Jurong Gateway","West Region",6.0362531505546
103.7407068,1.334186773,0.003,0.954,0,0.125,"28211","Jurong East","Opp Blk 135","Jurong Gateway Rd","Jurong Gateway","West Region",6.0314395028793
103.7449417,1.32761805,0.004,0.954,0,0.125,"28221","Jurong East","Opp Intl Business Pk","Jurong Town Hall Rd","Lakeside","West Region",6.03368363534396
103.7459319,1.325366752,0.019,0.958,0,0.25,"28229","Jurong East","German Ctr","Jurong Town Hall Rd","International Business Park","West Region",6.3253143765977
103.7424818,1.329862011,0.006,0.956,0,0.125,"28231","Jurong East","Jurong Town Hall","Jurong Town Hall Rd","Lakeside","West Region",6.04137632846922
103.7430715,1.329804425,0.025,0.959,0,0.375,"28239","Jurong East","Opp Jurong Town Hall","Jurong Town Hall Rd","Jurong Gateway","West Region",6.57870747298889
103.7395749,1.331758585,0.293,0.958,0,0.25,"28241","Jurong East","Opp Jurong East Lib","Jurong Town Hall Rd","Lakeside","West Region",6.88775127290079
103.739045,1.332605,0.149,0.959,0,0.25,"28249","Jurong East","Jurong East Lib","Jurong Town Hall Rd","Jurong Gateway","West Region",6.60378938080696
103.7369883,1.333828056,0.247,0.952,0,0.125,"28251","Jurong East","S'pore Science Ctr","Jurong Town Hall Rd","Lakeside","West Region",6.53713695105087
103.7369883,1.334154722,0.122,0.959,0,0.25,"28259","Jurong East","Opp S'pore Science Ctr","Jurong Town Hall Rd","Yuhua East","West Region",6.54800275321416
103.7348988,1.33614237,0.247,0.954,0,0.125,"28261","Jurong East","Aft S'pore Science Ctr","Jurong Town Hall Rd","Lakeside","West Region",6.54034760746819
103.7349928,1.336532427,0.122,0.957,0,0.125,"28269","Jurong East","Blk 118","Jurong Town Hall Rd","Yuhua East","West Region",6.29304789249816
103.7339058,1.338992597,0.247,0.957,0,0.25,"28271","Jurong East","Opp Blk 114","Jurong Town Hall Rd","Lakeside","West Region",6.79690857185468
103.7342365,1.339482955,0.122,0.955,0,0.125,"28279","Jurong East","Blk 114","Jurong Town Hall Rd","Yuhua East","West Region",6.28983910533899
103.7353755,1.342060328,0.076,0.957,0,0.25,"28281","Jurong East","Opp Blk 227","Jurong Town Hall Rd","Yuhua West","West Region",6.44779572268988
103.7359889,1.342389722,0.054,0.956,0,0.375,"28289","Jurong East","Blk 228","Jurong Town Hall Rd","Yuhua East","West Region",6.63734921538482
103.736383,1.344460904,0.068,0.958,0,0.125,"28291","Jurong East","Blk 303","Jurong Town Hall Rd","Yuhua West","West Region",6.1805111295916
103.7366703,1.344383231,0.047,0.955,0,0.25,"28299","Jurong East","Blk 253","Jurong Town Hall Rd","Yuhua East","West Region",6.38203694184872
103.740303,1.334738999,0.008,0.957,0,0.125,"28301","Jurong East","Blk 131","Jurong Gateway Rd","Jurong Gateway","West Region",6.04745724879318
103.7457849,1.326286276,0.009,0.945,0,0.125,"28309","Jurong East","Intl Business Pk","Jurong Town Hall Rd","International Business Park","West Region",6.03042167459786
103.7410835,1.338252775,0.065,0.961,0,0.375,"28311","Jurong East","Blk 209","Jurong East Ctrl","Yuhua East","West Region",6.66912187437051
103.7417331,1.338626239,0.026,0.957,0,0.125,"28319","Jurong East","Blk 207","Jurong East Ctrl","Toh Guan","West Region",6.08745810392242
103.7409031,1.341271664,0.008,0.949,0,0.125,"28321","Jurong East","Blk 239","Jurong East Ave 1","Yuhua East","West Region",6.03461461706018
103.7404357,1.341470923,0.024,0.962,0,0.375,"28329","Jurong East","Blk 246","Jurong East Ave 1","Yuhua East","West Region",6.58130600644551
103.7380493,1.342043929,0.008,0.951,0,0.125,"28331","Jurong East","Blk 229","Jurong East Ave 1","Yuhua East","West Region",6.037827148193
103.7373752,1.342705106,0.024,0.96,0,0.125,"28339","Jurong East","Blk 252","Jurong East Ave 1","Yuhua East","West Region",6.08784958235501
103.7327128,1.342470278,0.201,0.944,0,0.125,"28341","Jurong East","Chinese Gdn Stn","Boon Lay Way","Lakeside","West Region",6.43325489365596
103.7331851,1.342551137,0.101,0.958,0,0.25,"28349","Jurong East","Opp Chinese Gdn Stn","Boon Lay Way","Yuhua West","West Region",6.50243639430133
103.7310558,1.343615278,0.201,0.946,0,0.125,"28351","Jurong East","Opp Blk 350","Boon Lay Way","Lakeside","West Region",6.43647056152021
103.7311994,1.343887222,0.101,0.955,0,0.125,"28359","Jurong East","Blk 350","Boon Lay Way","Yuhua West","West Region",6.24587636318475
103.7274878,1.344188818,0.201,0.948,0,0.125,"28361","Jurong East","Jurong Lake","Boon Lay Way","Lakeside","West Region",6.43968497285462
103.7274714,1.344497222,0.101,0.953,0,0.125,"28369","Jurong West","Opp Jurong Lake","Boon Lay Way","Hong Kah","West Region",6.24266633045844
103.7240919,1.344879722,0.201,0.95,0,0.25,"28371","Jurong East","Bef Jurong West St 51","Boon Lay Way","Lakeside","West Region",6.69464544682151
103.7242613,1.345136399,0.101,0.951,0,0.125,"28379","Jurong West","Aft Jurong West St 51","Boon Lay Way","Hong Kah","West Region",6.23945504974373
103.721296,1.346269671,0.031,0.949,0,0.25,"28381","Jurong West","Blk 515","Jurong West St 51","Hong Kah","West Region",6.33738442696603
103.7214723,1.3464621,0.012,0.953,0,0.25,"28389","Jurong West","Opp Blk 515","Jurong West St 51","Hong Kah","West Region",6.3017194992336
103.7193717,1.349780932,0.028,0.951,0,0.25,"28391","Jurong West","Blk 501","Jurong West St 51","Hong Kah","West Region",6.33398854701292
103.7196482,1.349749472,0.004,0.951,0,0.125,"28399","Jurong West","Blk 458","Jurong West St 51","Hong Kah","West Region",6.02886718241908
103.718614,1.350654551,0.025,0.951,0,0.25,"28401","Jurong West","Blk 502","Jurong West Ave 1","Hong Kah","West Region",6.32736640478352
103.7179377,1.350811494,0.018,0.949,0,0.125,"28409","Jurong West","Blk 454","Jurong West Ave 1","Hong Kah","West Region",6.05690067965794
103.7176175,1.348054444,0.002,0.947,0,0.125,"28411","Jurong West","Blk 526","Jurong West St 52","Hong Kah","West Region",6.01795093365829
103.7193457,1.345915861,0.002,0.945,0,0.125,"28421","Jurong West","Blk 517","Jurong West St 52","Hong Kah","West Region",6.01473589436589
103.7388156,1.334496265,0.036,0.959,0,0.25,"28431","Jurong East","Blk 134","Jurong East Ctrl","Jurong Gateway","West Region",6.36441848983017
