,Unnamed: 0,BusStopCode,Description,Latitude,Longitude,RoadName,planning_area,X,Y
1365,1365,26099,Bef Tuas Ave 13,1.3246424940000001,103.63599690000001,Tuas Ave 20,TUAS,6040.038360122977,34098.62809851667
1366,1366,26101,BASF STH EAST ASIA,1.326868,103.638144,Tuas Ave 20,TUAS,6279.009798320461,34344.6956497358
1367,1367,26109,Bef Tuas Ave 11,1.327277428,103.6384905,Tuas Ave 20,TUAS,6317.575518601545,34389.96532210804
1368,1368,26111,Tru-Marine,1.314643056,103.6542583,Tuas Basin Link,TUAS,8072.279932109144,32992.78183633262
1369,1369,26121,Bef Tuas Amenity Ctr,1.317368402,103.6513642,Tuas Basin Link,TUAS,7750.21480187745,33294.16140377226
1370,1370,26131,Aft Tuas Cres,1.319022778,103.6497,Tuas Basin Link,TUAS,7565.018083708983,33477.1083342333
1371,1371,26141,Smarty,1.326686247,103.6402559,Tuas Ave 11,TUAS,6514.04260297697,34324.579779748994
1372,1372,26151,Opp Hempel,1.3245299879999999,103.6425227,Tuas Ave 11,TUAS,6766.297488072552,34086.13082399956
1373,1373,26161,3NC S'pore,1.322383257,103.6448005,Tuas Ave 11,TUAS,7019.777082853292,33848.735636413
1374,1374,26171,Richee Engrg,1.3201325000000002,103.6471214,Tuas Ave 11,TUAS,7278.052878194401,33599.837666735024
1375,1375,26201,Opp MSD,1.326952915,103.6319295,Tuas West Dr,TUAS,5587.395677481247,34354.140600724015
1376,1376,26209,MSD,1.32692,103.6317533,Tuas West Dr,TUAS,5567.785989625267,34350.502603147324
1377,1377,26211,Framo S'pore Pte Ltd,1.290966108,103.6368387,Tuas Sth Ave 9,TUAS,6133.431316813512,30374.837158870643
1378,1378,26221,Opp YLS Steel,1.293249778,103.63700229999999,Tuas Sth Ave 9,TUAS,6151.658213291583,30627.353689439737
1379,1379,26241,Aft Tuas Sth Ave 2,1.320511398,103.6308499,Tuas Sth Ave 3,TUAS,5467.188267618323,33641.87603992219
1380,1380,26249,Bef Tuas Sth Ave 2,1.320473708,103.6312183,Tuas Sth Ave 3,TUAS,5508.187467797183,33637.705111107374
1381,1381,26251,Bef Tuas Sth Ave 2,1.317447843,103.62972679999999,Tuas Sth Ave 3,TUAS,5342.16982941232,33303.131918727704
1382,1382,26259,Aft Tuas Sth Ave 2,1.317516394,103.6301108,Tuas Sth Ave 3,TUAS,5384.906178612226,33310.7084957102
1383,1383,26261,Aft Tuas Sth Ave 4,1.314709069,103.6287122,Tuas Sth Ave 3,TUAS,5229.229169328799,33000.29966928831
1384,1384,26269,Bef Tuas Sth Ave 4,1.314358333,103.628955,Tuas Sth Ave 3,TUAS,5256.247473545689,32961.51462415007
1385,1385,26279,Aft Tuas Sth Ave 4,1.311334252,103.6278419,Tuas Sth Ave 3,TUAS,5132.341857244519,32627.13529557913
1386,1386,26289,Aft Tuas Sth St 2,1.308545754,103.62682070000001,Tuas Sth Ave 3,TUAS,5018.665821119295,32318.804867622704
1387,1387,26299,Bef Tuas Sth Ave 6,1.305109544,103.6255635,Tuas Sth Ave 3,TUAS,4878.718866856485,31938.855489915404
1388,1388,26311,Aft Tuas Sth Ave 6,1.302288265,103.6297812,Tuas Sth Ave 5,TUAS,5348.087923530249,31626.85263044902
1389,1389,26321,Bef Tuas Sth St 2,1.3060395329999999,103.6311689,Tuas Sth Ave 5,TUAS,5502.560631538545,32041.638700092735
1390,1390,26331,RS Components,1.308699576,103.6321343,Tuas Sth Ave 5,TUAS,5610.024971635739,32335.76576977216
1391,1391,26349,Tuas Technology Pk,1.311939692,103.6299385,Tuas Sth Ave 4,TUAS,5365.6805195131565,32694.06310781147
1392,1392,26369,See Hup Seng,1.298469994,103.6230858,Tuas Sth Ave 3,TUAS,4602.910586916929,31204.70619160397
1393,1393,26379,Yong Nam,1.293873807,103.6219215,Tuas Sth Ave 3,TUAS,4473.291060777105,30696.49085641615
1394,1394,26389,Bef Tuas Sth Ave 5,1.290550809,103.6245338,Tuas Sth Ave 3,TUAS,4763.989085628014,30329.02435535138
1395,1395,26399,Aft Tuas View Cres,1.28949499,103.6274603,Tuas Sth Ave 3,TUAS,5089.676191608949,30212.250036828395
1396,1396,26409,Multico,1.289129093,103.63019870000001,Tuas Sth Ave 3,TUAS,5394.435527238758,30171.76630009655
1397,1397,26419,Aft Tuas View Circuit,1.288919373,103.6330196,Tuas Sth Ave 3,TUAS,5708.377863715141,30148.55153540411
1398,1398,26429,Bef Tuas Sth Ave 9,1.2886975,103.6358691,Tuas Sth Ave 3,TUAS,6025.503049892541,30123.993055713072
1399,1399,26431,Aft Tuas Sth Ave 9,1.29448159,103.6361912,Tuas Sth Ave 8,TUAS,6061.399867204782,30763.568913149786
1400,1400,26441,Bef Tuas Sth Ave 7,1.295689275,103.6329657,Tuas Sth Ave 8,TUAS,5702.438255249697,30897.13744524736
1401,1401,26451,Bef Tuas Sth Ave 5,1.296897702,103.62977790000001,Tuas Sth Ave 8,TUAS,5347.672632231661,31030.78819812079
1402,1402,26461,Aft Tuas Sth Ave 8,1.299464722,103.62876779999999,Tuas Sth Ave 5,TUAS,5235.279669015064,31314.646919852934
1403,1403,27011,Blk 55,1.355863346,103.6861094,Nanyang Cres,WESTERN WATER CATCHMENT,11617.288533032795,37550.49396188342
1404,1404,27021,Hall 15,1.3532413890000001,103.6819292,Nanyang Cres,WESTERN WATER CATCHMENT,11152.060514579687,37260.59900730225
1405,1405,27031,Hall 12,1.351868157,103.68051750000001,Nanyang Cres,WESTERN WATER CATCHMENT,10994.944209475656,37108.763330862195
1406,1406,27041,CP 7,1.350719362,103.67864250000001,Nanyang Cres,WESTERN WATER CATCHMENT,10786.269028061204,36981.74819150095
1407,1407,27051,NIE Lib,1.3484533330000001,103.67665809999998,Nanyang Cres,WESTERN WATER CATCHMENT,10565.410643488114,36731.19548308089
1408,1408,27061,Opp Blk 41,1.3498472209999999,103.6838708,Nanyang Dr,WESTERN WATER CATCHMENT,11368.116216052382,36885.27455967671
1409,1409,27069,Blk 41,1.3500897219999999,103.6841844,Nanyang Dr,WESTERN WATER CATCHMENT,11403.018149134503,36912.08703052458
1410,1410,27071,Nanyang Crescent Hall,1.355075335,103.6845277,Nanyang Cres,WESTERN WATER CATCHMENT,11441.25751894222,37463.37019109654
1411,1411,27091,Opp Blk 271 CP,1.34911,103.703885,Jln Bahar,JURONG WEST,13595.474937268635,36803.62850778009
1412,1412,27099,Blk 271 CP,1.350236894,103.70361,Jln Bahar,JURONG WEST,13564.87707292472,36928.236640802235
1413,1413,27101,Opp Westwood Sec Sch,1.3525947219999999,103.7011164,Jln Bahar,JURONG WEST,13287.38081171249,37188.96886647978
1414,1414,27109,Westwood Sec Sch,1.3530947219999998,103.7008231,Jln Bahar,JURONG WEST,13254.742772959447,37244.25824251839
1415,1415,27121,Bef Nanyang Ave,1.3568230559999999,103.69521280000001,Jln Bahar,WESTERN WATER CATCHMENT,12630.401765303674,37656.55441391719
1416,1416,27129,Opp Nanyang Ave,1.3573321719999998,103.6951604,Jln Bahar,WESTERN WATER CATCHMENT,12624.573446775752,37712.85036155167
1417,1417,27131,Blk 932,1.34194,103.6885297,Jurong West St 91,JURONG WEST,11886.549449224769,36010.900306972966
1418,1418,27139,Blk 934,1.342027461,103.6889815,Jurong West St 91,JURONG WEST,11936.830625134739,36020.56835651109
1419,1419,27141,Blk 920,1.339675467,103.6877997,Jurong West St 91,JURONG WEST,11805.293214538438,35760.50384195922
1420,1420,27149,Juying Pr Sch,1.3390652509999998,103.68875799999999,Jurong West St 91,JURONG WEST,11911.938082391445,35693.02275093461
1421,1421,27159,Blk 924,1.3403377779999999,103.6900514,Jurong West St 92,JURONG WEST,12055.888338690376,35833.7242673155
1422,1422,27169,Bef Jln Bahar,1.3569310319999999,103.6942446,Nanyang Ave,WESTERN WATER CATCHMENT,12522.652620871811,37668.50005662133
1423,1423,27171,Bef Lor Danau,1.3560456509999999,103.6916825,Nanyang Ave,WESTERN WATER CATCHMENT,12237.51380908685,37570.61538415144
1424,1424,27179,Aft Lor Danau,1.3561841819999998,103.69178259999998,Nanyang Ave,WESTERN WATER CATCHMENT,12248.654720092112,37585.93283077813
1425,1425,27181,PUB Sub-Stn,1.3558758880000001,103.6890362,Nanyang Ave,WESTERN WATER CATCHMENT,11943.008949517336,37551.861189456315
1426,1426,27189,Opp PUB Sub-Stn,1.3560720419999999,103.6890392,Nanyang Ave,WESTERN WATER CATCHMENT,11943.34410879278,37573.55094719222
1427,1427,27199,Hall 11,1.354342168,103.6868575,Nanyang Ave,WESTERN WATER CATCHMENT,11700.53358909507,37382.284259648244
1428,1428,27209,Hall 8,1.3515070169999999,103.6856923,Nanyang Ave,WESTERN WATER CATCHMENT,11570.840608325656,37068.79455599116
1429,1429,27211,Lee Wee Nam Lib,1.347931407,103.6805007,Nanyang Dr,WESTERN WATER CATCHMENT,10993.047197874777,36673.45618491828
1430,1430,27219,Blk 2,1.347932695,103.68025240000001,Nanyang Dr,WESTERN WATER CATCHMENT,10965.414075770994,36673.60034121923
1431,1431,27221,Sch Of CEE,1.3462315169999999,103.67851759999999,Nanyang Dr,WESTERN WATER CATCHMENT,10772.337455090834,36485.50428420467
1432,1432,27231,Sch Of Comm And Info,1.342079724,103.67922270000001,Nanyang Dr,WESTERN WATER CATCHMENT,10850.778628188447,36026.413603054185
1433,1433,27241,Hall 7,1.3399872659999998,103.68089379999999,Nanyang Dr,WESTERN WATER CATCHMENT,11036.740202004876,35795.02782636154
1434,1434,27251,Yunnan Gdn,1.341622696,103.6842061,Nanyang Dr,WESTERN WATER CATCHMENT,11405.375889384988,35975.84323867195
1435,1435,27261,Hall 4,1.343320114,103.6863209,Nanyang Dr,WESTERN WATER CATCHMENT,11640.74231704867,36163.52141974149
1436,1436,27271,Blk 962,1.34199989,103.69132049999999,Jurong West St 91,JURONG WEST,12197.136610933678,36017.50445163532
1437,1437,27279,Blk 953,1.34210239,103.6911929,Jurong West St 91,JURONG WEST,12182.93672859208,36028.839237110915
1438,1438,27281,Hall 1,1.3456549999999998,103.6878056,Lien Ying Chow Dr,WESTERN WATER CATCHMENT,11805.989174236503,36421.69212429196
1439,1439,27291,Opp Hall 6,1.3477226740000001,103.68649930000001,Lien Ying Chow Dr,WESTERN WATER CATCHMENT,11660.625653610678,36650.33441294957
1440,1440,27301,Blk 978,1.34045285,103.6943978,Pioneer Rd Nth,JURONG WEST,12539.5980727844,35846.42051232075
1441,1441,27309,Blk 705,1.3410704690000002,103.6942654,Pioneer Rd Nth,JURONG WEST,12524.867213552252,35914.71469997329
1442,1442,27311,Hall 2,1.349022111,103.6853929,Lien Ying Chow Dr,WESTERN WATER CATCHMENT,11537.503932885025,36794.02744854236
1443,1443,27321,Blk 949,1.344039444,103.6917308,Pioneer Rd Nth,JURONG WEST,12242.811758043259,36243.0259480303
1444,1444,27329,Blk 840,1.3440425,103.691865,Pioneer Rd Nth,JURONG WEST,12257.746816504772,36243.36300055482
1445,1445,27331,West Grove Pr Sch,1.345373056,103.6994114,Jurong West St 72,JURONG WEST,13097.589155854343,36390.44214309562
1446,1446,27341,Blk 729,1.346637034,103.6977882,Jurong West St 72,JURONG WEST,12916.952101563933,36530.21673657865
1447,1447,27349,Blk 745,1.346808056,103.69781809999999,Jurong West St 72,JURONG WEST,12920.28070178522,36549.127343481174
1448,1448,27351,Blk 715,1.34423201,103.69613170000001,Jurong West Ave 5,JURONG WEST,12732.586475994529,36264.29102239417
1449,1449,27359,Blk 817,1.34441435,103.6960137,Jurong West Ave 5,JURONG WEST,12719.455462660962,36284.454043541584
1450,1450,27361,Blk 710,1.342944904,103.69452240000001,Jurong West Ave 5,JURONG WEST,12553.4803837837,36121.97912274281
1451,1451,27369,Blk 834,1.342853733,103.69410400000001,Jurong West Ave 5,JURONG WEST,12506.91630461324,36111.90051778383
1452,1452,27371,Opp Blk 755,1.3475138430000002,103.7009944,Jurong West St 75,JURONG WEST,13273.772982407148,36627.150451716625
1453,1453,27379,Blk 755,1.348050421,103.7008739,Jurong West St 75,JURONG WEST,13260.365858887082,36686.48339329147
1454,1454,27381,Blk 749,1.34814783,103.69863829999998,Jurong West St 75,JURONG WEST,13011.56833840531,36697.268058588335
1455,1455,27389,Gek Poh Shop Ctr,1.3484518090000002,103.6981044,Jurong West St 75,JURONG WEST,12952.152904814568,36730.88389028918
1456,1456,27391,Blk 857,1.348427066,103.696312,Jurong West St 82,JURONG WEST,12752.678015926747,36728.15908052622
1457,1457,27399,Bet Blks 859/860,1.348664698,103.6964037,Jurong West St 82,JURONG WEST,12762.884712530085,36754.434714311144
1458,1458,27401,Opp Blk 821,1.347366006,103.694138,Jurong West St 81,JURONG WEST,12510.728600539203,36610.845863164934
1459,1459,27409,Blk 821,1.3471899999999999,103.6941675,Jurong West St 81,JURONG WEST,12514.010521917367,36591.383773882655
1460,1460,27411,Blk 844A CP,1.3459083330000001,103.6927375,Jurong West St 81,JURONG WEST,12354.858708133996,36449.67229321006
1461,1461,27419,Blk 827,1.345754722,103.69282,Jurong West St 81,JURONG WEST,12364.039098753707,36432.68619363813
1462,1462,27421,Blk 701,1.342834167,103.6953636,Jurong West St 71,JURONG WEST,12647.096373924567,36109.729056451324
1463,1463,27429,Blk 711,1.342865,103.69555809999999,Jurong West St 71,JURONG WEST,12668.74236360919,36113.137201167076
1464,1464,27431,Blk 762,1.349465273,103.69734629999999,Jurong West Ave 5,JURONG WEST,12867.7908370902,36842.9525783262
1465,1465,27439,Blk 861,1.3494107780000002,103.6971171,Jurong West Ave 5,JURONG WEST,12842.283029129765,36836.92820942943
1466,1466,27441,Bet Blks 757/758,1.350328688,103.7007933,Jurong West Ave 5,JURONG WEST,13251.40967183522,36938.40368520849
1467,1467,27449,Aft Westwood Ave,1.350532425,103.70107900000001,Jurong West Ave 5,JURONG WEST,13283.206188232274,36960.93021104515
1468,1468,27451,Bet Blks 272D/271A,1.3512861369999998,103.70415059999999,Jurong West Ave 3,JURONG WEST,13625.046112469905,37044.253666562414
1469,1469,27459,Blk 273B,1.3514507,103.70399040000001,Jurong West Ave 3,JURONG WEST,13607.218579447885,37062.45119789862
1470,1470,27461,Opp Blk 276B,1.352933058,103.7051286,Jurong West Ave 3,JURONG WEST,13733.896391682047,37226.35647495976
1471,1471,27469,Blk 276B,1.3530719219999998,103.7048671,Jurong West Ave 3,JURONG WEST,13704.795145263663,37241.71292505777
1472,1472,27471,Corporation Pr Sch,1.3521665580000002,103.7078248,Jurong West St 23,JURONG WEST,14033.949247812247,37141.584927990676
1473,1473,27479,Opp Corporation Pr Sch,1.351892343,103.70818259999999,Jurong West St 23,JURONG WEST,14073.766877755475,37111.261505318995
1474,1474,27501,NTUC HEALTH NURSING HME,1.340971167,103.6916711,Jurong West St 93,JURONG WEST,12236.148126774593,35903.7509130278
1475,1475,27509,Bef Yunnan Cres,1.340436472,103.69135820000001,Jurong West St 93,JURONG WEST,12201.32219851306,35844.628910169224
1476,1476,27511,Blk 974,1.339252023,103.6931057,Jurong West St 93,JURONG WEST,12395.793229257719,35713.647002437945
1477,1477,27519,Opp Blk 974,1.340042855,103.692924,Jurong West St 93,JURONG WEST,12375.576915201756,35801.094579597804
1478,1478,27521,Blk 986 CP,1.336808966,103.6940617,Jurong West St 93,JURONG WEST,12502.170771015311,35443.49939704269
1479,1479,27529,Opp Blk 987A,1.336298048,103.694063,Jurong West St 93,JURONG WEST,12502.312244560077,35387.004524500466
1480,1480,27531,Blk 918,1.340527952,103.686973,Jurong West St 91,JURONG WEST,11713.295709418566,35854.77305964156
1481,1481,27539,BEF XINGNAN PR SCH,1.340716145,103.6868923,Jurong West St 91,JURONG WEST,11704.31588361408,35875.5830839259
1482,1482,28009,Jurong East Temp Int,1.333408188,103.74154250000001,Jurong Gateway Rd,JURONG EAST,17786.27721758352,35067.20972220621
1483,1483,28011,BEF TOH TUCK AVE,1.324258056,103.7591472,C'wealth Ave West,CLEMENTI,19745.468024237965,34055.368149875765
1484,1484,28019,Aft Toh Tuck Ave,1.324927205,103.7589433,C'wealth Ave West,CLEMENTI,19722.778203354497,34129.35995567135
1485,1485,28021,OPP 8 @TRADEHUB 21,1.326158084,103.7554502,Boon Lay Way,CLEMENTI,19334.035290266012,34265.47631207328
1486,1486,28029,8 @ TRADEHUB 21,1.326889982,103.7543603,Boon Lay Way,CLEMENTI,19212.742925658284,34346.40975884294
1487,1487,28031,Bef The Synergy,1.327901,103.751015,Boon Lay Way,CLEMENTI,18840.448372368977,34458.21519502093
1488,1488,28039,Aft Boon Lay Sub Stn,1.328075,103.7514083,Boon Lay Way,CLEMENTI,18884.219331613047,34477.45378871397
1489,1489,28041,The Synergy,1.3300835,103.7482837,Boon Lay Way,JURONG EAST,18536.49053714441,34699.55541138824
1490,1490,28049,Opp The Synergy,1.330699213,103.7481034,Boon Lay Way,JURONG EAST,18516.427333785177,34767.6385668735
1491,1491,28051,Big Box,1.332289997,103.74574,Boon Lay Way,JURONG EAST,18253.41127581585,34943.548728253896
1492,1492,28059,Ng Teng Fong General Hosp,1.3326063890000002,103.7458072,Boon Lay Way,JURONG EAST,18260.891188381473,34978.533509808636
1493,1493,28061,Jurong East Stn/Int,1.3359639079999999,103.7425481,Boon Lay Way,JURONG EAST,17898.200560200396,35349.8043574731
1494,1494,28069,Blk 203,1.336442401,103.7425574,Boon Lay Way,JURONG EAST,17899.2375079904,35402.713691884586
1495,1495,28071,Blk 105,1.337650353,103.73904240000002,Boon Lay Way,JURONG EAST,17508.05984089253,35536.29775646789
1496,1496,28079,Blk 210,1.338399066,103.73860090000001,Boon Lay Way,JURONG EAST,17458.92871862401,35619.088613364045
1497,1497,28081,Blk 112,1.3395083079999999,103.7366476,Boon Lay Way,JURONG EAST,17241.551813821214,35741.75157393754
1498,1498,28089,Bef Yuhua CC,1.3401635859999999,103.7363464,Boon Lay Way,JURONG EAST,17208.034304299243,35814.21029080764
1499,1499,28091,Lakeside Stn,1.3442579559999999,103.7201249,Boon Lay Way,JURONG WEST,15402.773722203972,36267.023119839425
1500,1500,28099,Opp Lakeside Stn,1.3443200990000002,103.7192983,Boon Lay Way,JURONG WEST,15310.782324851802,36273.898868374104
1501,1501,28101,Opp SMRT Ulu Pandan Depot,1.333124368,103.7590562,Toh Tuck Ave,CLEMENTI,19735.370100534426,35035.76060351118
1502,1502,28109,SMRT Ulu Pandan Depot,1.333273442,103.7593318,Toh Tuck Ave,CLEMENTI,19766.0420247543,35052.243533179266
1503,1503,28111,Aft Bt Batok Rd,1.3478289630000002,103.73585440000001,Jurong Rd,TENGAH,17153.31374005322,36661.811890663674
1504,1504,28119,Bef Bt Batok Rd,1.347850605,103.73605529999999,Jurong Rd,TENGAH,17175.6718075545,36664.2040620949
1505,1505,28121,Opp Track 18,1.350320655,103.733396,Jurong Rd,TENGAH,16879.73202107723,36937.34197099984
1506,1506,28129,Aft Track 18,1.350318839,103.7337431,Jurong Rd,TENGAH,16918.36040868103,36937.139581682124
1507,1507,28131,Bef Jurong Lodge 1B,1.3527856569999999,103.73050390000002,Jurong Rd,TENGAH,16557.884760240617,37209.92316716391
1508,1508,28139,Aft Track 22,1.353113025,103.73044250000001,Jurong Rd,TENGAH,16551.053159568095,37246.12219763754
1509,1509,28141,Aft Track 22,1.353997778,103.7285725,Jurong Rd,TENGAH,16342.947252915048,37343.96273778159
1510,1510,28149,Opp Jurong Lodge 1B,1.354059771,103.72912059999999,Jurong Rd,TENGAH,16403.944940285815,37350.814990216
1511,1511,28151,Bef Hong Kah Circle,1.3558260069999999,103.7214746,Jurong Rd,TENGAH,15553.03969360614,37546.15464221416
1512,1512,28159,Aft Hong Kah Circle,1.3559875469999998,103.7213845,Jurong Rd,TENGAH,15543.013403387515,37564.01740883173
1513,1513,28161,Bef Hong Kah Flyover,1.356004212,103.71927840000001,Jurong Rd,TENGAH,15308.62826761203,37565.87108239262
1514,1514,28169,Aft Hong Kah Flyover,1.356162022,103.71949599999999,Jurong Rd,TENGAH,15332.845519311008,37583.31980194652
1515,1515,28181,Bef Toh Tuck Link,1.329966425,103.758198,Toh Tuck Ave,CLEMENTI,19639.850676650793,34686.574045077454
1516,1516,28189,Aft Toh Tuck Link,1.3299212470000001,103.75850600000001,Toh Tuck Ave,CLEMENTI,19674.12778319687,34681.577447981224
1517,1517,28201,Opp The JTC Summit,1.332057062,103.7418505,Jurong Gateway Rd,JURONG EAST,17820.548894381813,34917.80766442744
1518,1518,28211,Opp Blk 135,1.3341867729999999,103.7407068,Jurong Gateway Rd,JURONG EAST,17693.27566056631,35153.3052593088
1519,1519,28221,Opp Intl Business Pk,1.32761805,103.7449417,Jurong Town Hall Rd,JURONG EAST,18164.550186159206,34426.95133166173
1520,1520,28229,German Ctr,1.325366752,103.7459319,Jurong Town Hall Rd,JURONG EAST,18274.740693482738,34178.01013789404
1521,1521,28231,Jurong Town Hall,1.329862011,103.7424818,Jurong Town Hall Rd,JURONG EAST,17890.797174476436,34675.08726913062
1522,1522,28239,Opp Jurong Town Hall,1.329804425,103.7430715,Jurong Town Hall Rd,JURONG EAST,17956.42456458035,34668.71728920035
1523,1523,28241,Opp Jurong East Lib,1.331758585,103.73957490000001,Jurong Town Hall Rd,JURONG EAST,17567.29667191548,34884.81307975428
1524,1524,28249,Jurong East Lib,1.3326049999999998,103.73904499999999,Jurong Town Hall Rd,JURONG EAST,17508.32780191734,34978.407690040265
1525,1525,28251,S'pore Science Ctr,1.333828056,103.7369883,Jurong Town Hall Rd,JURONG EAST,17279.44348619069,35113.65600445551
1526,1526,28259,Opp S'pore Science Ctr,1.334154722,103.7369883,Jurong Town Hall Rd,JURONG EAST,17279.44490022287,35149.777108779046
1527,1527,28261,Aft S'pore Science Ctr,1.33614237,103.7348988,Jurong Town Hall Rd,JURONG EAST,17046.91391920857,35369.57057443019
1528,1528,28269,Blk 118,1.336532427,103.7349928,Jurong Town Hall Rd,JURONG EAST,17057.376867146922,35412.700725296934
1529,1529,28271,Opp Blk 114,1.338992597,103.7339058,Jurong Town Hall Rd,JURONG EAST,16936.416120627575,35684.73901196307
1530,1530,28279,Blk 114,1.339482955,103.7342365,Jurong Town Hall Rd,JURONG EAST,16973.221738524175,35738.95888174689
1531,1531,28281,Opp Blk 227,1.342060328,103.7353755,Jurong Town Hall Rd,JURONG EAST,17099.991812204615,36023.94692493267
1532,1532,28289,Blk 228,1.3423897219999998,103.73598890000001,Jurong Town Hall Rd,JURONG EAST,17168.258131298913,36060.366956512415
1533,1533,28291,Blk 303,1.344460904,103.73638299999999,Jurong Town Hall Rd,JURONG EAST,17212.12633181928,36289.38625791458
1534,1534,28299,Blk 253,1.344383231,103.7366703,Jurong Town Hall Rd,JURONG EAST,17244.09938180141,36280.796294893174
1535,1535,28301,Blk 131,1.334738999,103.740303,Jurong Gateway Rd,JURONG EAST,17648.33920471977,35214.36935810303
1536,1536,28309,Intl Business Pk,1.326286276,103.7457849,Jurong Town Hall Rd,JURONG EAST,18258.38465254152,34279.68708197601
1537,1537,28311,Blk 209,1.338252775,103.7410835,Jurong East Ctrl,JURONG EAST,17735.21535558289,35602.901952185915
1538,1538,28319,Blk 207,1.338626239,103.74173309999999,Jurong East Ctrl,JURONG EAST,17807.510540312214,35644.19503398186
1539,1539,28321,Blk 239,1.341271664,103.7409031,Jurong East Ave 1,JURONG EAST,17715.151325190458,35936.716442103665
1540,1540,28329,Blk 246,1.341470923,103.7404357,Jurong East Ave 1,JURONG EAST,17663.135523672827,35958.75148127347
1541,1541,28331,Blk 229,1.3420439290000001,103.7380493,Jurong East Ave 1,JURONG EAST,17397.55711927452,36022.121852080054
1542,1542,28339,Blk 252,1.342705106,103.7373752,Jurong East Ave 1,JURONG EAST,17322.53986036092,36095.234458391555
1543,1543,28341,Chinese Gdn Stn,1.3424702780000002,103.7327128,Boon Lay Way,JURONG EAST,16803.663586989944,36069.28919658956
1544,1544,28349,Opp Chinese Gdn Stn,1.3425511369999998,103.73318509999999,Boon Lay Way,JURONG EAST,16856.22589510666,36078.228027442216
1545,1545,28351,Opp Blk 350,1.3436152780000001,103.7310558,Boon Lay Way,JURONG EAST,16619.262488470365,36195.90529337688
1546,1546,28359,Blk 350,1.3438872219999998,103.73119940000001,Boon Lay Way,JURONG EAST,16635.244884130254,36225.97484988257
1547,1547,28361,Jurong Lake,1.3441888180000001,103.7274878,Boon Lay Way,JURONG EAST,16222.185110698663,36259.34143323863
1548,1548,28369,Opp Jurong Lake,1.3444972219999998,103.7274714,Boon Lay Way,JURONG WEST,16220.36144517629,36293.44330831847
1549,1549,28371,Bef Jurong West St 51,1.344879722,103.7240919,Boon Lay Way,JURONG EAST,15844.261332374748,36335.75484527305
1550,1550,28379,Aft Jurong West St 51,1.345136399,103.7242613,Boon Lay Way,JURONG WEST,15863.114996859456,36364.13608443303
1551,1551,28381,Blk 515,1.346269671,103.721296,Jurong West St 51,JURONG WEST,15533.11480454823,36489.462697989984
1552,1552,28389,Opp Blk 515,1.3464621,103.7214723,Jurong West St 51,JURONG WEST,15552.73606334981,36510.73965336424
1553,1553,28391,Blk 501,1.3497809319999998,103.71937170000001,Jurong West St 51,JURONG WEST,15318.979191960016,36877.73069346265
1554,1554,28399,Blk 458,1.3497494719999998,103.71964820000001,Jurong West St 51,JURONG WEST,15349.750446007147,36874.25056049349
1555,1555,28401,Blk 502,1.3506545509999999,103.718614,Jurong West Ave 1,JURONG WEST,15234.660050423778,36974.33517899607
1556,1556,28409,Blk 454,1.350811494,103.7179377,Jurong West Ave 1,JURONG WEST,15159.396127330063,36991.69273238185
1557,1557,28411,Blk 526,1.348054444,103.7176175,Jurong West St 52,JURONG WEST,15123.74689316895,36686.83329645393
1558,1558,28421,Blk 517,1.345915861,103.7193457,Jurong West St 52,JURONG WEST,15316.065677228398,36450.35017719052
1559,1559,28431,Blk 134,1.334496265,103.7388156,Jurong East Ctrl,JURONG EAST,17482.805965150692,35187.535349595106
1560,1560,28439,Blk 124,1.33451434,103.738575,Jurong East Ctrl,JURONG EAST,17456.029751819624,35189.53502329371
1561,1561,28441,Seventh-Day Advent Ch,1.335766389,103.7388492,Jurong East Ctrl,JURONG EAST,17486.550693822843,35327.97920514822
1562,1562,28449,Bef Seventh-Day Advent Ch,1.336181667,103.73944499999999,Jurong East Ctrl,JURONG EAST,17552.858788063466,35373.89604100588
1563,1563,28451,Parc Oasis,1.3439418909999998,103.73465999999999,Jurong East Ave 1,JURONG EAST,17020.3726991951,36232.00404914686
1564,1564,28459,Opp Parc Oasis,1.344407729,103.73431529999999,Jurong East Ave 1,JURONG EAST,16982.013386390834,36283.51566283153
1565,1565,28461,Blk 347,1.345332403,103.73205379999999,Jurong East Ave 1,JURONG EAST,16730.337049723486,36385.771868430216
1566,1566,28469,Blk 316,1.3461271730000002,103.73193309999999,Jurong East Ave 1,JURONG EAST,16716.90809770065,36473.65416856679
1567,1567,28471,Opp Blk 311,1.348111456,103.73224640000001,Jurong East St 32,JURONG EAST,16751.784088891993,36693.06493807032
1568,1568,28481,Blk 306,1.346181391,103.73421590000001,Jurong East St 32,JURONG EAST,16970.959203416238,36479.63888343381
1569,1569,28491,Opp Jurong Polyclinic,1.349055961,103.7307863,Jurong East Ave 1,JURONG EAST,16589.29532994816,36797.51043710091
1570,1570,28499,Jurong Polyclinic,1.349630441,103.730462,Jurong East Ave 1,JURONG EAST,16553.20698606241,36861.03512693985
1571,1571,28501,Blk 490,1.349803284,103.7273777,Jurong West Ave 1,JURONG WEST,16209.959151932411,36880.16198898162
1572,1572,28509,Blk 422,1.350034709,103.7265401,Jurong West Ave 1,JURONG WEST,16116.744608808112,36905.75590480477
1573,1573,28511,Blk 463,1.350635965,103.72372359999999,Jurong West Ave 1,JURONG WEST,15803.302147059841,36972.25379085233
