,Operator,ServiceNo,time_extracted,BusStopCode,OriginCode_NextBus1,DestinationCode_NextBus1,EstimatedArrival_NextBus1,Latitude_NextBus1,Longitude_NextBus1,VisitNumber_NextBus1,Load_NextBus1,Feature_NextBus1,Type_NextBus1
0,SBST,127,2020-02-23 23:17:05,75009,75009,75009,2020-02-23T23:30:00+08:00,0,0,1,SEA,WAB,SD
1,SBST,127A,2020-02-23 23:17:05,75009,75009,75281,2020-02-23T23:45:00+08:00,0,0,1,SEA,WAB,SD
2,SBST,20,2020-02-23 23:17:05,75009,75009,75009,2020-02-23T23:31:00+08:00,0,0,1,SEA,WAB,SD
3,SBST,22,2020-02-23 23:17:05,75009,75009,54009,2020-02-23T23:30:00+08:00,0,0,1,SEA,WAB,SD
4,SBST,23,2020-02-23 23:17:05,75009,75009,75009,2020-02-23T23:26:00+08:00,0,0,1,SEA,WAB,DD
5,SBST,28,2020-02-23 23:17:05,75009,75009,52009,2020-02-23T23:16:00+08:00,0,0,1,SEA,WAB,DD
6,SBST,29,2020-02-23 23:17:05,75009,75009,75009,2020-02-23T23:20:00+08:00,0,0,1,SEA,WAB,SD
7,SBST,291,2020-02-23 23:17:05,75009,75009,75009,2020-02-23T23:15:16+08:00,1.3546065,103.9436525,2,SEA,WAB,SD
8,SBST,292,2020-02-23 23:17:05,75009,75009,75009,2020-02-23T23:24:00+08:00,0,0,1,SEA,WAB,SD
9,SBST,293,2020-02-23 23:17:05,75009,75009,75009,2020-02-23T23:26:00+08:00,0,0,1,SEA,WAB,SD
10,GAS,3,2020-02-23 23:17:05,75009,75009,65009,2020-02-23T23:23:00+08:00,0,0,1,SEA,WAB,SD
11,SBST,31,2020-02-23 23:17:05,75009,75009,52009,2020-02-23T23:18:00+08:00,0,0,1,SEA,WAB,SD
12,SBST,38,2020-02-23 23:17:05,75009,75009,84009,2020-02-23T23:16:00+08:00,0,0,1,SEA,WAB,SD
13,GAS,3A,2020-02-23 23:17:05,75009,75009,77331,2020-02-23T23:53:00+08:00,0,0,1,SEA,WAB,SD
14,SBST,4,2020-02-23 23:17:05,75009,75009,75009,2020-02-23T23:20:00+08:00,0,0,1,SEA,WAB,DD
15,SBST,46,2020-02-23 23:17:05,75009,75009,94009,2020-02-23T23:29:00+08:00,0,0,1,SEA,WAB,SD
16,SBST,65,2020-02-23 23:17:05,75009,75009,14009,2020-02-23T23:21:00+08:00,0,0,1,SEA,WAB,DD
17,SMRT,67,2020-02-23 23:17:05,75009,75009,44009,2020-02-23T23:21:00+08:00,0,0,1,SEA,WAB,DD
18,GAS,68,2020-02-23 23:17:05,75009,77009,77009,2020-02-23T23:24:02+08:00,1.3662006666666666,103.93168683333333,1,SEA,WAB,DD
19,SBST,69,2020-02-23 23:17:05,75009,75009,75009,2020-02-23T23:31:00+08:00,0,0,1,SEA,WAB,SD
20,SBST,72,2020-02-23 23:17:05,75009,75009,55509,2020-02-23T23:23:00+08:00,0,0,1,SEA,WAB,DD
21,SBST,81,2020-02-23 23:17:05,75009,75009,75009,2020-02-23T23:30:00+08:00,0,0,1,SEA,WAB,DD
22,SMRT,969,2020-02-23 23:17:05,75009,75009,46009,2020-02-23T23:23:00+08:00,0,0,1,SEA,WAB,DD
23,SBST,20,2020-02-23 23:17:05,76059,75009,75009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
24,SBST,22,2020-02-23 23:17:05,76059,75009,54009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
25,SBST,23,2020-02-23 23:17:05,76059,75009,75009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
26,SBST,292,2020-02-23 23:17:05,76059,75009,75009,2020-02-23T23:16:39+08:00,1.3540428333333334,103.94237866666667,1,SEA,WAB,SD
27,SBST,293,2020-02-23 23:17:05,76059,75009,75009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
28,GAS,3,2020-02-23 23:17:05,76059,75009,65009,2020-02-23T23:31:17+08:00,0,0,1,SEA,WAB,SD
29,SBST,31,2020-02-23 23:17:05,76059,75009,52009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
30,GAS,34,2020-02-23 23:17:05,76059,65009,65009,2020-02-23T23:40:04+08:00,0,0,1,SEA,WAB,SD
31,SBST,39,2020-02-23 23:17:05,76059,75019,59009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
32,SBST,65,2020-02-23 23:17:05,76059,75009,14009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
33,SMRT,67,2020-02-23 23:17:05,76059,75009,44009,2020-02-23T23:22:18+08:00,0,0,1,SEA,WAB,DD
34,SBST,168,2020-02-23 23:17:06,76069,46009,84009,2020-02-23T23:29:32+08:00,1.376029,103.9317415,1,SEA,WAB,DD
35,SBST,20,2020-02-23 23:17:06,76069,75009,75009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
36,SBST,21,2020-02-23 23:17:06,76069,77009,52499,2020-02-23T23:27:56+08:00,1.3655291666666667,103.96230533333333,1,SEA,WAB,DD
37,SBST,23,2020-02-23 23:17:06,76069,75009,75009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
38,SBST,27,2020-02-23 23:17:06,76069,64009,64009,2020-02-23T23:16:54+08:00,1.3517245,103.94457,1,SEA,WAB,SD
39,SBST,292,2020-02-23 23:17:06,76069,75009,75009,2020-02-23T23:18:26+08:00,1.3540428333333334,103.94237866666667,1,SEA,WAB,SD
40,SBST,31,2020-02-23 23:17:06,76069,75009,52009,2020-02-23T23:21:08+08:00,0,0,1,SEA,WAB,SD
41,GAS,34,2020-02-23 23:17:06,76069,65009,65009,2020-02-23T23:42:18+08:00,0,0,1,SEA,WAB,SD
42,SBST,39,2020-02-23 23:17:06,76069,75019,59009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
43,SBST,65,2020-02-23 23:17:06,76069,75009,14009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
44,SMRT,67,2020-02-23 23:17:06,76069,75009,44009,2020-02-23T23:16:53+08:00,1.3530053333333334,103.9416535,1,SEA,WAB,DD
45,GAS,118,2020-02-23 23:17:06,96289,65009,97009,2020-02-23T23:17:46+08:00,1.3450531666666667,103.94074616666667,1,SEA,WAB,DD
46,GAS,17,2020-02-23 23:17:06,96289,77009,84009,2020-02-23T23:27:25+08:00,1.3636505,103.96412666666667,1,SEA,WAB,DD
47,SBST,31,2020-02-23 23:17:06,96289,75009,52009,2020-02-23T23:23:53+08:00,0,0,1,SEA,WAB,SD
48,SBST,5,2020-02-23 23:17:06,96289,10009,77009,2020-02-23T23:19:12+08:00,1.3449761666666666,103.94008566666666,1,SEA,WAB,SD
49,GAS,118,2020-02-23 23:17:06,96109,65009,97009,2020-02-23T23:18:58+08:00,1.3450531666666667,103.94074616666667,1,SEA,WAB,DD
50,GAS,17,2020-02-23 23:17:06,96109,77009,84009,2020-02-23T23:28:32+08:00,1.3636505,103.96412666666667,1,SEA,WAB,DD
51,SBST,31,2020-02-23 23:17:06,96109,75009,52009,2020-02-23T23:24:55+08:00,0,0,1,SEA,WAB,SD
52,SBST,9,2020-02-23 23:17:06,96109,84009,84009,2020-02-23T23:19:32+08:00,1.3451911666666667,103.9578265,1,SEA,WAB,DD
53,GAS,2,2020-02-23 23:17:06,85079,99009,10499,2020-02-23T23:21:35+08:00,1.3466296666666666,103.96310666666666,1,SEA,WAB,DD
54,SBST,48,2020-02-23 23:17:06,85079,84431,11379,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
55,SBST,9,2020-02-23 23:17:06,85079,84009,84009,2020-02-23T23:21:21+08:00,1.3451911666666667,103.9578265,1,SEA,WAB,DD
56,GAS,2,2020-02-23 23:17:06,85089,99009,10499,2020-02-23T23:21:55+08:00,1.3466296666666666,103.96310666666666,1,SEA,WAB,DD
57,SBST,48,2020-02-23 23:17:06,85089,84431,11379,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
58,SBST,9,2020-02-23 23:17:06,85089,84009,84009,2020-02-23T23:21:40+08:00,1.3451911666666667,103.9578265,1,SEA,WAB,DD
59,GAS,2,2020-02-23 23:17:06,85069,99009,10499,2020-02-23T23:22:49+08:00,1.3466296666666666,103.96310666666666,1,SEA,WAB,DD
60,SBST,48,2020-02-23 23:17:06,85069,84431,11379,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
61,SBST,9,2020-02-23 23:17:06,85069,84009,84009,2020-02-23T23:22:31+08:00,1.3451911666666667,103.9578265,1,SEA,WAB,DD
62,SBST,10,2020-02-23 23:17:06,85059,75009,16009,2020-02-23T23:15:59+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
63,GAS,2,2020-02-23 23:17:06,85059,99009,10499,2020-02-23T23:23:41+08:00,1.3466296666666666,103.96310666666666,1,SEA,WAB,DD
64,SBST,48,2020-02-23 23:17:06,85059,84431,11379,2020-02-23T23:20:03+08:00,0,0,1,SEA,WAB,DD
65,SBST,9,2020-02-23 23:17:06,85059,84009,84009,2020-02-23T23:23:15+08:00,1.3451911666666667,103.9578265,1,SEA,WAB,DD
66,SBST,10,2020-02-23 23:17:06,85049,75009,16009,2020-02-23T23:17:30+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
67,SBST,14,2020-02-23 23:17:06,85049,84009,17009,2020-02-23T23:26:59+08:00,1.3278598333333334,103.93453416666667,1,SEA,WAB,DD
68,SBST,45,2020-02-23 23:17:06,85049,55009,94009,2020-02-23T23:25:29+08:00,1.3311481666666667,103.93213666666666,1,SEA,WAB,SD
69,SBST,10,2020-02-23 23:17:06,85039,75009,16009,2020-02-23T23:18:02+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
70,SBST,14,2020-02-23 23:17:06,85039,84009,17009,2020-02-23T23:27:34+08:00,1.3278598333333334,103.93453416666667,1,SEA,WAB,DD
71,SBST,45,2020-02-23 23:17:06,85039,55009,94009,2020-02-23T23:26:03+08:00,1.3311481666666667,103.93213666666666,1,SEA,WAB,SD
72,SBST,10,2020-02-23 23:17:06,85029,75009,16009,2020-02-23T23:18:31+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
73,SBST,14,2020-02-23 23:17:06,85029,84009,17009,2020-02-23T23:28:10+08:00,1.3278598333333334,103.93453416666667,1,SEA,WAB,DD
74,SBST,45,2020-02-23 23:17:06,85029,55009,94009,2020-02-23T23:26:32+08:00,1.3311481666666667,103.93213666666666,1,SEA,WAB,SD
75,SBST,10,2020-02-23 23:17:07,85019,75009,16009,2020-02-23T23:18:57+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
76,SBST,14,2020-02-23 23:17:07,85019,84009,17009,2020-02-23T23:15:33+08:00,1.3212786666666667,103.9553385,1,SEA,WAB,DD
77,SBST,45,2020-02-23 23:17:07,85019,55009,94009,2020-02-23T23:26:51+08:00,1.3311481666666667,103.93213666666666,1,SEA,WAB,SD
78,SBST,10,2020-02-23 23:17:07,94079,75009,16009,2020-02-23T23:19:50+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
79,SBST,14,2020-02-23 23:17:07,94079,84009,17009,2020-02-23T23:16:22+08:00,1.3212786666666667,103.9553385,1,SEA,WAB,DD
80,SBST,45,2020-02-23 23:17:07,94079,55009,94009,2020-02-23T23:27:36+08:00,1.3311481666666667,103.93213666666666,1,SEA,WAB,SD
81,SBST,10,2020-02-23 23:17:07,94069,75009,16009,2020-02-23T23:21:04+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
82,SBST,13,2020-02-23 23:17:07,94069,94009,55509,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
83,SBST,137,2020-02-23 23:17:07,94069,94009,80289,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
84,SBST,14,2020-02-23 23:17:07,94069,84009,17009,2020-02-23T23:17:23+08:00,1.3212786666666667,103.9553385,1,SEA,WAB,DD
85,SBST,25,2020-02-23 23:17:07,94069,94009,54009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
86,GAS,43,2020-02-23 23:17:07,94069,94009,65009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
87,SBST,46,2020-02-23 23:17:07,94069,94009,75009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
88,SBST,506,2020-02-23 23:17:07,94069,94009,28009,2020-02-23T23:30:15+08:00,0,0,1,SEA,WAB,SD
89,SBST,55,2020-02-23 23:17:07,94069,94009,53009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
90,SMRT,853M,2020-02-23 23:17:07,94069,94009,59009,2020-02-23T23:30:15+08:00,0,0,1,SEA,WAB,SD
91,SBST,10,2020-02-23 23:17:07,94059,75009,16009,2020-02-23T23:21:54+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
92,SBST,13,2020-02-23 23:17:07,94059,94009,55509,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
93,SBST,137,2020-02-23 23:17:07,94059,94009,80289,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
94,SBST,14,2020-02-23 23:17:07,94059,84009,17009,2020-02-23T23:18:00+08:00,1.3212786666666667,103.9553385,1,SEA,WAB,DD
95,SBST,25,2020-02-23 23:17:07,94059,94009,54009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
96,GAS,43,2020-02-23 23:17:07,94059,94009,65009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
97,SBST,46,2020-02-23 23:17:07,94059,94009,75009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
98,SBST,506,2020-02-23 23:17:07,94059,94009,28009,2020-02-23T23:30:56+08:00,0,0,1,SEA,WAB,SD
99,SBST,55,2020-02-23 23:17:07,94059,94009,53009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
100,SMRT,853M,2020-02-23 23:17:07,94059,94009,59009,2020-02-23T23:30:52+08:00,0,0,1,SEA,WAB,SD
101,SBST,10,2020-02-23 23:17:07,94049,75009,16009,2020-02-23T23:22:52+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
102,SBST,13,2020-02-23 23:17:07,94049,94009,55509,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
103,SBST,137,2020-02-23 23:17:07,94049,94009,80289,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
104,SBST,14,2020-02-23 23:17:07,94049,84009,17009,2020-02-23T23:18:42+08:00,1.3212786666666667,103.9553385,1,SEA,WAB,DD
105,GAS,43,2020-02-23 23:17:07,94049,94009,65009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
106,SBST,48,2020-02-23 23:17:07,94049,84431,11379,2020-02-23T23:18:08+08:00,1.3204536666666666,103.94419766666667,1,SEA,WAB,SD
107,SBST,55,2020-02-23 23:17:07,94049,94009,53009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
108,SMRT,853M,2020-02-23 23:17:07,94049,94009,59009,2020-02-23T23:31:29+08:00,0,0,1,SEA,WAB,SD
109,SBST,10,2020-02-23 23:17:07,94089,75009,16009,2020-02-23T23:23:29+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
110,SBST,13,2020-02-23 23:17:07,94089,94009,55509,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
111,SBST,137,2020-02-23 23:17:07,94089,94009,80289,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
112,SBST,14,2020-02-23 23:17:07,94089,84009,17009,2020-02-23T23:19:04+08:00,1.3212786666666667,103.9553385,1,SEA,WAB,DD
113,GAS,43,2020-02-23 23:17:07,94089,94009,65009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
114,SBST,48,2020-02-23 23:17:07,94089,84431,11379,2020-02-23T23:18:32+08:00,1.3204536666666666,103.94419766666667,1,SEA,WAB,SD
115,SBST,55,2020-02-23 23:17:07,94089,94009,53009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
116,SMRT,853M,2020-02-23 23:17:07,94089,94009,59009,2020-02-23T23:31:50+08:00,0,0,1,SEA,WAB,SD
117,SBST,10,2020-02-23 23:17:07,94039,75009,16009,2020-02-23T23:24:19+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
118,SBST,13,2020-02-23 23:17:07,94039,94009,55509,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
119,SBST,137,2020-02-23 23:17:07,94039,94009,80289,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
120,SBST,14,2020-02-23 23:17:07,94039,84009,17009,2020-02-23T23:19:32+08:00,1.3212786666666667,103.9553385,1,SEA,WAB,DD
121,GAS,43,2020-02-23 23:17:07,94039,94009,65009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
122,SBST,48,2020-02-23 23:17:07,94039,84431,11379,2020-02-23T23:19:02+08:00,1.3204536666666666,103.94419766666667,1,SEA,WAB,SD
123,SBST,55,2020-02-23 23:17:07,94039,94009,53009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
124,SMRT,853M,2020-02-23 23:17:07,94039,94009,59009,2020-02-23T23:32:17+08:00,0,0,1,SEA,WAB,SD
125,SBST,10,2020-02-23 23:17:07,94029,75009,16009,2020-02-23T23:25:51+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
126,SBST,13,2020-02-23 23:17:07,94029,94009,55509,2020-02-23T23:20:47+08:00,0,0,1,SEA,WAB,SD
127,SBST,137,2020-02-23 23:17:07,94029,94009,80289,2020-02-23T23:19:41+08:00,0,0,1,SEA,WAB,SD
128,SBST,14,2020-02-23 23:17:07,94029,84009,17009,2020-02-23T23:20:33+08:00,1.3212786666666667,103.9553385,1,SEA,WAB,DD
129,GAS,43,2020-02-23 23:17:07,94029,94009,65009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,DD
130,SBST,48,2020-02-23 23:17:07,94029,84431,11379,2020-02-23T23:20:11+08:00,1.3204536666666666,103.94419766666667,1,SEA,WAB,SD
131,SBST,55,2020-02-23 23:17:07,94029,94009,53009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
132,SMRT,853M,2020-02-23 23:17:07,94029,94009,59009,2020-02-23T23:33:18+08:00,0,0,1,SEA,WAB,SD
133,SBST,10,2020-02-23 23:17:07,94019,75009,16009,2020-02-23T23:26:19+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
134,SBST,13,2020-02-23 23:17:07,94019,94009,55509,2020-02-23T23:21:08+08:00,0,0,1,SEA,WAB,SD
135,SBST,137,2020-02-23 23:17:07,94019,94009,80289,2020-02-23T23:20:20+08:00,0,0,1,SEA,WAB,SD
136,SBST,14,2020-02-23 23:17:07,94019,84009,17009,2020-02-23T23:20:53+08:00,1.3212786666666667,103.9553385,1,SEA,WAB,DD
137,GAS,43,2020-02-23 23:17:07,94019,94009,65009,2020-02-23T23:19:51+08:00,0,0,1,SEA,WAB,DD
138,SBST,48,2020-02-23 23:17:07,94019,84431,11379,2020-02-23T23:20:29+08:00,1.3204536666666666,103.94419766666667,1,SEA,WAB,SD
139,SBST,55,2020-02-23 23:17:07,94019,94009,53009,2020-02-23T23:19:40+08:00,0,0,1,SEA,WAB,SD
140,SMRT,853M,2020-02-23 23:17:07,94019,94009,59009,2020-02-23T23:33:38+08:00,0,0,1,SEA,WAB,SD
141,SBST,10,2020-02-23 23:17:07,93099,75009,16009,2020-02-23T23:27:49+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
142,GAS,12,2020-02-23 23:17:07,93099,77009,10499,2020-02-23T23:19:21+08:00,1.3205623333333334,103.94060816666666,1,SEA,WAB,SD
143,SBST,13,2020-02-23 23:17:07,93099,94009,55509,2020-02-23T23:22:54+08:00,0,0,1,SEA,WAB,SD
144,SBST,14,2020-02-23 23:17:07,93099,84009,17009,2020-02-23T23:22:24+08:00,1.3212786666666667,103.9553385,1,SEA,WAB,DD
145,SBST,16,2020-02-23 23:17:07,93099,84009,10009,2020-02-23T23:25:54+08:00,0,0,1,SEA,WAB,SD
146,SBST,10,2020-02-23 23:17:08,93089,75009,16009,2020-02-23T23:29:04+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
147,GAS,12,2020-02-23 23:17:08,93089,77009,10499,2020-02-23T23:20:20+08:00,1.3205623333333334,103.94060816666666,1,SEA,WAB,SD
148,SBST,13,2020-02-23 23:17:08,93089,94009,55509,2020-02-23T23:24:05+08:00,0,0,1,SEA,WAB,SD
149,SBST,14,2020-02-23 23:17:08,93089,84009,17009,2020-02-23T23:23:15+08:00,1.3212786666666667,103.9553385,1,SEA,WAB,DD
150,SBST,16,2020-02-23 23:17:08,93089,84009,10009,2020-02-23T23:27:11+08:00,0,0,1,SEA,WAB,SD
151,SBST,10,2020-02-23 23:17:08,93079,75009,16009,2020-02-23T23:30:04+08:00,1.3287255,103.94958733333333,1,SEA,WAB,SD
152,GAS,12,2020-02-23 23:17:08,93079,77009,10499,2020-02-23T23:21:23+08:00,1.3203003333333334,103.938124,1,SEA,WAB,SD
153,SBST,13,2020-02-23 23:17:08,93079,94009,55509,2020-02-23T23:24:17+08:00,1.3178836666666667,103.95293083333334,1,SEA,WAB,SD
154,SBST,14,2020-02-23 23:17:08,93079,84009,17009,2020-02-23T23:23:53+08:00,1.3192086666666667,103.95506516666667,1,SEA,WAB,DD
155,SBST,16,2020-02-23 23:17:08,93079,84009,10009,2020-02-23T23:28:11+08:00,0,0,1,SEA,WAB,SD
156,SBST,10,2020-02-23 23:17:08,93069,75009,16009,2020-02-23T23:31:26+08:00,1.3287255,103.94958733333333,1,SEA,WAB,SD
157,GAS,12,2020-02-23 23:17:08,93069,77009,10499,2020-02-23T23:22:35+08:00,1.3203003333333334,103.938124,1,SEA,WAB,SD
158,SBST,14,2020-02-23 23:17:08,93069,84009,17009,2020-02-23T23:24:56+08:00,1.3192086666666667,103.95506516666667,1,SEA,WAB,DD
159,SBST,155,2020-02-23 23:17:08,93069,84009,52009,2020-02-23T23:17:07+08:00,1.3102535,103.92555416666667,1,SEA,WAB,SD
160,SBST,40,2020-02-23 23:17:08,93069,84009,84009,2020-02-23T23:22:14+08:00,1.3230501666666665,103.925484,1,SEA,WAB,SD
161,SBST,10,2020-02-23 23:17:08,93059,75009,16009,2020-02-23T23:32:48+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
162,GAS,12,2020-02-23 23:17:08,93059,77009,10499,2020-02-23T23:15:22+08:00,1.31071,103.91910783333333,1,SEA,WAB,DD
163,SBST,14,2020-02-23 23:17:08,93059,84009,17009,2020-02-23T23:15:37+08:00,1.3107835,103.91933166666666,1,SEA,WAB,DD
164,SBST,155,2020-02-23 23:17:08,93059,84009,52009,2020-02-23T23:18:21+08:00,1.3092455,103.92763266666667,1,SEA,WAB,SD
165,SBST,32,2020-02-23 23:17:08,93059,84009,11379,2020-02-23T23:25:51+08:00,0,0,1,SEA,WAB,SD
166,SBST,40,2020-02-23 23:17:08,93059,84009,84009,2020-02-23T23:22:34+08:00,1.3237461666666666,103.92726633333334,1,SEA,WAB,SD
167,SBST,10,2020-02-23 23:17:08,92159,75009,16009,2020-02-23T23:33:31+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
168,GAS,12,2020-02-23 23:17:08,92159,77009,10499,2020-02-23T23:15:57+08:00,1.31071,103.91910783333333,1,SEA,WAB,DD
169,SBST,14,2020-02-23 23:17:08,92159,84009,17009,2020-02-23T23:16:12+08:00,1.3107835,103.91933166666666,1,SEA,WAB,DD
170,SBST,155,2020-02-23 23:17:08,92159,84009,52009,2020-02-23T23:18:59+08:00,1.3092455,103.92763266666667,1,SEA,WAB,SD
171,SBST,32,2020-02-23 23:17:08,92159,84009,11379,2020-02-23T23:26:41+08:00,0,0,1,SEA,WAB,SD
172,SBST,40,2020-02-23 23:17:08,92159,84009,84009,2020-02-23T23:23:11+08:00,1.3237461666666666,103.92726633333334,1,SEA,WAB,SD
173,SBST,10,2020-02-23 23:17:08,92149,75009,16009,2020-02-23T23:34:24+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
174,GAS,12,2020-02-23 23:17:08,92149,77009,10499,2020-02-23T23:16:37+08:00,1.31071,103.91910783333333,1,SEA,WAB,DD
175,SBST,14,2020-02-23 23:17:08,92149,84009,17009,2020-02-23T23:16:47+08:00,1.3107835,103.91933166666666,1,SEA,WAB,DD
176,SBST,155,2020-02-23 23:17:08,92149,84009,52009,2020-02-23T23:19:44+08:00,1.3092455,103.92763266666667,1,SEA,WAB,SD
177,SBST,32,2020-02-23 23:17:08,92149,84009,11379,2020-02-23T23:27:39+08:00,0,0,1,SEA,WAB,SD
178,SBST,40,2020-02-23 23:17:08,92149,84009,84009,2020-02-23T23:23:54+08:00,1.3237461666666666,103.92726633333334,1,SEA,WAB,SD
179,SBST,10,2020-02-23 23:17:08,92139,75009,16009,2020-02-23T23:35:37+08:00,1.3287255,103.94958733333333,1,SEA,WAB,SD
180,GAS,12,2020-02-23 23:17:08,92139,77009,10499,2020-02-23T23:17:27+08:00,1.309191,103.91359933333334,1,SEA,WAB,DD
181,SBST,14,2020-02-23 23:17:08,92139,84009,17009,2020-02-23T23:17:46+08:00,1.309747,103.91638216666666,1,SEA,WAB,DD
182,SBST,32,2020-02-23 23:17:08,92139,84009,11379,2020-02-23T23:26:37+08:00,1.3235505,103.9273515,1,SEA,WAB,SD
183,SBST,40,2020-02-23 23:17:08,92139,84009,84009,2020-02-23T23:25:51+08:00,1.3230501666666665,103.925484,1,SEA,WAB,SD
184,SBST,10,2020-02-23 23:17:08,92129,75009,16009,2020-02-23T23:37:28+08:00,1.3287255,103.94958733333333,1,SEA,WAB,SD
185,GAS,12,2020-02-23 23:17:08,92129,77009,10499,2020-02-23T23:19:08+08:00,1.309191,103.91359933333334,1,SEA,WAB,DD
186,SBST,14,2020-02-23 23:17:08,92129,84009,17009,2020-02-23T23:19:28+08:00,1.309747,103.91638216666666,1,SEA,WAB,DD
187,SBST,32,2020-02-23 23:17:08,92129,84009,11379,2020-02-23T23:28:14+08:00,1.3235505,103.9273515,1,SEA,WAB,SD
188,SBST,40,2020-02-23 23:17:08,92129,84009,84009,2020-02-23T23:27:35+08:00,1.3230501666666665,103.925484,1,SEA,WAB,SD
189,SBST,10,2020-02-23 23:17:08,92119,75009,16009,2020-02-23T23:38:38+08:00,1.3315883333333334,103.947485,1,SEA,WAB,SD
190,GAS,12,2020-02-23 23:17:08,92119,77009,10499,2020-02-23T23:20:36+08:00,1.31071,103.91910783333333,1,SEA,WAB,DD
191,SBST,14,2020-02-23 23:17:08,92119,84009,17009,2020-02-23T23:20:38+08:00,1.3107835,103.91933166666666,1,SEA,WAB,DD
192,SBST,32,2020-02-23 23:17:08,92119,84009,11379,2020-02-23T23:16:46+08:00,1.3068635,103.90641716666667,1,SEA,WAB,SD
193,SBST,40,2020-02-23 23:17:08,92119,84009,84009,2020-02-23T23:27:56+08:00,1.3237461666666666,103.92726633333334,1,SEA,WAB,SD
194,SBST,10,2020-02-23 23:17:09,92109,75009,16009,2020-02-23T23:39:37+08:00,1.3287255,103.94958733333333,1,SEA,WAB,SD
195,GAS,12,2020-02-23 23:17:09,92109,77009,10499,2020-02-23T23:21:12+08:00,1.309191,103.91359933333334,1,SEA,WAB,DD
196,SBST,14,2020-02-23 23:17:09,92109,84009,17009,2020-02-23T23:21:22+08:00,1.309747,103.91638216666666,1,SEA,WAB,DD
197,SBST,32,2020-02-23 23:17:09,92109,84009,11379,2020-02-23T23:17:11+08:00,1.304512,103.90279766666667,1,SEA,WAB,SD
