,Operator,ServiceNo,time_extracted,BusStopCode,OriginCode_NextBus1,DestinationCode_NextBus1,EstimatedArrival_NextBus1,Latitude_NextBus1,Longitude_NextBus1,VisitNumber_NextBus1,Load_NextBus1,Feature_NextBus1,Type_NextBus1
22,SBST,21,2020-02-23 23:37:40,76069,77009,52499,2020-02-23T23:36:37+08:00,1.3516135,103.94168333333333,1,SEA,WAB,DD
23,SBST,23,2020-02-23 23:37:40,76069,75009,75009,2020-02-23T23:41:59+08:00,0,0,1,SEA,WAB,DD
24,SBST,27,2020-02-23 23:37:40,76069,64009,64009,2020-02-23T23:40:14+08:00,1.3567976666666666,103.94493166666666,1,SEA,WAB,SD
25,SBST,292,2020-02-23 23:37:40,76069,75009,75009,2020-02-23T23:41:09+08:00,0,0,1,SEA,WAB,SD
26,SBST,31,2020-02-23 23:37:40,76069,75009,52009,2020-02-23T23:37:13+08:00,1.3519714999999999,103.94179966666667,1,SEA,WAB,SD
27,GAS,34,2020-02-23 23:37:40,76069,65009,65009,2020-02-23T23:41:24+08:00,1.3558891666666666,103.93548216666667,1,SEA,WAB,SD
28,GAS,118,2020-02-23 23:37:40,96289,65009,97009,2020-02-24T00:04:12+08:00,1.4029191666666667,103.89681483333334,1,SEA,WAB,DD
29,GAS,17,2020-02-23 23:37:40,96289,77009,84009,2020-02-23T23:42:05+08:00,1.352805,103.95501916666667,1,SEA,WAB,DD
30,SBST,31,2020-02-23 23:37:40,96289,75009,52009,2020-02-23T23:39:56+08:00,1.3530133333333334,103.9416965,1,SEA,WAB,SD
31,SBST,5,2020-02-23 23:37:40,96289,10009,77009,2020-02-23T23:43:02+08:00,1.3391371666666667,103.92755566666666,1,SEA,WAB,SD
32,GAS,118,2020-02-23 23:37:40,96109,65009,97009,2020-02-24T00:05:17+08:00,1.4029191666666667,103.89681483333334,1,SEA,WAB,DD
33,GAS,17,2020-02-23 23:37:40,96109,77009,84009,2020-02-23T23:43:13+08:00,1.352805,103.95501916666667,1,SEA,WAB,DD
34,SBST,31,2020-02-23 23:37:40,96109,75009,52009,2020-02-23T23:41:03+08:00,1.3530133333333334,103.9416965,1,SEA,WAB,SD
35,SBST,9,2020-02-23 23:37:40,96109,84009,84009,2020-02-23T23:41:43+08:00,1.3527623333333334,103.95498533333334,1,SEA,WAB,SD
36,GAS,2,2020-02-23 23:37:40,85079,99009,10499,2020-02-23T23:40:42+08:00,1.3408753333333334,103.96140083333333,1,SEA,WAB,DD
37,SBST,9,2020-02-23 23:37:40,85079,84009,84009,2020-02-23T23:36:31+08:00,1.3356393333333334,103.9519765,1,SEA,WAB,DD
38,GAS,2,2020-02-23 23:37:40,85089,99009,10499,2020-02-23T23:41:02+08:00,1.3408753333333334,103.96140083333333,1,SEA,WAB,DD
39,SBST,9,2020-02-23 23:37:40,85089,84009,84009,2020-02-23T23:36:45+08:00,1.3356393333333334,103.9519765,1,SEA,WAB,DD
40,GAS,2,2020-02-23 23:37:40,85069,99009,10499,2020-02-23T23:41:56+08:00,1.3408753333333334,103.96140083333333,1,SEA,WAB,DD
41,SBST,48,2020-02-23 23:37:40,85069,84431,11379,2020-02-23T23:35:38+08:00,1.3315771666666667,103.94741466666666,1,SEA,WAB,DD
42,SBST,9,2020-02-23 23:37:40,85069,84009,84009,2020-02-23T23:37:36+08:00,1.3356393333333334,103.9519765,1,SEA,WAB,DD
43,GAS,2,2020-02-23 23:37:40,85059,99009,10499,2020-02-23T23:35:41+08:00,1.3315791666666668,103.9474385,1,SEA,WAB,DD
44,SBST,48,2020-02-23 23:37:40,85059,84431,11379,2020-02-23T23:36:26+08:00,1.3315771666666667,103.94741466666666,1,SEA,WAB,DD
45,SBST,9,2020-02-23 23:37:40,85059,84009,84009,2020-02-23T23:38:20+08:00,1.3356393333333334,103.9519765,1,SEA,WAB,DD
46,SBST,14,2020-02-23 23:37:41,85049,84009,17009,2020-02-23T23:50:51+08:00,0,0,1,SEA,WAB,DD
47,SBST,45,2020-02-23 23:37:41,85049,55009,94009,2020-02-23T23:38:19+08:00,1.3274138333333334,103.9459255,1,SEA,WAB,SD
48,SBST,14,2020-02-23 23:37:41,85039,84009,17009,2020-02-23T23:51:40+08:00,0,0,1,SEA,WAB,DD
49,SBST,45,2020-02-23 23:37:41,85039,55009,94009,2020-02-23T23:38:53+08:00,1.3274138333333334,103.9459255,1,SEA,WAB,SD
50,SBST,14,2020-02-23 23:37:41,85029,84009,17009,2020-02-23T23:52:22+08:00,0,0,1,SEA,WAB,DD
51,SBST,45,2020-02-23 23:37:41,85029,55009,94009,2020-02-23T23:39:23+08:00,1.3274138333333334,103.9459255,1,SEA,WAB,SD
52,SBST,14,2020-02-23 23:37:41,85019,84009,17009,2020-02-23T23:52:57+08:00,0,0,1,SEA,WAB,DD
53,SBST,45,2020-02-23 23:37:41,85019,55009,94009,2020-02-23T23:39:42+08:00,1.3274138333333334,103.9459255,1,SEA,WAB,SD
54,SBST,14,2020-02-23 23:37:41,94079,84009,17009,2020-02-23T23:53:55+08:00,0,0,1,SEA,WAB,DD
55,SBST,45,2020-02-23 23:37:41,94079,55009,94009,2020-02-23T23:40:27+08:00,1.3274138333333334,103.9459255,1,SEA,WAB,SD
56,SBST,14,2020-02-23 23:37:41,94069,84009,17009,2020-02-23T23:54:59+08:00,0,0,1,SEA,WAB,DD
57,GAS,43,2020-02-23 23:37:41,94069,94009,65009,2020-02-23T23:45:15+08:00,0,0,1,SEA,WAB,DD
58,SBST,55,2020-02-23 23:37:41,94069,94009,53009,2020-02-23T23:40:12+08:00,0,0,1,SEA,WAB,SD
59,SBST,14,2020-02-23 23:37:41,94059,84009,17009,2020-02-23T23:55:35+08:00,0,0,1,SEA,WAB,DD
60,GAS,43,2020-02-23 23:37:41,94059,94009,65009,2020-02-23T23:45:49+08:00,0,0,1,SEA,WAB,DD
61,SBST,55,2020-02-23 23:37:41,94059,94009,53009,2020-02-23T23:40:45+08:00,0,0,1,SEA,WAB,SD
62,SBST,14,2020-02-23 23:37:41,94049,84009,17009,2020-02-23T23:52:44+08:00,1.327799,103.9343025,1,SEA,WAB,DD
63,GAS,43,2020-02-23 23:37:41,94049,94009,65009,2020-02-23T23:46:32+08:00,0,0,1,SEA,WAB,DD
64,SBST,48,2020-02-23 23:37:41,94049,84431,11379,2020-02-23T23:43:20+08:00,1.3292733333333333,103.94918233333334,1,SEA,WAB,DD
65,SBST,55,2020-02-23 23:37:41,94049,94009,53009,2020-02-23T23:41:24+08:00,0,0,1,SEA,WAB,SD
66,SBST,137,2020-02-23 23:37:41,94089,94009,80289,2020-02-23T23:36:05+08:00,1.316235,103.94501683333333,1,SEA,WAB,SD
67,SBST,14,2020-02-23 23:37:41,94089,84009,17009,2020-02-23T23:56:39+08:00,0,0,1,SEA,WAB,DD
68,GAS,43,2020-02-23 23:37:41,94089,94009,65009,2020-02-23T23:36:10+08:00,1.3160706666666666,103.944452,1,SEA,WAB,DD
69,SBST,48,2020-02-23 23:37:41,94089,84431,11379,2020-02-23T23:44:06+08:00,1.3315771666666667,103.94741466666666,1,SEA,WAB,DD
70,SBST,55,2020-02-23 23:37:41,94089,94009,53009,2020-02-23T23:41:46+08:00,0,0,1,SEA,WAB,SD
71,SMRT,853M,2020-02-23 23:37:41,94089,94009,59009,2020-02-23T23:35:25+08:00,1.3153526666666666,103.94294683333334,1,SEA,WAB,SD
72,SBST,137,2020-02-23 23:37:41,94039,94009,80289,2020-02-23T23:36:29+08:00,1.3148848333333334,103.94076883333334,1,SEA,WAB,SD
73,SBST,14,2020-02-23 23:37:41,94039,84009,17009,2020-02-23T23:53:37+08:00,1.327799,103.9343025,1,SEA,WAB,DD
74,GAS,43,2020-02-23 23:37:41,94039,94009,65009,2020-02-23T23:36:25+08:00,1.3148818333333334,103.94067483333333,1,SEA,WAB,DD
75,SBST,48,2020-02-23 23:37:41,94039,84431,11379,2020-02-23T23:44:12+08:00,1.3292733333333333,103.94918233333334,1,SEA,WAB,DD
76,SBST,55,2020-02-23 23:37:41,94039,94009,53009,2020-02-23T23:42:14+08:00,0,0,1,SEA,WAB,SD
77,SBST,137,2020-02-23 23:37:41,94029,94009,80289,2020-02-23T23:37:52+08:00,1.316235,103.94501683333333,1,SEA,WAB,SD
78,SBST,14,2020-02-23 23:37:41,94029,84009,17009,2020-02-23T23:58:24+08:00,0,0,1,SEA,WAB,DD
79,GAS,43,2020-02-23 23:37:41,94029,94009,65009,2020-02-23T23:37:47+08:00,1.3160706666666666,103.944452,1,SEA,WAB,DD
80,SBST,48,2020-02-23 23:37:41,94029,84431,11379,2020-02-23T23:45:40+08:00,1.3315771666666667,103.94741466666666,1,SEA,WAB,DD
81,SBST,55,2020-02-23 23:37:41,94029,94009,53009,2020-02-23T23:43:31+08:00,0,0,1,SEA,WAB,SD
82,SMRT,853M,2020-02-23 23:37:41,94029,94009,59009,2020-02-23T23:37:08+08:00,1.3153526666666666,103.94294683333334,1,SEA,WAB,SD
83,SBST,137,2020-02-23 23:37:42,94019,94009,80289,2020-02-23T23:38:15+08:00,1.316235,103.94501683333333,1,SEA,WAB,SD
84,SBST,14,2020-02-23 23:37:42,94019,84009,17009,2020-02-23T23:58:51+08:00,0,0,1,SEA,WAB,DD
85,GAS,43,2020-02-23 23:37:42,94019,94009,65009,2020-02-23T23:38:10+08:00,1.3160706666666666,103.944452,1,SEA,WAB,DD
86,SBST,48,2020-02-23 23:37:42,94019,84431,11379,2020-02-23T23:46:01+08:00,1.3315771666666667,103.94741466666666,1,SEA,WAB,DD
87,SBST,55,2020-02-23 23:37:42,94019,94009,53009,2020-02-23T23:43:52+08:00,0,0,1,SEA,WAB,SD
88,SMRT,853M,2020-02-23 23:37:42,94019,94009,59009,2020-02-23T23:37:29+08:00,1.3153526666666666,103.94294683333334,1,SEA,WAB,SD
89,GAS,12,2020-02-23 23:37:42,93099,77009,10499,2020-02-23T23:37:47+08:00,1.3195856666666668,103.93556066666666,1,SEA,WAB,SD
90,SBST,14,2020-02-23 23:37:42,93099,84009,17009,2020-02-24T00:00:36+08:00,0,0,1,SEA,WAB,DD
91,SBST,16,2020-02-23 23:37:42,93099,84009,10009,2020-02-23T23:40:15+08:00,1.3236521666666667,103.9274005,1,SEA,WAB,SD
92,GAS,12,2020-02-23 23:37:42,93089,77009,10499,2020-02-23T23:38:39+08:00,1.3195856666666668,103.93556066666666,1,SEA,WAB,SD
93,SBST,14,2020-02-23 23:37:42,93089,84009,17009,2020-02-23T23:35:45+08:00,1.3131153333333332,103.9282415,1,SEA,WAB,DD
94,SBST,16,2020-02-23 23:37:42,93089,84009,10009,2020-02-23T23:41:18+08:00,1.3236521666666667,103.9274005,1,SEA,WAB,SD
95,GAS,12,2020-02-23 23:37:42,93079,77009,10499,2020-02-23T23:39:28+08:00,1.3195856666666668,103.93556066666666,1,SEA,WAB,SD
96,SBST,14,2020-02-23 23:37:42,93079,84009,17009,2020-02-23T23:36:23+08:00,1.3131153333333332,103.9282415,1,SEA,WAB,DD
97,SBST,16,2020-02-23 23:37:42,93079,84009,10009,2020-02-23T23:42:00+08:00,1.3236521666666667,103.9274005,1,SEA,WAB,SD
98,GAS,12,2020-02-23 23:37:42,93069,77009,10499,2020-02-23T23:40:43+08:00,1.3163823333333333,103.93325783333333,1,SEA,WAB,SD
99,SBST,14,2020-02-23 23:37:42,93069,84009,17009,2020-02-23T23:37:03+08:00,1.3123648333333333,103.923968,1,SEA,WAB,DD
100,SBST,155,2020-02-23 23:37:42,93069,84009,52009,2020-02-23T23:46:52+08:00,1.3278446666666666,103.93492216666667,1,SEA,WAB,SD
101,SBST,40,2020-02-23 23:37:42,93069,84009,84009,2020-02-23T23:38:54+08:00,1.3167309999999999,103.92246766666666,1,SEA,WAB,SD
102,GAS,12,2020-02-23 23:37:42,93059,77009,10499,2020-02-23T23:41:38+08:00,1.3195856666666668,103.93556066666666,1,SEA,WAB,SD
103,SBST,14,2020-02-23 23:37:42,93059,84009,17009,2020-02-23T23:38:21+08:00,1.3131153333333332,103.9282415,1,SEA,WAB,DD
104,SBST,155,2020-02-23 23:37:42,93059,84009,52009,2020-02-23T23:36:38+08:00,1.3122178333333334,103.92354783333333,1,SEA,WAB,SD
105,SBST,32,2020-02-23 23:37:42,93059,84009,11379,2020-02-23T23:41:08+08:00,1.3209581666666668,103.91840033333334,1,SEA,WAB,SD
106,SBST,40,2020-02-23 23:37:42,93059,84009,84009,2020-02-23T23:40:09+08:00,1.3213153333333334,103.92014933333333,1,SEA,WAB,SD
107,GAS,12,2020-02-23 23:37:42,92159,77009,10499,2020-02-23T23:42:18+08:00,1.3163823333333333,103.93325783333333,1,SEA,WAB,SD
108,SBST,14,2020-02-23 23:37:42,92159,84009,17009,2020-02-23T23:38:32+08:00,1.3123648333333333,103.923968,1,SEA,WAB,DD
109,SBST,155,2020-02-23 23:37:42,92159,84009,52009,2020-02-23T23:37:22+08:00,1.3116076666666667,103.9222155,1,SEA,WAB,SD
110,SBST,32,2020-02-23 23:37:42,92159,84009,11379,2020-02-23T23:41:42+08:00,1.319035,103.9143725,1,SEA,WAB,SD
111,SBST,40,2020-02-23 23:37:42,92159,84009,84009,2020-02-23T23:40:48+08:00,1.3167309999999999,103.92246766666666,1,SEA,WAB,SD
112,SBST,10,2020-02-23 23:37:42,92149,75009,16009,2020-02-23T23:35:47+08:00,1.309752,103.9163875,1,SEA,WAB,SD
113,GAS,12,2020-02-23 23:37:42,92149,77009,10499,2020-02-23T23:42:57+08:00,1.3195856666666668,103.93556066666666,1,SEA,WAB,SD
114,SBST,14,2020-02-23 23:37:42,92149,84009,17009,2020-02-23T23:39:36+08:00,1.3131153333333332,103.9282415,1,SEA,WAB,DD
115,SBST,155,2020-02-23 23:37:42,92149,84009,52009,2020-02-23T23:38:00+08:00,1.3122178333333334,103.92354783333333,1,SEA,WAB,SD
116,SBST,32,2020-02-23 23:37:42,92149,84009,11379,2020-02-23T23:42:58+08:00,1.3209581666666668,103.91840033333334,1,SEA,WAB,SD
117,SBST,40,2020-02-23 23:37:42,92149,84009,84009,2020-02-23T23:41:29+08:00,1.3213153333333334,103.92014933333333,1,SEA,WAB,SD
118,SBST,10,2020-02-23 23:37:42,92139,75009,16009,2020-02-23T23:36:49+08:00,1.309752,103.9163875,1,SEA,WAB,SD
119,GAS,12,2020-02-23 23:37:42,92139,77009,10499,2020-02-23T23:43:59+08:00,1.3195856666666668,103.93556066666666,1,SEA,WAB,SD
120,SBST,14,2020-02-23 23:37:42,92139,84009,17009,2020-02-23T23:40:38+08:00,1.3131153333333332,103.9282415,1,SEA,WAB,DD
121,SBST,32,2020-02-23 23:37:42,92139,84009,11379,2020-02-23T23:44:07+08:00,1.3209581666666668,103.91840033333334,1,SEA,WAB,SD
122,SBST,40,2020-02-23 23:37:42,92139,84009,84009,2020-02-23T23:42:29+08:00,1.3213153333333334,103.92014933333333,1,SEA,WAB,SD
123,SBST,10,2020-02-23 23:37:42,92129,75009,16009,2020-02-23T23:38:40+08:00,1.309752,103.9163875,1,SEA,WAB,SD
124,GAS,12,2020-02-23 23:37:42,92129,77009,10499,2020-02-23T23:45:41+08:00,1.3195856666666668,103.93556066666666,1,SEA,WAB,SD
125,SBST,14,2020-02-23 23:37:42,92129,84009,17009,2020-02-23T23:42:21+08:00,1.3131153333333332,103.9282415,1,SEA,WAB,DD
126,SBST,32,2020-02-23 23:37:42,92129,84009,11379,2020-02-23T23:45:46+08:00,1.3209581666666668,103.91840033333334,1,SEA,WAB,SD
127,SBST,40,2020-02-23 23:37:42,92129,84009,84009,2020-02-23T23:44:13+08:00,1.3213153333333334,103.92014933333333,1,SEA,WAB,SD
128,SBST,10,2020-02-23 23:37:43,92119,75009,16009,2020-02-23T23:40:01+08:00,1.309752,103.9163875,1,SEA,WAB,SD
129,GAS,12,2020-02-23 23:37:43,92119,77009,10499,2020-02-23T23:46:52+08:00,1.3195856666666668,103.93556066666666,1,SEA,WAB,SD
130,SBST,14,2020-02-23 23:37:43,92119,84009,17009,2020-02-23T23:43:33+08:00,1.3131153333333332,103.9282415,1,SEA,WAB,DD
131,SBST,32,2020-02-23 23:37:43,92119,84009,11379,2020-02-23T23:46:55+08:00,1.3209581666666668,103.91840033333334,1,SEA,WAB,SD
132,SBST,40,2020-02-23 23:37:43,92119,84009,84009,2020-02-23T23:45:31+08:00,1.3213153333333334,103.92014933333333,1,SEA,WAB,SD
133,SBST,10,2020-02-23 23:37:43,92109,75009,16009,2020-02-23T23:40:49+08:00,1.309752,103.9163875,1,SEA,WAB,SD
134,GAS,12,2020-02-23 23:37:43,92109,77009,10499,2020-02-23T23:47:33+08:00,1.3195856666666668,103.93556066666666,1,SEA,WAB,SD
135,SBST,14,2020-02-23 23:37:43,92109,84009,17009,2020-02-23T23:44:12+08:00,1.3131153333333332,103.9282415,1,SEA,WAB,DD
136,SBST,32,2020-02-23 23:37:43,92109,84009,11379,2020-02-23T23:47:43+08:00,1.3209581666666668,103.91840033333334,1,SEA,WAB,SD
137,SBST,40,2020-02-23 23:37:43,92109,84009,84009,2020-02-23T23:46:13+08:00,1.3213153333333334,103.92014933333333,1,SEA,WAB,SD
138,SBST,10,2020-02-23 23:37:43,92099,75009,16009,2020-02-23T23:41:36+08:00,1.3089448333333333,103.91231316666666,1,SEA,WAB,SD
139,GAS,12,2020-02-23 23:37:43,92099,77009,10499,2020-02-23T23:48:15+08:00,1.3163823333333333,103.93325783333333,1,SEA,WAB,SD
140,SBST,14,2020-02-23 23:37:43,92099,84009,17009,2020-02-23T23:44:27+08:00,1.3123648333333333,103.923968,1,SEA,WAB,DD
141,SBST,196,2020-02-23 23:37:43,92099,84009,17009,2020-02-23T23:41:43+08:00,1.305492,103.91021233333333,1,SEA,WAB,DD
142,SBST,32,2020-02-23 23:37:43,92099,84009,11379,2020-02-23T23:48:07+08:00,1.319035,103.9143725,1,SEA,WAB,SD
143,GAS,36,2020-02-23 23:37:43,92099,95129,95129,2020-02-23T23:38:45+08:00,1.3026978333333332,103.90535266666667,1,SEA,WAB,SD
144,GAS,36A,2020-02-23 23:37:43,92099,95129,09191,2020-02-24T00:05:00+08:00,0,0,1,SEA,WAB,SD
145,SBST,40,2020-02-23 23:37:43,92099,84009,84009,2020-02-23T23:46:54+08:00,1.3167309999999999,103.92246766666666,1,SEA,WAB,SD
146,SBST,48,2020-02-23 23:37:43,92099,84431,11379,2020-02-23T23:42:10+08:00,1.3056816666666666,103.910855,1,SEA,WAB,DD
147,SBST,10,2020-02-23 23:37:43,92161,75009,16009,2020-02-23T23:42:50+08:00,1.309752,103.9163875,1,SEA,WAB,SD
148,SBST,134,2020-02-23 23:37:43,92161,80289,80289,2020-02-23T23:45:05+08:00,1.3048201666666666,103.91517933333333,1,SEA,WAB,DD
149,SBST,135,2020-02-23 23:37:43,92161,54009,54009,2020-02-23T23:38:07+08:00,1.30293,103.90575516666667,1,SEA,WAB,SD
150,SBST,197,2020-02-23 23:37:43,92161,84009,28009,2020-02-23T23:38:17+08:00,1.3012326666666667,103.903266,1,SEA,WAB,DD
151,SBST,31,2020-02-23 23:37:43,92161,75009,52009,2020-02-23T23:36:35+08:00,1.3027198333333334,103.89968216666666,1,SEA,WAB,SD
152,SBST,32,2020-02-23 23:37:43,92161,84009,11379,2020-02-23T23:49:38+08:00,1.3209581666666668,103.91840033333334,1,SEA,WAB,SD
153,SBST,40,2020-02-23 23:37:43,92161,84009,84009,2020-02-23T23:48:03+08:00,1.3213153333333334,103.92014933333333,1,SEA,WAB,SD
154,GAS,43,2020-02-23 23:37:43,92161,94009,65009,2020-02-23T23:36:47+08:00,1.3019575,103.90095983333333,1,SEA,WAB,DD
155,SMRT,853M,2020-02-23 23:37:43,92161,94009,59009,2020-02-23T23:39:44+08:00,1.3032218333333334,103.9062205,1,SEA,WAB,SD
156,SBST,10,2020-02-23 23:37:43,82071,75009,16009,2020-02-23T23:43:44+08:00,1.309752,103.9163875,1,SEA,WAB,SD
157,SBST,134,2020-02-23 23:37:43,82071,80289,80289,2020-02-23T23:45:50+08:00,1.3048201666666666,103.91517933333333,1,SEA,WAB,DD
158,SBST,135,2020-02-23 23:37:43,82071,54009,54009,2020-02-23T23:38:58+08:00,1.30293,103.90575516666667,1,SEA,WAB,SD
159,SBST,197,2020-02-23 23:37:43,82071,84009,28009,2020-02-23T23:39:03+08:00,1.3012326666666667,103.903266,1,SEA,WAB,DD
160,SBST,31,2020-02-23 23:37:43,82071,75009,52009,2020-02-23T23:37:25+08:00,1.3027198333333334,103.89968216666666,1,SEA,WAB,SD
161,SBST,32,2020-02-23 23:37:43,82071,84009,11379,2020-02-23T23:50:22+08:00,1.3209581666666668,103.91840033333334,1,SEA,WAB,SD
162,SBST,40,2020-02-23 23:37:43,82071,84009,84009,2020-02-23T23:48:52+08:00,1.3213153333333334,103.92014933333333,1,SEA,WAB,SD
163,GAS,43,2020-02-23 23:37:43,82071,94009,65009,2020-02-23T23:37:42+08:00,1.3019575,103.90095983333333,1,SEA,WAB,DD
164,SMRT,853M,2020-02-23 23:37:43,82071,94009,59009,2020-02-23T23:40:31+08:00,1.3032218333333334,103.9062205,1,SEA,WAB,SD
165,SBST,10,2020-02-23 23:37:43,81199,75009,16009,2020-02-23T23:45:38+08:00,1.3089448333333333,103.91231316666666,1,SEA,WAB,SD
166,SBST,16,2020-02-23 23:37:43,81199,84009,10009,2020-02-23T23:44:06+08:00,1.3055926666666666,103.91085566666666,1,SEA,WAB,SD
167,SBST,30,2020-02-23 23:37:43,81199,84009,22009,2020-02-23T23:51:10+08:00,1.3251601666666666,103.92774616666667,1,SEA,WAB,DD
168,SBST,31,2020-02-23 23:37:43,81199,75009,52009,2020-02-23T23:38:54+08:00,1.3019258333333332,103.89725566666667,1,SEA,WAB,SD
169,SBST,32,2020-02-23 23:37:43,81199,84009,11379,2020-02-23T23:51:47+08:00,1.319035,103.9143725,1,SEA,WAB,SD
170,SBST,33,2020-02-23 23:37:43,81199,84009,16009,2020-02-23T23:36:41+08:00,1.3094999999999999,103.89451783333334,1,SEA,WAB,SD
171,SBST,10,2020-02-23 23:37:43,81189,75009,16009,2020-02-23T23:46:08+08:00,1.309752,103.9163875,1,SEA,WAB,SD
172,SBST,16,2020-02-23 23:37:43,81189,84009,10009,2020-02-23T23:44:21+08:00,1.3057576666666666,103.91189066666666,1,SEA,WAB,SD
173,SBST,30,2020-02-23 23:37:43,81189,84009,22009,2020-02-23T23:53:49+08:00,0,0,1,SEA,WAB,DD
174,SBST,31,2020-02-23 23:37:43,81189,75009,52009,2020-02-23T23:39:39+08:00,1.3027198333333334,103.89968216666666,1,SEA,WAB,SD
175,SBST,32,2020-02-23 23:37:43,81189,84009,11379,2020-02-23T23:52:36+08:00,1.3209581666666668,103.91840033333334,1,SEA,WAB,SD
176,SBST,33,2020-02-23 23:37:43,81189,84009,16009,2020-02-23T23:37:20+08:00,1.3094758333333334,103.89638716666667,1,SEA,WAB,SD
177,SBST,10,2020-02-23 23:37:43,81179,75009,16009,2020-02-23T23:47:11+08:00,1.309752,103.9163875,1,SEA,WAB,SD
178,SBST,16,2020-02-23 23:37:43,81179,84009,10009,2020-02-23T23:45:23+08:00,1.3057576666666666,103.91189066666666,1,SEA,WAB,SD
179,SBST,30,2020-02-23 23:37:43,81179,84009,22009,2020-02-23T23:55:13+08:00,0,0,1,SEA,WAB,DD
180,SBST,31,2020-02-23 23:37:43,81179,75009,52009,2020-02-23T23:40:37+08:00,1.3027198333333334,103.89968216666666,1,SEA,WAB,SD
181,SBST,32,2020-02-23 23:37:43,81179,84009,11379,2020-02-23T23:35:44+08:00,1.3074951666666665,103.88541433333333,1,SEA,WAB,SD
182,SBST,33,2020-02-23 23:37:43,81179,84009,16009,2020-02-23T23:38:20+08:00,1.3094758333333334,103.89638716666667,1,SEA,WAB,SD
183,SBST,10,2020-02-23 23:37:43,80141,75009,16009,2020-02-23T23:49:16+08:00,1.309752,103.9163875,1,SEA,WAB,SD
184,SBST,11,2020-02-23 23:37:43,80141,80009,80009,2020-02-23T23:37:57+08:00,1.3020998333333333,103.878897,1,SEA,WAB,SD
185,GAS,12,2020-02-23 23:37:43,80141,77009,10499,2020-02-23T23:54:20+08:00,1.3195856666666668,103.93556066666666,1,SEA,WAB,SD
186,SBST,14,2020-02-23 23:37:43,80141,84009,17009,2020-02-23T23:37:53+08:00,1.3028768333333334,103.88452083333334,1,SEA,WAB,DD
187,SBST,158,2020-02-23 23:37:43,80141,66009,66009,2020-02-23T23:44:17+08:00,1.2970098333333333,103.86874366666666,1,SEA,WAB,SD
