,Operator,ServiceNo,time_extracted,BusStopCode,OriginCode_NextBus1,DestinationCode_NextBus1,EstimatedArrival_NextBus1,Latitude_NextBus1,Longitude_NextBus1,VisitNumber_NextBus1,Load_NextBus1,Feature_NextBus1,Type_NextBus1
30,SBST,9,2020-02-23 23:48:45,85089,84009,84009,2020-02-23T23:52:49+08:00,1.3443761666666667,103.95769783333333,1,SEA,WAB,SD
31,GAS,2,2020-02-23 23:48:45,85069,99009,10499,2020-02-23T23:53:39+08:00,1.3407741666666666,103.96137666666667,1,SEA,WAB,DD
32,SBST,9,2020-02-23 23:48:45,85069,84009,84009,2020-02-23T23:53:40+08:00,1.3443761666666667,103.95769783333333,1,SEA,WAB,SD
33,GAS,2,2020-02-23 23:48:46,85059,99009,10499,2020-02-23T23:54:31+08:00,1.3407741666666666,103.96137666666667,1,SEA,WAB,DD
34,SBST,9,2020-02-23 23:48:46,85059,84009,84009,2020-02-23T23:54:24+08:00,1.3443761666666667,103.95769783333333,1,SEA,WAB,SD
35,SBST,14,2020-02-23 23:48:46,85049,84009,17009,2020-02-23T23:48:16+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
36,SBST,45,2020-02-23 23:48:46,85049,55009,94009,2020-02-23T23:52:13+08:00,1.3259235,103.94249716666667,1,SEA,WAB,SD
37,SBST,14,2020-02-23 23:48:46,85039,84009,17009,2020-02-23T23:48:21+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
38,SBST,45,2020-02-23 23:48:46,85039,55009,94009,2020-02-23T23:53:37+08:00,1.3252853333333334,103.93554033333334,1,SEA,WAB,SD
39,SBST,14,2020-02-23 23:48:46,85029,84009,17009,2020-02-23T23:49:27+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
40,SBST,45,2020-02-23 23:48:46,85029,55009,94009,2020-02-23T23:53:16+08:00,1.3259235,103.94249716666667,1,SEA,WAB,SD
41,SBST,14,2020-02-23 23:48:46,85019,84009,17009,2020-02-23T23:49:21+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
42,SBST,45,2020-02-23 23:48:46,85019,55009,94009,2020-02-23T23:54:25+08:00,1.3252853333333334,103.93554033333334,1,SEA,WAB,SD
43,SBST,14,2020-02-23 23:48:46,94079,84009,17009,2020-02-23T23:50:41+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
44,SBST,45,2020-02-23 23:48:46,94079,55009,94009,2020-02-23T23:54:20+08:00,1.3259235,103.94249716666667,1,SEA,WAB,SD
45,SBST,14,2020-02-23 23:48:46,94069,84009,17009,2020-02-23T23:51:44+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
46,SBST,14,2020-02-23 23:48:46,94059,84009,17009,2020-02-23T23:52:25+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
47,GAS,43,2020-02-23 23:48:46,94059,94009,65009,2020-02-23T23:47:28+08:00,1.3170023333333334,103.9479545,1,SEA,WAB,DD
48,SBST,14,2020-02-23 23:48:46,94049,84009,17009,2020-02-23T23:53:09+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
49,GAS,43,2020-02-23 23:48:46,94049,94009,65009,2020-02-23T23:48:20+08:00,1.3170023333333334,103.9479545,1,SEA,WAB,DD
50,SBST,14,2020-02-23 23:48:46,94089,84009,17009,2020-02-23T23:53:32+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
51,GAS,43,2020-02-23 23:48:46,94089,94009,65009,2020-02-23T23:48:46+08:00,1.3170023333333334,103.9479545,1,SEA,WAB,DD
52,SBST,14,2020-02-23 23:48:47,94039,84009,17009,2020-02-23T23:54:02+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
53,GAS,43,2020-02-23 23:48:47,94039,94009,65009,2020-02-23T23:49:20+08:00,1.3170023333333334,103.9479545,1,SEA,WAB,DD
54,SBST,14,2020-02-23 23:48:47,94029,84009,17009,2020-02-23T23:55:03+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
55,GAS,43,2020-02-23 23:48:47,94029,94009,65009,2020-02-23T23:50:23+08:00,1.3170023333333334,103.9479545,1,SEA,WAB,DD
56,SBST,14,2020-02-23 23:48:47,94019,84009,17009,2020-02-23T23:55:23+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
57,GAS,43,2020-02-23 23:48:47,94019,94009,65009,2020-02-23T23:50:46+08:00,1.3170023333333334,103.9479545,1,SEA,WAB,DD
58,GAS,12,2020-02-23 23:48:47,93099,77009,10499,2020-02-23T23:54:24+08:00,1.3268723333333332,103.9464105,1,SEA,WAB,DD
59,SBST,14,2020-02-23 23:48:47,93099,84009,17009,2020-02-23T23:56:54+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
60,SBST,16,2020-02-23 23:48:47,93099,84009,10009,2020-02-23T23:53:54+08:00,0,0,1,SEA,WAB,SD
61,GAS,12,2020-02-23 23:48:47,93089,77009,10499,2020-02-23T23:55:16+08:00,1.3268723333333332,103.9464105,1,SEA,WAB,DD
62,SBST,14,2020-02-23 23:48:47,93089,84009,17009,2020-02-23T23:57:44+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
63,SBST,16,2020-02-23 23:48:47,93089,84009,10009,2020-02-23T23:55:11+08:00,0,0,1,SEA,WAB,SD
64,GAS,12,2020-02-23 23:48:47,93079,77009,10499,2020-02-23T23:56:05+08:00,1.3268723333333332,103.9464105,1,SEA,WAB,DD
65,SBST,14,2020-02-23 23:48:47,93079,84009,17009,2020-02-23T23:58:22+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
66,SBST,16,2020-02-23 23:48:47,93079,84009,10009,2020-02-23T23:56:11+08:00,0,0,1,SEA,WAB,SD
67,GAS,12,2020-02-23 23:48:47,93069,77009,10499,2020-02-23T23:57:17+08:00,1.3268723333333332,103.9464105,1,SEA,WAB,DD
68,SBST,14,2020-02-23 23:48:47,93069,84009,17009,2020-02-23T23:59:25+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
69,GAS,12,2020-02-23 23:48:47,93059,77009,10499,2020-02-23T23:58:15+08:00,1.3268723333333332,103.9464105,1,SEA,WAB,DD
70,SBST,14,2020-02-23 23:48:47,93059,84009,17009,2020-02-24T00:00:20+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
71,GAS,12,2020-02-23 23:48:47,92159,77009,10499,2020-02-23T23:58:51+08:00,1.3268723333333332,103.9464105,1,SEA,WAB,DD
72,SBST,14,2020-02-23 23:48:47,92159,84009,17009,2020-02-24T00:00:54+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
73,SBST,155,2020-02-23 23:48:47,92159,84009,52009,2020-02-23T23:47:45+08:00,1.3107025,103.91915266666666,1,SEA,WAB,SD
74,GAS,12,2020-02-23 23:48:48,92149,77009,10499,2020-02-23T23:59:33+08:00,1.3268723333333332,103.9464105,1,SEA,WAB,DD
75,SBST,14,2020-02-23 23:48:48,92149,84009,17009,2020-02-24T00:01:42+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
76,SBST,155,2020-02-23 23:48:48,92149,84009,52009,2020-02-23T23:48:32+08:00,1.3107025,103.91915266666666,1,SEA,WAB,SD
77,GAS,12,2020-02-23 23:48:48,92139,77009,10499,2020-02-24T00:00:35+08:00,1.3268723333333332,103.9464105,1,SEA,WAB,DD
78,SBST,14,2020-02-23 23:48:48,92139,84009,17009,2020-02-24T00:02:45+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
79,GAS,12,2020-02-23 23:48:48,92129,77009,10499,2020-02-24T00:02:27+08:00,1.3268723333333332,103.9464105,1,SEA,WAB,DD
80,SBST,14,2020-02-23 23:48:48,92129,84009,17009,2020-02-24T00:04:32+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
81,SBST,32,2020-02-23 23:48:48,92129,84009,11379,2020-02-23T23:47:57+08:00,1.3081951666666667,103.90870333333334,1,SEA,WAB,SD
82,GAS,12,2020-02-23 23:48:48,92119,77009,10499,2020-02-24T00:03:40+08:00,1.3268723333333332,103.9464105,1,SEA,WAB,DD
83,SBST,14,2020-02-23 23:48:48,92119,84009,17009,2020-02-24T00:05:42+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
84,SBST,32,2020-02-23 23:48:48,92119,84009,11379,2020-02-23T23:49:06+08:00,1.3081951666666667,103.90870333333334,1,SEA,WAB,SD
85,GAS,12,2020-02-23 23:48:48,92109,77009,10499,2020-02-23T23:47:30+08:00,1.304379,103.902635,1,SEA,WAB,SD
86,SBST,14,2020-02-23 23:48:48,92109,84009,17009,2020-02-24T00:06:19+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
87,SBST,32,2020-02-23 23:48:48,92109,84009,11379,2020-02-23T23:49:54+08:00,1.3081951666666667,103.90870333333334,1,SEA,WAB,SD
88,GAS,12,2020-02-23 23:48:48,92099,77009,10499,2020-02-23T23:48:18+08:00,1.3051248333333334,103.90370866666666,1,SEA,WAB,SD
89,SBST,14,2020-02-23 23:48:48,92099,84009,17009,2020-02-24T00:06:19+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
90,SBST,32,2020-02-23 23:48:48,92099,84009,11379,2020-02-23T23:50:14+08:00,1.308222,103.9088295,1,SEA,WAB,SD
91,GAS,36,2020-02-23 23:48:48,92099,95129,95129,2020-02-23T23:48:14+08:00,1.3003435,103.90220333333333,1,SEA,WAB,SD
92,GAS,36A,2020-02-23 23:48:48,92099,95129,09191,2020-02-24T00:15:20+08:00,0,0,1,SEA,WAB,SD
93,SBST,48,2020-02-23 23:48:48,92099,84431,11379,2020-02-24T00:00:13+08:00,1.3146195,103.93835166666666,1,SEA,WAB,DD
94,SBST,134,2020-02-23 23:48:48,92161,80289,80289,2020-02-23T23:54:54+08:00,1.3066306666666667,103.91581916666667,1,SEA,WAB,DD
95,SBST,197,2020-02-23 23:48:48,92161,84009,28009,2020-02-23T23:51:37+08:00,1.3041341666666666,103.9075165,1,SEA,WAB,SD
96,SBST,31,2020-02-23 23:48:48,92161,75009,52009,2020-02-23T23:54:52+08:00,1.3065193333333334,103.914722,1,SEA,WAB,SD
97,SBST,32,2020-02-23 23:48:48,92161,84009,11379,2020-02-23T23:51:49+08:00,1.3081951666666667,103.90870333333334,1,SEA,WAB,SD
98,GAS,43,2020-02-23 23:48:48,92161,94009,65009,2020-02-23T23:53:05+08:00,1.3041755,103.90758166666667,1,SEA,WAB,DD
99,SMRT,853M,2020-02-23 23:48:48,92161,94009,59009,2020-02-23T23:51:41+08:00,1.3036603333333332,103.90683233333333,1,SEA,WAB,SD
100,SBST,134,2020-02-23 23:48:48,82071,80289,80289,2020-02-23T23:55:39+08:00,1.3066306666666667,103.91581916666667,1,SEA,WAB,DD
101,SBST,197,2020-02-23 23:48:48,82071,84009,28009,2020-02-23T23:52:23+08:00,1.3041341666666666,103.9075165,1,SEA,WAB,SD
102,SBST,31,2020-02-23 23:48:48,82071,75009,52009,2020-02-23T23:55:42+08:00,1.3065193333333334,103.914722,1,SEA,WAB,SD
103,SBST,32,2020-02-23 23:48:48,82071,84009,11379,2020-02-23T23:52:33+08:00,1.3081951666666667,103.90870333333334,1,SEA,WAB,SD
104,SBST,40,2020-02-23 23:48:48,82071,84009,84009,2020-02-23T23:47:25+08:00,1.3072166666666667,103.89545383333333,1,SEA,WAB,SD
105,GAS,43,2020-02-23 23:48:48,82071,94009,65009,2020-02-23T23:53:59+08:00,1.3041755,103.90758166666667,1,SEA,WAB,DD
106,SMRT,853M,2020-02-23 23:48:48,82071,94009,59009,2020-02-23T23:52:28+08:00,1.3036603333333332,103.90683233333333,1,SEA,WAB,SD
107,SBST,16,2020-02-23 23:48:48,81199,84009,10009,2020-02-23T23:57:18+08:00,1.3050241666666667,103.91478933333333,1,SEA,WAB,SD
108,SBST,30,2020-02-23 23:48:48,81199,84009,22009,2020-02-23T23:53:04+08:00,1.3171418333333333,103.902988,1,SEA,WAB,DD
109,SBST,31,2020-02-23 23:48:48,81199,75009,52009,2020-02-23T23:57:24+08:00,1.3065193333333334,103.914722,1,SEA,WAB,SD
110,SBST,32,2020-02-23 23:48:48,81199,84009,11379,2020-02-23T23:54:18+08:00,1.3081951666666667,103.90870333333334,1,SEA,WAB,SD
111,SBST,33,2020-02-23 23:48:48,81199,84009,16009,2020-02-23T23:51:44+08:00,1.3109218333333335,103.90133833333333,1,SEA,WAB,SD
112,SBST,16,2020-02-23 23:48:48,81189,84009,10009,2020-02-23T23:57:50+08:00,1.3050241666666667,103.91478933333333,1,SEA,WAB,SD
113,SBST,30,2020-02-23 23:48:48,81189,84009,22009,2020-02-23T23:53:38+08:00,1.3171418333333333,103.902988,1,SEA,WAB,DD
114,SBST,31,2020-02-23 23:48:48,81189,75009,52009,2020-02-23T23:57:55+08:00,1.3065193333333334,103.914722,1,SEA,WAB,SD
115,SBST,32,2020-02-23 23:48:48,81189,84009,11379,2020-02-23T23:54:47+08:00,1.3081951666666667,103.90870333333334,1,SEA,WAB,SD
116,SBST,33,2020-02-23 23:48:48,81189,84009,16009,2020-02-23T23:52:14+08:00,1.3109218333333335,103.90133833333333,1,SEA,WAB,SD
117,SBST,16,2020-02-23 23:48:49,81179,84009,10009,2020-02-23T23:47:24+08:00,1.3074841666666668,103.88539033333333,1,SEA,WAB,SD
118,SBST,30,2020-02-23 23:48:49,81179,84009,22009,2020-02-23T23:54:49+08:00,1.3171418333333333,103.902988,1,SEA,WAB,DD
119,SBST,31,2020-02-23 23:48:49,81179,75009,52009,2020-02-23T23:47:21+08:00,1.3074776666666668,103.88536433333333,1,SEA,WAB,SD
120,SBST,32,2020-02-23 23:48:49,81179,84009,11379,2020-02-23T23:55:50+08:00,1.3081951666666667,103.90870333333334,1,SEA,WAB,SD
121,SBST,33,2020-02-23 23:48:49,81179,84009,16009,2020-02-23T23:53:14+08:00,1.3109218333333335,103.90133833333333,1,SEA,WAB,SD
122,SBST,10,2020-02-23 23:48:49,80141,75009,16009,2020-02-23T23:48:45+08:00,1.3072163333333333,103.88484166666667,1,SEA,WAB,SD
123,SBST,11,2020-02-23 23:48:49,80141,80009,80009,2020-02-23T23:59:41+08:00,1.2961278333333333,103.87359566666666,1,SEA,WAB,SD
124,GAS,12,2020-02-23 23:48:49,80141,77009,10499,2020-02-23T23:54:17+08:00,1.304379,103.902635,1,SEA,WAB,SD
125,SBST,14,2020-02-23 23:48:49,80141,84009,17009,2020-02-24T00:13:06+08:00,1.3285218333333333,103.94943383333333,1,SEA,WAB,DD
126,SBST,158,2020-02-23 23:48:49,80141,66009,66009,2020-02-24T00:02:38+08:00,1.2980888333333334,103.88540316666666,1,SEA,WAB,SD
127,SBST,16,2020-02-23 23:48:49,80141,84009,10009,2020-02-23T23:49:10+08:00,1.3074841666666668,103.88539033333333,1,SEA,WAB,SD
128,SBST,196,2020-02-23 23:48:49,80141,84009,17009,2020-02-23T23:48:17+08:00,1.3057958333333333,103.882237,1,SEA,WAB,DD
129,SBST,31,2020-02-23 23:48:49,80141,75009,52009,2020-02-23T23:49:23+08:00,1.3074776666666668,103.88536433333333,1,SEA,WAB,SD
130,SBST,32,2020-02-23 23:48:49,80141,84009,11379,2020-02-23T23:57:50+08:00,1.3081951666666667,103.90870333333334,1,SEA,WAB,SD
131,SBST,33,2020-02-23 23:48:49,80141,84009,16009,2020-02-23T23:54:58+08:00,1.3109218333333335,103.90133833333333,1,SEA,WAB,SD
132,SBST,10,2020-02-23 23:48:49,80219,75009,16009,2020-02-23T23:49:54+08:00,1.3072163333333333,103.88484166666667,1,SEA,WAB,SD
133,SBST,14,2020-02-23 23:48:49,80219,84009,17009,2020-02-23T23:47:57+08:00,1.3075109999999999,103.877033,1,SEA,WAB,DD
134,SBST,16,2020-02-23 23:48:49,80219,84009,10009,2020-02-23T23:50:03+08:00,1.3074841666666668,103.88539033333333,1,SEA,WAB,SD
135,SBST,196,2020-02-23 23:48:49,80219,84009,17009,2020-02-23T23:49:20+08:00,1.3057958333333333,103.882237,1,SEA,WAB,DD
136,SBST,70A,2020-02-23 23:48:49,80219,55509,02171,2020-02-24T00:03:17+08:00,1.3411483333333334,103.8850195,1,SEA,WAB,DD
137,SBST,70M,2020-02-23 23:48:49,80219,55509,55509,2020-02-23T23:58:18+08:00,1.3214458333333334,103.89137266666667,1,SEA,WAB,DD
138,SBST,10,2020-02-23 23:48:49,80169,75009,16009,2020-02-23T23:51:58+08:00,1.3072163333333333,103.88484166666667,1,SEA,WAB,SD
139,SBST,14,2020-02-23 23:48:49,80169,84009,17009,2020-02-23T23:49:49+08:00,1.3075109999999999,103.877033,1,SEA,WAB,DD
140,SBST,16,2020-02-23 23:48:49,80169,84009,10009,2020-02-23T23:51:47+08:00,1.3074841666666668,103.88539033333333,1,SEA,WAB,SD
141,SBST,196,2020-02-23 23:48:49,80169,84009,17009,2020-02-23T23:51:14+08:00,1.3057958333333333,103.882237,1,SEA,WAB,DD
142,SBST,70A,2020-02-23 23:48:49,80169,55509,02171,2020-02-24T00:06:09+08:00,1.3411483333333334,103.8850195,1,SEA,WAB,DD
143,SBST,70M,2020-02-23 23:48:49,80169,55509,55509,2020-02-24T00:01:02+08:00,1.3214458333333334,103.89137266666667,1,SEA,WAB,DD
144,SBST,10,2020-02-23 23:48:49,80159,75009,16009,2020-02-23T23:53:36+08:00,1.3072163333333333,103.88484166666667,1,SEA,WAB,SD
145,SBST,14,2020-02-23 23:48:49,80159,84009,17009,2020-02-23T23:51:04+08:00,1.3075109999999999,103.877033,1,SEA,WAB,DD
146,SBST,16,2020-02-23 23:48:49,80159,84009,10009,2020-02-23T23:52:58+08:00,1.3074841666666668,103.88539033333333,1,SEA,WAB,SD
147,SBST,196,2020-02-23 23:48:49,80159,84009,17009,2020-02-23T23:52:42+08:00,1.3057958333333333,103.882237,1,SEA,WAB,DD
148,SBST,70A,2020-02-23 23:48:49,80159,55509,02171,2020-02-24T00:08:05+08:00,1.3411483333333334,103.8850195,1,SEA,WAB,DD
149,SBST,70M,2020-02-23 23:48:49,80159,55509,55509,2020-02-24T00:03:07+08:00,1.3214458333333334,103.89137266666667,1,SEA,WAB,DD
150,SBST,10,2020-02-23 23:48:49,02119,75009,16009,2020-02-23T23:55:36+08:00,1.3072163333333333,103.88484166666667,1,SEA,WAB,SD
151,SBST,196,2020-02-23 23:48:49,02119,84009,17009,2020-02-23T23:54:54+08:00,1.3057958333333333,103.882237,1,SEA,WAB,DD
152,SBST,57,2020-02-23 23:48:49,02119,53009,10009,2020-02-23T23:48:17+08:00,1.2941016666666667,103.85474816666667,1,SEA,WAB,SD
153,SBST,10,2020-02-23 23:48:49,03019,75009,16009,2020-02-23T23:57:29+08:00,1.3072163333333333,103.88484166666667,1,SEA,WAB,SD
154,SBST,100,2020-02-23 23:48:49,03019,66009,11009,2020-02-23T23:50:08+08:00,1.2913828333333335,103.85494816666667,1,SEA,WAB,SD
155,SBST,130,2020-02-23 23:48:49,03019,54009,03239,2020-02-23T23:47:38+08:00,1.2865563333333334,103.8537035,1,SEA,WAB,SD
156,SBST,131,2020-02-23 23:48:49,03019,52499,10009,2020-02-24T00:03:44+08:00,1.3165846666666667,103.85042583333333,1,SEA,WAB,SD
157,SMRT,167,2020-02-23 23:48:49,03019,58009,10009,2020-02-23T23:58:50+08:00,1.3022963333333333,103.837087,1,SEA,WAB,SD
158,SBST,196,2020-02-23 23:48:49,03019,84009,17009,2020-02-23T23:56:49+08:00,1.3057958333333333,103.882237,1,SEA,WAB,DD
159,SBST,57,2020-02-23 23:48:49,03019,53009,10009,2020-02-23T23:50:34+08:00,1.2941016666666667,103.85474816666667,1,SEA,WAB,SD
160,SMRT,75,2020-02-23 23:48:49,03019,02099,48009,2020-02-23T23:54:06+08:00,0,0,1,SEA,WAB,SD
161,SBST,10,2020-02-23 23:48:49,03059,75009,16009,2020-02-23T23:58:32+08:00,1.3072163333333333,103.88484166666667,1,SEA,WAB,SD
162,SBST,100,2020-02-23 23:48:49,03059,66009,11009,2020-02-23T23:51:07+08:00,1.2913828333333335,103.85494816666667,1,SEA,WAB,SD
163,SBST,130,2020-02-23 23:48:49,03059,54009,03239,2020-02-23T23:48:35+08:00,1.2865563333333334,103.8537035,1,SEA,WAB,SD
164,SBST,131,2020-02-23 23:48:49,03059,52499,10009,2020-02-23T23:47:39+08:00,1.2809021666666667,103.85112833333334,1,SEA,WAB,SD
165,SMRT,167,2020-02-23 23:48:49,03059,58009,10009,2020-02-23T23:47:12+08:00,1.2780981666666666,103.84927683333333,1,SEA,WAB,SD
166,SBST,186,2020-02-23 23:48:49,03059,52499,03239,2020-02-23T23:52:58+08:00,1.2889351666666666,103.83769,1,SEA,WAB,SD
167,SBST,196,2020-02-23 23:48:49,03059,84009,17009,2020-02-23T23:58:06+08:00,1.3057958333333333,103.882237,1,SEA,WAB,DD
168,SBST,57,2020-02-23 23:48:49,03059,53009,10009,2020-02-23T23:51:48+08:00,1.2941016666666667,103.85474816666667,1,SEA,WAB,SD
169,SMRT,75,2020-02-23 23:48:49,03059,02099,48009,2020-02-23T23:55:28+08:00,0,0,1,SEA,WAB,SD
170,SMRT,970,2020-02-23 23:48:49,03059,45009,03218,2020-02-23T23:56:55+08:00,1.2882028333333333,103.83499366666666,1,SEA,WAB,SD
171,SBST,10,2020-02-23 23:48:49,03129,75009,16009,2020-02-23T23:59:33+08:00,1.3072163333333333,103.88484166666667,1,SEA,WAB,SD
172,SBST,100,2020-02-23 23:48:49,03129,66009,11009,2020-02-23T23:52:05+08:00,1.2913828333333335,103.85494816666667,1,SEA,WAB,SD
173,TTS,106,2020-02-23 23:48:49,03129,43009,03239,2020-02-23T23:50:38+08:00,1.2789838333333332,103.85728983333334,1,SEA,WAB,DD
174,SBST,130,2020-02-23 23:48:49,03129,54009,03239,2020-02-23T23:49:10+08:00,1.2865563333333334,103.8537035,1,SEA,WAB,SD
175,SBST,131,2020-02-23 23:48:49,03129,52499,10009,2020-02-23T23:48:38+08:00,1.2809021666666667,103.85112833333334,1,SEA,WAB,SD
176,SBST,133,2020-02-23 23:48:49,03129,54009,03239,2020-02-23T23:52:29+08:00,1.283471,103.86020816666667,1,SEA,WAB,DD
177,SMRT,167,2020-02-23 23:48:49,03129,58009,10009,2020-02-23T23:47:39+08:00,1.2780981666666666,103.84927683333333,1,SEA,WAB,SD
178,SBST,186,2020-02-23 23:48:49,03129,52499,03239,2020-02-23T23:54:12+08:00,1.2889351666666666,103.83769,1,SEA,WAB,SD
179,SBST,196,2020-02-23 23:48:49,03129,84009,17009,2020-02-23T23:59:29+08:00,1.3057958333333333,103.882237,1,SEA,WAB,DD
180,SBST,400,2020-02-23 23:48:49,03129,03239,03239,2020-02-24T00:10:42+08:00,1.2825931666666666,103.851902,1,SEA,WAB,DD
181,SBST,502,2020-02-23 23:48:49,03129,09169,22609,2020-02-23T23:57:03+08:00,1.2914286666666666,103.86088833333334,1,SEA,WAB,SD
182,SBST,57,2020-02-23 23:48:49,03129,53009,10009,2020-02-23T23:52:40+08:00,1.2941016666666667,103.85474816666667,1,SEA,WAB,SD
