,Operator,ServiceNo,time_extracted,BusStopCode,OriginCode_NextBus1,DestinationCode_NextBus1,EstimatedArrival_NextBus1,Latitude_NextBus1,Longitude_NextBus1,VisitNumber_NextBus1,Load_NextBus1,Feature_NextBus1,Type_NextBus1
48,SBST,14,2020-02-24 00:09:47,92099,84009,17009,2020-02-24T00:09:56+08:00,1.3045499999999999,103.902847,1,SEA,WAB,DD
49,GAS,36,2020-02-24 00:09:47,92099,95129,95129,2020-02-24T00:22:04+08:00,1.3111103333333334,103.9343435,1,SEA,WAB,SD
50,SBST,134,2020-02-24 00:09:47,92161,80289,80289,2020-02-24T00:19:16+08:00,1.3052876666666666,103.91355116666666,1,SEA,WAB,DD
51,SBST,31,2020-02-24 00:09:47,92161,75009,52009,2020-02-24T00:12:49+08:00,1.3032481666666667,103.9062035,1,SEA,WAB,SD
52,SBST,134,2020-02-24 00:09:47,82071,80289,80289,2020-02-24T00:20:05+08:00,1.3052876666666666,103.91355116666666,1,SEA,WAB,DD
53,SBST,31,2020-02-24 00:09:47,82071,75009,52009,2020-02-24T00:13:38+08:00,1.3032481666666667,103.9062035,1,SEA,WAB,SD
54,GAS,43,2020-02-24 00:09:47,82071,94009,65009,2020-02-24T00:08:55+08:00,1.3039761666666667,103.896578,1,SEA,WAB,DD
55,SBST,16,2020-02-24 00:09:47,81199,84009,10009,2020-02-24T00:13:42+08:00,1.3058791666666667,103.904978,1,SEA,WAB,SD
56,SBST,31,2020-02-24 00:09:47,81199,75009,52009,2020-02-24T00:15:23+08:00,1.3032481666666667,103.9062035,1,SEA,WAB,SD
57,SBST,16,2020-02-24 00:09:47,81189,84009,10009,2020-02-24T00:14:14+08:00,1.3058791666666667,103.904978,1,SEA,WAB,SD
58,SBST,31,2020-02-24 00:09:47,81189,75009,52009,2020-02-24T00:15:55+08:00,1.3032481666666667,103.9062035,1,SEA,WAB,SD
59,SBST,16,2020-02-24 00:09:47,81179,84009,10009,2020-02-24T00:15:13+08:00,1.3058791666666667,103.904978,1,SEA,WAB,SD
60,SBST,31,2020-02-24 00:09:47,81179,75009,52009,2020-02-24T00:17:03+08:00,1.3032481666666667,103.9062035,1,SEA,WAB,SD
61,GAS,12,2020-02-24 00:09:48,80141,77009,10499,2020-02-24T00:21:54+08:00,1.3116211666666666,103.92218333333334,1,SEA,WAB,DD
62,SBST,14,2020-02-24 00:09:48,80141,84009,17009,2020-02-24T00:16:09+08:00,1.3045499999999999,103.902847,1,SEA,WAB,DD
63,SBST,158,2020-02-24 00:09:48,80141,66009,66009,2020-02-24T00:23:40+08:00,1.2980976666666666,103.88541183333334,1,SEA,WAB,SD
64,SBST,16,2020-02-24 00:09:48,80141,84009,10009,2020-02-24T00:17:23+08:00,1.3058791666666667,103.904978,1,SEA,WAB,SD
65,SBST,31,2020-02-24 00:09:48,80141,75009,52009,2020-02-24T00:18:56+08:00,1.3032481666666667,103.9062035,1,SEA,WAB,SD
66,SBST,14,2020-02-24 00:09:48,80219,84009,17009,2020-02-24T00:17:10+08:00,1.3045499999999999,103.902847,1,SEA,WAB,DD
67,SBST,16,2020-02-24 00:09:48,80219,84009,10009,2020-02-24T00:18:25+08:00,1.3058791666666667,103.904978,1,SEA,WAB,SD
68,SBST,70A,2020-02-24 00:09:48,80219,55509,02171,2020-02-24T00:22:03+08:00,1.3315421666666667,103.88947216666666,1,SEA,WAB,DD
69,SBST,14,2020-02-24 00:09:48,80169,84009,17009,2020-02-24T00:19:14+08:00,1.3045499999999999,103.902847,1,SEA,WAB,DD
70,SBST,16,2020-02-24 00:09:48,80169,84009,10009,2020-02-24T00:20:27+08:00,1.3058791666666667,103.904978,1,SEA,WAB,SD
71,SBST,70A,2020-02-24 00:09:48,80169,55509,02171,2020-02-24T00:24:53+08:00,1.3315421666666667,103.88947216666666,1,SEA,WAB,DD
72,SBST,14,2020-02-24 00:09:48,80159,84009,17009,2020-02-24T00:20:43+08:00,1.3045499999999999,103.902847,1,SEA,WAB,DD
73,SBST,16,2020-02-24 00:09:48,80159,84009,10009,2020-02-24T00:21:53+08:00,1.3058791666666667,103.904978,1,SEA,WAB,SD
74,SBST,70A,2020-02-24 00:09:48,80159,55509,02171,2020-02-24T00:09:55+08:00,1.3001983333333333,103.86290633333333,1,SEA,WAB,DD
75,SBST,100,2020-02-24 00:09:48,03019,66009,11009,2020-02-24T00:08:55+08:00,1.2865773333333332,103.8536865,1,SEA,WAB,SD
76,SBST,130,2020-02-24 00:09:48,03019,54009,03239,2020-02-24T00:19:19+08:00,1.3052916666666667,103.855285,1,SEA,WAB,SD
77,SMRT,167,2020-02-24 00:09:48,03019,58009,10009,2020-02-24T00:15:49+08:00,1.2984673333333334,103.8489655,1,SEA,WAB,SD
78,SBST,100,2020-02-24 00:09:48,03059,66009,11009,2020-02-24T00:10:04+08:00,1.2865773333333332,103.8536865,1,SEA,WAB,SD
79,SBST,130,2020-02-24 00:09:48,03059,54009,03239,2020-02-24T00:20:13+08:00,1.3052916666666667,103.855285,1,SEA,WAB,SD
80,SMRT,167,2020-02-24 00:09:48,03059,58009,10009,2020-02-24T00:16:48+08:00,1.2984673333333334,103.8489655,1,SEA,WAB,SD
81,SBST,186,2020-02-24 00:09:48,03059,52499,03239,2020-02-24T00:29:16+08:00,1.3110216666666668,103.80385366666667,1,SEA,WAB,SD
82,SBST,57,2020-02-24 00:09:48,03059,53009,10009,2020-02-24T00:08:38+08:00,1.2832498333333333,103.85272283333333,1,SEA,WAB,SD
83,SMRT,970,2020-02-24 00:09:48,03059,45009,03218,2020-02-24T00:09:55+08:00,1.2857375,103.84656483333333,1,SEA,WAB,SD
84,SBST,100,2020-02-24 00:09:48,03129,66009,11009,2020-02-24T00:10:58+08:00,1.2865773333333332,103.8536865,1,SEA,WAB,SD
85,TTS,106,2020-02-24 00:09:48,03129,43009,03239,2020-02-24T00:09:01+08:00,1.2804795,103.8511575,1,SEA,WAB,DD
86,SBST,130,2020-02-24 00:09:48,03129,54009,03239,2020-02-24T00:20:56+08:00,1.3052916666666667,103.855285,1,SEA,WAB,SD
87,SBST,133,2020-02-24 00:09:48,03129,54009,03239,2020-02-24T00:08:43+08:00,1.277835,103.8494165,1,SEA,WAB,SD
88,SMRT,167,2020-02-24 00:09:48,03129,58009,10009,2020-02-24T00:17:34+08:00,1.2984673333333334,103.8489655,1,SEA,WAB,SD
89,SBST,186,2020-02-24 00:09:48,03129,52499,03239,2020-02-24T00:30:48+08:00,1.3110216666666668,103.80385366666667,1,SEA,WAB,SD
90,SBST,400,2020-02-24 00:09:48,03129,03239,03239,2020-02-24T00:11:54+08:00,1.2775735,103.855569,1,SEA,WAB,DD
91,SBST,502,2020-02-24 00:09:48,03129,09169,22609,2020-02-24T00:11:08+08:00,1.2775383333333332,103.855616,1,SEA,WAB,DD
92,SBST,57,2020-02-24 00:09:48,03129,53009,10009,2020-02-24T00:09:43+08:00,1.2832498333333333,103.85272283333333,1,SEA,WAB,SD
93,TTS,97,2020-02-24 00:09:48,03129,02101,28009,2020-02-24T00:08:48+08:00,1.2795741666666667,103.85012083333334,1,SEA,WAB,DD
94,SMRT,970,2020-02-24 00:09:48,03129,45009,03218,2020-02-24T00:11:03+08:00,1.2857375,103.84656483333333,1,SEA,WAB,SD
95,SBST,100,2020-02-24 00:09:48,03217,66009,11009,2020-02-24T00:11:55+08:00,1.2865773333333332,103.8536865,1,SEA,WAB,SD
96,SBST,131,2020-02-24 00:09:48,03217,52499,10009,2020-02-24T00:08:12+08:00,1.2754528333333335,103.84780133333334,1,SEA,WAB,SD
97,SBST,502,2020-02-24 00:09:48,03217,09169,22609,2020-02-24T00:12:32+08:00,1.2775383333333332,103.855616,1,SEA,WAB,DD
98,SBST,57,2020-02-24 00:09:48,03217,53009,10009,2020-02-24T00:10:40+08:00,1.2832498333333333,103.85272283333333,1,SEA,WAB,SD
99,TTS,97,2020-02-24 00:09:48,03217,02101,28009,2020-02-24T00:09:44+08:00,1.2795741666666667,103.85012083333334,1,SEA,WAB,DD
100,SBST,100,2020-02-24 00:09:48,05649,66009,11009,2020-02-24T00:14:25+08:00,1.2865773333333332,103.8536865,1,SEA,WAB,SD
101,SBST,131,2020-02-24 00:09:48,05649,52499,10009,2020-02-24T00:10:56+08:00,1.2754528333333335,103.84780133333334,1,SEA,WAB,SD
102,SBST,145,2020-02-24 00:09:48,05649,52009,11379,2020-02-24T00:23:23+08:00,1.3021563333333335,103.85862383333334,1,SEA,WAB,SD
103,SBST,30,2020-02-24 00:09:48,05649,84009,22009,2020-02-24T00:09:11+08:00,1.2725836666666668,103.84233783333333,1,SEA,WAB,DD
104,SBST,57,2020-02-24 00:09:48,05649,53009,10009,2020-02-24T00:13:14+08:00,1.2832498333333333,103.85272283333333,1,SEA,WAB,SD
105,SBST,80,2020-02-24 00:09:48,05649,67009,14009,2020-02-24T00:18:10+08:00,1.2934823333333334,103.852061,1,SEA,WAB,DD
106,TTS,97,2020-02-24 00:09:48,05649,02101,28009,2020-02-24T00:12:15+08:00,1.2795741666666667,103.85012083333334,1,SEA,WAB,DD
107,SBST,100,2020-02-24 00:09:49,14061,66009,11009,2020-02-24T00:15:11+08:00,1.2865773333333332,103.8536865,1,SEA,WAB,SD
108,SBST,131,2020-02-24 00:09:49,14061,52499,10009,2020-02-24T00:11:38+08:00,1.2754528333333335,103.84780133333334,1,SEA,WAB,SD
109,SBST,145,2020-02-24 00:09:49,14061,52009,11379,2020-02-24T00:23:56+08:00,1.3021563333333335,103.85862383333334,1,SEA,WAB,SD
110,SBST,30,2020-02-24 00:09:49,14061,84009,22009,2020-02-24T00:10:19+08:00,1.2725836666666668,103.84233783333333,1,SEA,WAB,DD
111,SBST,57,2020-02-24 00:09:49,14061,53009,10009,2020-02-24T00:14:03+08:00,1.2832498333333333,103.85272283333333,1,SEA,WAB,SD
112,SBST,80,2020-02-24 00:09:49,14061,67009,14009,2020-02-24T00:18:40+08:00,1.2934823333333334,103.852061,1,SEA,WAB,DD
113,TTS,97,2020-02-24 00:09:49,14061,02101,28009,2020-02-24T00:13:21+08:00,1.2795741666666667,103.85012083333334,1,SEA,WAB,DD
114,SBST,100,2020-02-24 00:09:49,14071,66009,11009,2020-02-24T00:15:48+08:00,1.2865773333333332,103.8536865,1,SEA,WAB,SD
115,SBST,131,2020-02-24 00:09:49,14071,52499,10009,2020-02-24T00:12:29+08:00,1.2754528333333335,103.84780133333334,1,SEA,WAB,SD
116,SBST,145,2020-02-24 00:09:49,14071,52009,11379,2020-02-24T00:24:46+08:00,1.3021563333333335,103.85862383333334,1,SEA,WAB,SD
117,SBST,30,2020-02-24 00:09:49,14071,84009,22009,2020-02-24T00:11:09+08:00,1.2725836666666668,103.84233783333333,1,SEA,WAB,DD
118,SBST,57,2020-02-24 00:09:49,14071,53009,10009,2020-02-24T00:14:58+08:00,1.2832498333333333,103.85272283333333,1,SEA,WAB,SD
119,SBST,80,2020-02-24 00:09:49,14071,67009,14009,2020-02-24T00:19:26+08:00,1.2934823333333334,103.852061,1,SEA,WAB,DD
120,TTS,97,2020-02-24 00:09:49,14071,02101,28009,2020-02-24T00:14:05+08:00,1.2795741666666667,103.85012083333334,1,SEA,WAB,DD
121,SBST,100,2020-02-24 00:09:49,14081,66009,11009,2020-02-24T00:16:17+08:00,1.2865773333333332,103.8536865,1,SEA,WAB,SD
122,SBST,131,2020-02-24 00:09:49,14081,52499,10009,2020-02-24T00:13:16+08:00,1.2754528333333335,103.84780133333334,1,SEA,WAB,SD
123,SBST,145,2020-02-24 00:09:49,14081,52009,11379,2020-02-24T00:25:21+08:00,1.3021563333333335,103.85862383333334,1,SEA,WAB,SD
124,SBST,30,2020-02-24 00:09:49,14081,84009,22009,2020-02-24T00:11:40+08:00,1.2725836666666668,103.84233783333333,1,SEA,WAB,DD
125,SBST,57,2020-02-24 00:09:49,14081,53009,10009,2020-02-24T00:15:32+08:00,1.2832498333333333,103.85272283333333,1,SEA,WAB,SD
126,SBST,80,2020-02-24 00:09:49,14081,67009,14009,2020-02-24T00:20:00+08:00,1.2934823333333334,103.852061,1,SEA,WAB,DD
127,TTS,97,2020-02-24 00:09:49,14081,02101,28009,2020-02-24T00:14:39+08:00,1.2795741666666667,103.85012083333334,1,SEA,WAB,DD
128,SBST,100,2020-02-24 00:09:49,14101,66009,11009,2020-02-24T00:16:42+08:00,1.2865773333333332,103.8536865,1,SEA,WAB,SD
129,SBST,131,2020-02-24 00:09:49,14101,52499,10009,2020-02-24T00:13:54+08:00,1.2754528333333335,103.84780133333334,1,SEA,WAB,SD
130,SBST,145,2020-02-24 00:09:49,14101,52009,11379,2020-02-24T00:25:49+08:00,1.3021563333333335,103.85862383333334,1,SEA,WAB,SD
131,SBST,30,2020-02-24 00:09:49,14101,84009,22009,2020-02-24T00:12:10+08:00,1.2725836666666668,103.84233783333333,1,SEA,WAB,DD
132,SBST,57,2020-02-24 00:09:49,14101,53009,10009,2020-02-24T00:16:15+08:00,1.2832498333333333,103.85272283333333,1,SEA,WAB,SD
133,SBST,80,2020-02-24 00:09:49,14101,67009,14009,2020-02-24T00:20:30+08:00,1.2934823333333334,103.852061,1,SEA,WAB,DD
134,TTS,97,2020-02-24 00:09:49,14101,02101,28009,2020-02-24T00:15:09+08:00,1.2795741666666667,103.85012083333334,1,SEA,WAB,DD
135,SBST,10,2020-02-24 00:09:49,14141,75009,16009,2020-02-24T00:07:27+08:00,1.2656353333333334,103.82393633333334,1,SEA,WAB,SD
136,SBST,100,2020-02-24 00:09:49,14141,66009,11009,2020-02-24T00:17:12+08:00,1.2867108333333332,103.85359583333333,1,SEA,WAB,SD
137,SBST,123M,2020-02-24 00:09:49,14141,14009,14009,2020-02-24T00:25:09+08:00,1.2858103333333333,103.8276875,1,SEA,WAB,SD
138,SBST,131,2020-02-24 00:09:49,14141,52499,10009,2020-02-24T00:16:34+08:00,1.2778496666666666,103.8492325,1,SEA,WAB,SD
139,TTS,143,2020-02-24 00:09:49,14141,52009,28009,2020-02-24T00:10:00+08:00,1.2709286666666666,103.826526,1,SEA,WAB,DD
140,SBST,145,2020-02-24 00:09:49,14141,52009,11379,2020-02-24T00:08:11+08:00,1.2672379999999999,103.8270235,1,SEA,WAB,DD
141,SBST,166,2020-02-24 00:09:49,14141,54009,17009,2020-02-24T00:20:34+08:00,1.2821446666666667,103.8452615,1,SEA,WAB,DD
142,SBST,30,2020-02-24 00:09:49,14141,84009,22009,2020-02-24T00:14:05+08:00,1.272156,103.84740283333333,1,SEA,WAB,DD
143,SBST,57,2020-02-24 00:09:49,14141,53009,10009,2020-02-24T00:18:06+08:00,1.2833968333333334,103.85278333333333,1,SEA,WAB,SD
144,SMRT,61,2020-02-24 00:09:49,14141,82009,43009,2020-02-24T00:22:18+08:00,1.2871253333333332,103.84815966666666,1,SEA,WAB,SD
145,SBST,65,2020-02-24 00:09:49,14141,75009,14009,2020-02-24T00:10:07+08:00,1.2723038333333334,103.8242665,1,SEA,WAB,DD
146,SBST,80,2020-02-24 00:09:49,14141,67009,14009,2020-02-24T00:07:34+08:00,1.2656731666666667,103.82417283333334,1,SEA,WAB,SD
147,SMRT,855,2020-02-24 00:09:49,14141,59009,14009,2020-02-24T00:13:57+08:00,1.2801713333333333,103.82378816666667,1,SEA,WAB,SD
148,TTS,97,2020-02-24 00:09:49,14141,02101,28009,2020-02-24T00:17:18+08:00,1.2787418333333334,103.85208066666667,1,SEA,WAB,DD
149,SBST,10,2020-02-24 00:09:49,14121,75009,16009,2020-02-24T00:09:11+08:00,1.265473,103.82195366666667,1,SEA,WAB,SD
150,SBST,100,2020-02-24 00:09:49,14121,66009,11009,2020-02-24T00:19:30+08:00,1.2865773333333332,103.8536865,1,SEA,WAB,SD
151,SBST,131,2020-02-24 00:09:49,14121,52499,10009,2020-02-24T00:17:07+08:00,1.2754528333333335,103.84780133333334,1,SEA,WAB,SD
152,TTS,143,2020-02-24 00:09:49,14121,52009,28009,2020-02-24T00:11:32+08:00,1.2682576666666667,103.82566483333333,1,SEA,WAB,DD
153,SBST,145,2020-02-24 00:09:49,14121,52009,11379,2020-02-24T00:09:34+08:00,1.2655221666666667,103.8221555,1,SEA,WAB,DD
154,SBST,166,2020-02-24 00:09:49,14121,54009,17009,2020-02-24T00:21:44+08:00,1.2796743333333334,103.84248166666667,1,SEA,WAB,DD
155,SBST,30,2020-02-24 00:09:49,14121,84009,22009,2020-02-24T00:15:25+08:00,1.2725836666666668,103.84233783333333,1,SEA,WAB,DD
156,SBST,57,2020-02-24 00:09:49,14121,53009,10009,2020-02-24T00:19:38+08:00,1.2832498333333333,103.85272283333333,1,SEA,WAB,SD
157,SMRT,61,2020-02-24 00:09:49,14121,82009,43009,2020-02-24T00:23:44+08:00,1.2866753333333334,103.8478485,1,SEA,WAB,SD
158,TTS,97,2020-02-24 00:09:49,14121,02101,28009,2020-02-24T00:18:04+08:00,1.2795741666666667,103.85012083333334,1,SEA,WAB,DD
159,SBST,10,2020-02-24 00:09:49,14131,75009,16009,2020-02-24T00:10:03+08:00,1.265473,103.82195366666667,1,SEA,WAB,SD
160,SBST,100,2020-02-24 00:09:49,14131,66009,11009,2020-02-24T00:20:26+08:00,1.2865773333333332,103.8536865,1,SEA,WAB,SD
161,SBST,131,2020-02-24 00:09:49,14131,52499,10009,2020-02-24T00:18:20+08:00,1.2754528333333335,103.84780133333334,1,SEA,WAB,SD
162,TTS,143,2020-02-24 00:09:49,14131,52009,28009,2020-02-24T00:12:34+08:00,1.2682576666666667,103.82566483333333,1,SEA,WAB,DD
163,SBST,145,2020-02-24 00:09:49,14131,52009,11379,2020-02-24T00:10:33+08:00,1.2655221666666667,103.8221555,1,SEA,WAB,DD
164,SBST,166,2020-02-24 00:09:49,14131,54009,17009,2020-02-24T00:22:56+08:00,1.2796743333333334,103.84248166666667,1,SEA,WAB,DD
165,SBST,30,2020-02-24 00:09:49,14131,84009,22009,2020-02-24T00:16:41+08:00,1.2725836666666668,103.84233783333333,1,SEA,WAB,DD
166,SBST,57,2020-02-24 00:09:49,14131,53009,10009,2020-02-24T00:20:32+08:00,1.2832498333333333,103.85272283333333,1,SEA,WAB,SD
167,SMRT,61,2020-02-24 00:09:49,14131,82009,43009,2020-02-24T00:24:43+08:00,1.2866753333333334,103.8478485,1,SEA,WAB,SD
168,TTS,97,2020-02-24 00:09:49,14131,02101,28009,2020-02-24T00:19:00+08:00,1.2795741666666667,103.85012083333334,1,SEA,WAB,DD
169,SBST,10,2020-02-24 00:09:49,14151,75009,16009,2020-02-24T00:10:52+08:00,1.265473,103.82195366666667,1,SEA,WAB,SD
170,SBST,100,2020-02-24 00:09:49,14151,66009,11009,2020-02-24T00:21:12+08:00,1.2865773333333332,103.8536865,1,SEA,WAB,SD
171,SBST,131,2020-02-24 00:09:49,14151,52499,10009,2020-02-24T00:19:08+08:00,1.2754528333333335,103.84780133333334,1,SEA,WAB,SD
172,TTS,143,2020-02-24 00:09:49,14151,52009,28009,2020-02-24T00:13:23+08:00,1.2682576666666667,103.82566483333333,1,SEA,WAB,DD
173,SBST,145,2020-02-24 00:09:49,14151,52009,11379,2020-02-24T00:11:23+08:00,1.2655221666666667,103.8221555,1,SEA,WAB,DD
174,SBST,166,2020-02-24 00:09:49,14151,54009,17009,2020-02-24T00:23:53+08:00,1.2796743333333334,103.84248166666667,1,SEA,WAB,DD
175,SBST,30,2020-02-24 00:09:49,14151,84009,22009,2020-02-24T00:17:32+08:00,1.2725836666666668,103.84233783333333,1,SEA,WAB,DD
176,SBST,57,2020-02-24 00:09:49,14151,53009,10009,2020-02-24T00:21:28+08:00,1.2832498333333333,103.85272283333333,1,SEA,WAB,SD
177,SMRT,61,2020-02-24 00:09:49,14151,82009,43009,2020-02-24T00:08:15+08:00,1.269725,103.8128175,1,SEA,WAB,SD
178,TTS,97,2020-02-24 00:09:49,14151,02101,28009,2020-02-24T00:19:50+08:00,1.2795741666666667,103.85012083333334,1,SEA,WAB,DD
179,SBST,10,2020-02-24 00:09:49,14161,75009,16009,2020-02-24T00:11:44+08:00,1.265473,103.82195366666667,1,SEA,WAB,SD
180,SBST,100,2020-02-24 00:09:49,14161,66009,11009,2020-02-24T00:21:50+08:00,1.2865773333333332,103.8536865,1,SEA,WAB,SD
181,SBST,120,2020-02-24 00:09:49,14161,10499,10499,2020-02-24T00:13:51+08:00,1.278223,103.80698033333333,1,SEA,WAB,SD
